Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
7.141762e-10	1.0000000033999998	0.1	7.141762e-10	0.0	0.1	7.141762e-10	0.0	0.1	7.141762e-10	0.0	0.1	7.141762e-10	0.0	0.1	7.141762e-10	0.0	0.1	7.141762e-10	0.0	0.1	7.141762e-10	0.0	0.1
1.282569e-08	0.99999995865	0.1	1.282569e-08	0.0	0.1	1.282569e-08	0.0	0.1	1.282569e-08	0.0	0.1	1.282569e-08	0.0	0.1	1.282569e-08	0.0	0.1	1.282569e-08	0.0	0.1	1.282569e-08	0.0	0.1
4.754989e-08	0.9999999043600001	0.1	4.754989e-08	0.0	0.1	4.754989e-08	0.0	0.1	4.754989e-08	0.0	0.1	4.754989e-08	0.0	0.1	4.754989e-08	0.0	0.1	4.754989e-08	0.0	0.1	4.754989e-08	0.0	0.1
8.809157e-08	1.00000004761	0.1	8.809157e-08	0.0	0.1	8.809157e-08	0.0	0.1	8.809157e-08	0.0	0.1	8.809157e-08	0.0	0.1	8.809157e-08	0.0	0.1	8.809157e-08	0.0	0.1	8.809157e-08	0.0	0.1
1.573541e-07	1.00000001426	0.1	1.573541e-07	0.0	0.1	1.573541e-07	0.0	0.1	1.573541e-07	0.0	0.1	1.573541e-07	0.0	0.1	1.573541e-07	0.0	0.1	1.573541e-07	0.0	0.1	1.573541e-07	0.0	0.1
2.452042e-07	1.0000000447200001	0.1	2.452042e-07	0.0	0.1	2.452042e-07	0.0	0.1	2.452042e-07	0.0	0.1	2.452042e-07	0.0	0.1	2.452042e-07	0.0	0.1	2.452042e-07	0.0	0.1	2.452042e-07	0.0	0.1
3.409016e-07	1.00000003985	0.1	3.409016e-07	0.0	0.1	3.409016e-07	0.0	0.1	3.409016e-07	0.0	0.1	3.409016e-07	0.0	0.1	3.409016e-07	0.0	0.1	3.409016e-07	0.0	0.1	3.409016e-07	0.0	0.1
4.365991e-07	1.00000000401	0.1	4.365991e-07	0.0	0.1	4.365991e-07	0.0	0.1	4.365991e-07	0.0	0.1	4.365991e-07	0.0	0.1	4.365991e-07	0.0	0.1	4.365991e-07	0.0	0.1	4.365991e-07	0.0	0.1
5.538953e-07	1.00000005448	0.1	5.538953e-07	0.0	0.1	5.538953e-07	0.0	0.1	5.538953e-07	0.0	0.1	5.538953e-07	0.0	0.1	5.538953e-07	0.0	0.1	5.538953e-07	0.0	0.1	5.538953e-07	0.0	0.1
6.875129e-07	1.00000000432	0.1	6.875129e-07	0.0	0.1	6.875129e-07	0.0	0.1	6.875129e-07	0.0	0.1	6.875129e-07	0.0	0.1	6.875129e-07	0.0	0.1	6.875129e-07	0.0	0.1	6.875129e-07	0.0	0.1
8.461276e-07	0.99999995836	0.1	8.461276e-07	0.0	0.1	8.461276e-07	0.0	0.1	8.461276e-07	0.0	0.1	8.461276e-07	0.0	0.1	8.461276e-07	0.0	0.1	8.461276e-07	0.0	0.1	8.461276e-07	0.0	0.1
1.036975e-06	1.00000001936	0.1	1.036975e-06	0.0	0.1	1.036975e-06	0.0	0.1	1.036975e-06	0.0	0.1	1.036975e-06	0.0	0.1	1.036975e-06	0.0	0.1	1.036975e-06	0.0	0.1	1.036975e-06	0.0	0.1
1.272056e-06	0.99999998892	0.1	1.272056e-06	0.0	0.1	1.272056e-06	0.0	0.1	1.272056e-06	0.0	0.1	1.272056e-06	0.0	0.1	1.272056e-06	0.0	0.1	1.272056e-06	0.0	0.1	1.272056e-06	0.0	0.1
1.605321e-06	0.9999999876499999	0.1	1.605321e-06	0.0	0.1	1.605321e-06	0.0	0.1	1.605321e-06	0.0	0.1	1.605321e-06	0.0	0.1	1.605321e-06	0.0	0.1	1.605321e-06	0.0	0.1	1.605321e-06	0.0	0.1
2.111779e-06	1.00000003553	0.1	2.111779e-06	0.0	0.1	2.111779e-06	0.0	0.1	2.111779e-06	0.0	0.1	2.111779e-06	0.0	0.1	2.111779e-06	0.0	0.1	2.111779e-06	0.0	0.1	2.111779e-06	0.0	0.1
2.99139e-06	1.0000000018300002	0.1	2.99139e-06	0.0	0.1	2.99139e-06	0.0	0.1	2.99139e-06	0.0	0.1	2.99139e-06	0.0	0.1	2.99139e-06	0.0	0.1	2.99139e-06	0.0	0.1	2.99139e-06	0.0	0.1
4.530708e-06	0.99999995536	0.1	4.530708e-06	0.0	0.1	4.530708e-06	0.0	0.1	4.530708e-06	0.0	0.1	4.530708e-06	0.0	0.1	4.530708e-06	0.0	0.1	4.530708e-06	0.0	0.1	4.530708e-06	0.0	0.1
7.609344e-06	1.0000000824200002	0.1	7.609344e-06	0.0	0.1	7.609344e-06	0.0	0.1	7.609344e-06	0.0	0.1	7.609344e-06	0.0	0.1	7.609344e-06	0.0	0.1	7.609344e-06	0.0	0.1	7.609344e-06	0.0	0.1
1.464623e-05	1.00000004289	0.1	1.464623e-05	0.0	0.1	1.464623e-05	0.0	0.1	1.464623e-05	0.0	0.1	1.464623e-05	0.0	0.1	1.464623e-05	0.0	0.1	1.464623e-05	0.0	0.1	1.464623e-05	0.0	0.1
2.871999e-05	0.99999995399	0.1	2.871999e-05	0.0	0.1	2.871999e-05	0.0	0.1	2.871999e-05	0.0	0.1	2.871999e-05	0.0	0.1	2.871999e-05	0.0	0.1	2.871999e-05	0.0	0.1	2.871999e-05	0.0	0.1
5.686752e-05	0.99999996687	0.1	5.686752e-05	0.0	0.1	5.686752e-05	0.0	0.1	5.686752e-05	0.0	0.1	5.686752e-05	0.0	0.1	5.686752e-05	0.0	0.1	5.686752e-05	0.0	0.1	5.686752e-05	0.0	0.1
0.0001131626	0.9999999753100001	0.1	0.0001131626	0.0	0.1	0.0001131626	0.0	0.1	0.0001131626	0.0	0.1	0.0001131626	0.0	0.1	0.0001131626	0.0	0.1	0.0001131626	0.0	0.1	0.0001131626	0.0	0.1
0.0002116789	0.99999996851	0.1	0.0002116789	0.0	0.1	0.0002116789	0.0	0.1	0.0002116789	0.0	0.1	0.0002116789	0.0	0.1	0.0002116789	0.0	0.1	0.0002116789	0.0	0.1	0.0002116789	0.0	0.1
0.0003651924	0.99999999096	0.1	0.0003651924	0.0	0.1	0.0003651924	0.0	0.1	0.0003651924	0.0	0.1	0.0003651924	0.0	0.1	0.0003651924	0.0	0.1	0.0003651924	0.0	0.1	0.0003651924	0.0	0.1
0.000569809	0.99999996225	0.1	0.000569809	0.0	0.1	0.000569809	0.0	0.1	0.000569809	0.0	0.1	0.000569809	0.0	0.1	0.000569809	0.0	0.1	0.000569809	0.0	0.1	0.000569809	0.0	0.1
0.0009085609	1.00000003517	0.1	0.0009085609	0.0	0.1	0.0009085609	0.0	0.1	0.0009085609	0.0	0.1	0.0009085609	0.0	0.1	0.0009085609	0.0	0.1	0.0009085609	0.0	0.1	0.0009085609	0.0	0.1
0.001247313	0.99999996048	0.1	0.001247313	0.0	0.1	0.001247313	0.0	0.1	0.001247313	0.0	0.1	0.001247313	0.0	0.1	0.001247313	0.0	0.1	0.001247313	0.0	0.1	0.001247313	0.0	0.1
0.001709947	0.9999999455399999	0.1	0.001709947	0.0	0.1	0.001709947	0.0	0.1	0.001709947	0.0	0.1	0.001709947	0.0	0.1	0.001709947	0.0	0.1	0.001709947	0.0	0.1	0.001709947	0.0	0.1
0.002203552	1.00000006203	0.1	0.002203552	0.0	0.1	0.002203552	0.0	0.1	0.002203552	0.0	0.1	0.002203552	0.0	0.1	0.002203552	0.0	0.1	0.002203552	0.0	0.1	0.002203552	0.0	0.1
0.002697158	1.00000003129	0.1	0.002697158	0.0	0.1	0.002697158	0.0	0.1	0.002697158	0.0	0.1	0.002697158	0.0	0.1	0.002697158	0.0	0.1	0.002697158	0.0	0.1	0.002697158	0.0	0.1
0.003190763	1.00000005411	0.1	0.003190763	0.0	0.1	0.003190763	0.0	0.1	0.003190763	0.0	0.1	0.003190763	0.0	0.1	0.003190763	0.0	0.1	0.003190763	0.0	0.1	0.003190763	0.0	0.1
0.003684368	1.00000003374	0.1	0.003684368	0.0	0.1	0.003684368	0.0	0.1	0.003684368	0.0	0.1	0.003684368	0.0	0.1	0.003684368	0.0	0.1	0.003684368	0.0	0.1	0.003684368	0.0	0.1
0.004177973	1.0000000355499998	0.1	0.004177973	0.0	0.1	0.004177973	0.0	0.1	0.004177973	0.0	0.1	0.004177973	0.0	0.1	0.004177973	0.0	0.1	0.004177973	0.0	0.1	0.004177973	0.0	0.1
0.004671578	0.99999994676	0.1	0.004671578	0.0	0.1	0.004671578	0.0	0.1	0.004671578	0.0	0.1	0.004671578	0.0	0.1	0.004671578	0.0	0.1	0.004671578	0.0	0.1	0.004671578	0.0	0.1
0.005165183	1.00000001618	0.1	0.005165183	0.0	0.1	0.005165183	0.0	0.1	0.005165183	0.0	0.1	0.005165183	0.0	0.1	0.005165183	0.0	0.1	0.005165183	0.0	0.1	0.005165183	0.0	0.1
0.005678542	0.99999998607	0.1	0.005678542	0.0	0.1	0.005678542	0.0	0.1	0.005678542	0.0	0.1	0.005678542	0.0	0.1	0.005678542	0.0	0.1	0.005678542	0.0	0.1	0.005678542	0.0	0.1
0.006270914	0.99999998855	0.1	0.006270914	0.0	0.1	0.006270914	0.0	0.1	0.006270914	0.0	0.1	0.006270914	0.0	0.1	0.006270914	0.0	0.1	0.006270914	0.0	0.1	0.006270914	0.0	0.1
0.006863286	0.99999998425	0.1	0.006863286	0.0	0.1	0.006863286	0.0	0.1	0.006863286	0.0	0.1	0.006863286	0.0	0.1	0.006863286	0.0	0.1	0.006863286	0.0	0.1	0.006863286	0.0	0.1
0.007455659	1.00000002236	0.1	0.007455659	0.0	0.1	0.007455659	0.0	0.1	0.007455659	0.0	0.1	0.007455659	0.0	0.1	0.007455659	0.0	0.1	0.007455659	0.0	0.1	0.007455659	0.0	0.1
0.008048031	1.00000001369	0.1	0.008048031	0.0	0.1	0.008048031	0.0	0.1	0.008048031	0.0	0.1	0.008048031	0.0	0.1	0.008048031	0.0	0.1	0.008048031	0.0	0.1	0.008048031	0.0	0.1
0.00873784	1.00000004095	0.1	0.00873784	0.0	0.1	0.00873784	0.0	0.1	0.00873784	0.0	0.1	0.00873784	0.0	0.1	0.00873784	0.0	0.1	0.00873784	0.0	0.1	0.00873784	0.0	0.1
0.009452008	1.0000000713100001	0.1	0.009452008	0.0	0.1	0.009452008	0.0	0.1	0.009452008	0.0	0.1	0.009452008	0.0	0.1	0.009452008	0.0	0.1	0.009452008	0.0	0.1	0.009452008	0.0	0.1
