Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
1.225444e-10	9.7318097345282e-06	0.1	1.225444e-10	1.090332e-117	0.1	1.225444e-10	1.090332e-117	0.1	1.225444e-10	2.831957e-10	0.1	1.225444e-10	1.090332e-117	0.1	1.225444e-10	4.386739e-08	0.1	1.225444e-10	1.530712e-11	0.1	1.225444e-10	3.953397e-08	0.1	1.225444e-10	1.170452e-07	0.1	1.225444e-10	5.352937e-08	0.1	1.225444e-10	2.283602e-10	0.1	1.225444e-10	1.358695e-08	0.1	1.225444e-10	1.898889e-12	0.1
2.627357e-10	9.4339159428425e-06	0.1	2.627357e-10	2.964709e-117	0.1	2.627357e-10	2.964709e-117	0.1	2.627357e-10	5.978725e-10	0.1	2.627357e-10	2.964709e-117	0.1	2.627357e-10	9.260293e-08	0.1	2.627357e-10	3.231938e-11	0.1	2.627357e-10	8.346548e-08	0.1	2.627357e-10	2.471062e-07	0.1	2.627357e-10	1.130104e-07	0.1	2.627357e-10	4.821129e-10	0.1	2.627357e-10	2.868454e-08	0.1	2.627357e-10	4.008874e-12	0.1
5.881108e-10	8.777198449754999e-06	0.1	5.881108e-10	9.783818e-117	0.1	5.881108e-10	9.783818e-117	0.1	5.881108e-10	1.291589e-09	0.1	5.881108e-10	9.783818e-117	0.1	5.881108e-10	2.000087e-07	0.1	5.881108e-10	6.983785e-11	0.1	5.881108e-10	1.803256e-07	0.1	5.881108e-10	5.33849e-07	0.1	5.881108e-10	2.44143e-07	0.1	5.881108e-10	1.041549e-09	0.1	5.881108e-10	6.19688e-08	0.1	5.881108e-10	8.660452e-12	0.1
1.173786e-09	7.708176271610799e-06	0.1	1.173786e-09	3.0105e-116	0.1	1.173786e-09	3.0105e-116	0.1	1.173786e-09	2.420835e-09	0.1	1.173786e-09	3.0105e-116	0.1	1.173786e-09	3.747305e-07	0.1	1.173786e-09	1.309598e-10	0.1	1.173786e-09	3.380356e-07	0.1	1.173786e-09	1.000678e-06	0.1	1.173786e-09	4.576185e-07	0.1	1.173786e-09	1.952311e-09	0.1	1.173786e-09	1.161531e-07	0.1	1.173786e-09	1.623251e-11	0.1
1.905324e-09	6.5539194533484e-06	0.1	1.905324e-09	6.835765e-116	0.1	1.905324e-09	6.835765e-116	0.1	1.905324e-09	3.640108e-09	0.1	1.905324e-09	6.835765e-116	0.1	1.905324e-09	5.631776e-07	0.1	1.905324e-09	1.970398e-10	0.1	1.905324e-09	5.083886e-07	0.1	1.905324e-09	1.504835e-06	0.1	1.905324e-09	6.881395e-07	0.1	1.905324e-09	2.935858e-09	0.1	1.905324e-09	1.746635e-07	0.1	1.905324e-09	2.440844e-11	0.1
2.690721e-09	5.50637401099e-06	0.1	2.690721e-09	1.230391e-115	0.1	2.690721e-09	1.230391e-115	0.1	2.690721e-09	4.74665e-09	0.1	2.690721e-09	1.230391e-115	0.1	2.690721e-09	7.339515e-07	0.1	2.690721e-09	2.571125e-10	0.1	2.690721e-09	6.63077e-07	0.1	2.690721e-09	1.962514e-06	0.1	2.690721e-09	8.973794e-07	0.1	2.690721e-09	3.828687e-09	0.1	2.690721e-09	2.277717e-07	0.1	2.690721e-09	3.182869e-11	0.1
3.603884e-09	4.497064341902e-06	0.1	3.603884e-09	2.014062e-115	0.1	3.603884e-09	2.014062e-115	0.1	3.603884e-09	5.812789e-09	0.1	3.603884e-09	2.014062e-115	0.1	3.603884e-09	8.981688e-07	0.1	3.603884e-09	3.15121e-10	0.1	3.603884e-09	8.12228e-07	0.1	3.603884e-09	2.403655e-06	0.1	3.603884e-09	1.09902e-06	0.1	3.603884e-09	4.689195e-09	0.1	3.603884e-09	2.789505e-07	0.1	3.603884e-09	3.897833e-11	0.1
4.602223e-09	3.6040808567192e-06	0.1	4.602223e-09	3.019673e-115	0.1	4.602223e-09	3.019673e-115	0.1	4.602223e-09	6.756038e-09	0.1	4.602223e-09	3.019673e-115	0.1	4.602223e-09	1.043067e-06	0.1	4.602223e-09	3.665964e-10	0.1	4.602223e-09	9.443219e-07	0.1	4.602223e-09	2.794157e-06	0.1	4.602223e-09	1.277468e-06	0.1	4.602223e-09	5.450857e-09	0.1	4.602223e-09	3.242419e-07	0.1	4.602223e-09	4.530422e-11	0.1
5.600562e-09	2.88845407285e-06	0.1	5.600562e-09	4.150311e-115	0.1	5.600562e-09	4.150311e-115	0.1	5.600562e-09	7.511929e-09	0.1	5.600562e-09	4.150311e-115	0.1	5.600562e-09	1.158777e-06	0.1	5.600562e-09	4.08003e-10	0.1	5.600562e-09	1.050319e-06	0.1	5.600562e-09	3.107312e-06	0.1	5.600562e-09	1.420522e-06	0.1	5.600562e-09	6.061587e-09	0.1	5.600562e-09	3.605493e-07	0.1	5.600562e-09	5.037399e-11	0.1
6.598902e-09	2.3149590340492e-06	0.1	6.598902e-09	5.380736e-115	0.1	6.598902e-09	5.380736e-115	0.1	6.598902e-09	8.117675e-09	0.1	6.598902e-09	5.380736e-115	0.1	6.598902e-09	1.251099e-06	0.1	6.598902e-09	4.413361e-10	0.1	6.598902e-09	1.135402e-06	0.1	6.598902e-09	3.358481e-06	0.1	6.598902e-09	1.535212e-06	0.1	6.598902e-09	6.551361e-09	0.1	6.598902e-09	3.896571e-07	0.1	6.598902e-09	5.443712e-11	0.1
