Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
947965.1	0.989664033	0.1	947965.1	3.407284e-10	0.1	947965.1	5.898503e-05	0.1	947965.1	0.0001414909	0.1	947965.1	9.571666e-13	0.1	947965.1	0.005067731	0.1	947965.1	8.705226e-12	0.1	947965.1	4.791254e-14	0.1	947965.1	7.135521e-17	0.1	947965.1	6.6268e-15	0.1	947965.1	4.15469e-27	0.1
1039855.0	0.988658879	0.1	1039855.0	3.586514e-10	0.1	1039855.0	6.403637e-05	0.1	1039855.0	0.0001438369	0.1	1039855.0	9.517743e-13	0.1	1039855.0	0.005566621	0.1	1039855.0	8.698622e-12	0.1	1039855.0	4.787619e-14	0.1	1039855.0	7.44401e-17	0.1	1039855.0	6.621773e-15	0.1	1039855.0	4.151539e-27	0.1
1168989.0	0.987249119	0.1	1168989.0	3.831878e-10	0.1	1168989.0	7.095281e-05	0.1	1168989.0	0.0001475266	0.1	1168989.0	9.562586e-13	0.1	1168989.0	0.006266206	0.1	1168989.0	8.68936e-12	0.1	1168989.0	4.782521e-14	0.1	1168989.0	7.845288e-17	0.1	1168989.0	6.614722e-15	0.1	1168989.0	4.147118e-27	0.1
1296069.0	0.985864892	0.1	1296069.0	4.066104e-10	0.1	1296069.0	7.755673e-05	0.1	1296069.0	0.0001516035	0.1	1296069.0	9.596834e-13	0.1	1296069.0	0.00695295	0.1	1296069.0	8.680265e-12	0.1	1296069.0	4.777516e-14	0.1	1296069.0	8.208841e-17	0.1	1296069.0	6.607799e-15	0.1	1296069.0	4.142778e-27	0.1
1340578.0	0.985380888	0.1	1340578.0	4.146481e-10	0.1	1340578.0	7.982326e-05	0.1	1340578.0	0.0001531356	0.1	1340578.0	9.565556e-13	0.1	1340578.0	0.007193076	0.1	1340578.0	8.677085e-12	0.1	1340578.0	4.775765e-14	0.1	1340578.0	8.329693e-17	0.1	1340578.0	6.605377e-15	0.1	1340578.0	4.14126e-27	0.1
1392775.0	0.98481368	0.1	1392775.0	4.239663e-10	0.1	1392775.0	8.245108e-05	0.1	1392775.0	0.0001550009	0.1	1392775.0	9.561461e-13	0.1	1392775.0	0.007474412	0.1	1392775.0	8.673358e-12	0.1	1392775.0	4.773714e-14	0.1	1392775.0	8.467492e-17	0.1	1392775.0	6.60254e-15	0.1	1392775.0	4.139481e-27	0.1
1455422.0	0.984133731	0.1	1455422.0	4.349981e-10	0.1	1455422.0	8.556249e-05	0.1	1455422.0	0.0001573372	0.1	1455422.0	9.556535e-13	0.1	1455422.0	0.007811695	0.1	1455422.0	8.66889e-12	0.1	1455422.0	4.771255e-14	0.1	1455422.0	8.627595e-17	0.1	1455422.0	6.599139e-15	0.1	1455422.0	4.137349e-27	0.1
1523190.0	0.983399015	0.1	1523190.0	4.467475e-10	0.1	1523190.0	8.887669e-05	0.1	1523190.0	0.000159984	0.1	1523190.0	9.551212e-13	0.1	1523190.0	0.008176083	0.1	1523190.0	8.664062e-12	0.1	1523190.0	4.768597e-14	0.1	1523190.0	8.794687e-17	0.1	1523190.0	6.595464e-15	0.1	1523190.0	4.135044e-27	0.1
1611443.0	0.982443422	0.1	1611443.0	4.617662e-10	0.1	1611443.0	9.311364e-05	0.1	1611443.0	0.0001636166	0.1	1611443.0	9.544291e-13	0.1	1611443.0	0.008649891	0.1	1611443.0	8.657783e-12	0.1	1611443.0	4.765142e-14	0.1	1611443.0	9.003445e-17	0.1	1611443.0	6.590684e-15	0.1	1611443.0	4.132048e-27	0.1
1677941.0	0.9817245250000001	0.1	1677941.0	4.728755e-10	0.1	1677941.0	9.624814e-05	0.1	1677941.0	0.0001664921	0.1	1677941.0	9.539082e-13	0.1	1677941.0	0.009006368	0.1	1677941.0	8.653058e-12	0.1	1677941.0	4.762541e-14	0.1	1677941.0	9.154586e-17	0.1	1677941.0	6.587087e-15	0.1	1677941.0	4.129793e-27	0.1
1739844.0	0.9810560909999999	0.1	1739844.0	4.830592e-10	0.1	1739844.0	9.912186e-05	0.1	1739844.0	0.0001692753	0.1	1739844.0	9.534239e-13	0.1	1739844.0	0.009337789	0.1	1739844.0	8.648665e-12	0.1	1739844.0	4.760123e-14	0.1	1739844.0	9.290819e-17	0.1	1739844.0	6.583743e-15	0.1	1739844.0	4.127696e-27	0.1
1792553.0	0.980487381	0.1	1792553.0	4.916124e-10	0.1	1792553.0	0.0001015357	0.1	1792553.0	0.000171726	0.1	1792553.0	9.530119e-13	0.1	1792553.0	0.009619676	0.1	1792553.0	8.644928e-12	0.1	1792553.0	4.758066e-14	0.1	1792553.0	9.403603e-17	0.1	1792553.0	6.580898e-15	0.1	1792553.0	4.125913e-27	0.1
1847515.0	0.979894942	0.1	1847515.0	5.004167e-10	0.1	1847515.0	0.0001040207	0.1	1847515.0	0.0001743602	0.1	1847515.0	9.525828e-13	0.1	1847515.0	0.009913296	0.1	1847515.0	8.641035e-12	0.1	1847515.0	4.755924e-14	0.1	1847515.0	9.518198e-17	0.1	1847515.0	6.577935e-15	0.1	1847515.0	4.124055e-27	0.1
1922299.0	0.9790900370000001	0.1	1922299.0	5.122113e-10	0.1	1922299.0	0.0001073501	0.1	1922299.0	0.0001780735	0.1	1922299.0	9.519995e-13	0.1	1922299.0	0.0103123	0.1	1922299.0	8.635744e-12	0.1	1922299.0	4.753012e-14	0.1	1922299.0	9.669421e-17	0.1	1922299.0	6.573907e-15	0.1	1922299.0	4.121529e-27	0.1
1984618.0	0.9784199010000001	0.1	1984618.0	5.218796e-10	0.1	1984618.0	0.0001100796	0.1	1984618.0	0.0001812813	0.1	1984618.0	9.51514e-13	0.1	1984618.0	0.01064436	0.1	1984618.0	8.63134e-12	0.1	1984618.0	4.750588e-14	0.1	1984618.0	9.791505e-17	0.1	1984618.0	6.570555e-15	0.1	1984618.0	4.119428e-27	0.1
