Batch	m_SP	2	N7a_L	N1a_L	
0.0	1.0	0.1	0.0	0.0	0.1
3.10961e-14	0.999999349888	0.1	3.10961e-14	2.640848472e-10	0.1
1.71825e-13	0.99999647218	0.1	1.71825e-13	1.459037771e-09	0.1
3.714845e-13	0.999992369018	0.1	3.714845e-13	3.1538330499999998e-09	0.1
6.667581e-13	0.99998641851	0.1	6.667581e-13	5.65904284e-09	0.1
1.091e-12	0.999977790753	0.1	1.091e-12	9.25591689e-09	0.1
1.599884e-12	0.99996755301	0.1	1.599884e-12	1.356634278e-08	0.1
2.108768e-12	0.999957367387	0.1	2.108768e-12	1.78722271e-08	0.1
2.700035e-12	0.9999455208119999	0.1	2.700035e-12	2.28693609e-08	0.1
3.368671e-12	0.9999321057830001	0.1	3.368671e-12	2.8512667400000002e-08	0.1
4.158733e-12	0.9999162899760001	0.1	4.158733e-12	3.5169968999999997e-08	0.1
5.093864e-12	0.999897612482	0.1	5.093864e-12	4.30340783e-08	0.1
6.301699e-12	0.9998733938369999	0.1	6.301699e-12	5.31656944e-08	0.1
7.846099e-12	0.999842439471	0.1	7.846099e-12	6.60764011e-08	0.1
9.809351e-12	0.999803132684	0.1	9.809351e-12	8.2413797e-08	0.1
1.224369e-11	0.999754401676	0.1	1.224369e-11	1.02548655e-07	0.1
1.504994e-11	0.999698230783	0.1	1.504994e-11	1.2558094200000002e-07	0.1
1.864959e-11	0.999626195557	0.1	1.864959e-11	1.5482636999999998e-07	0.1
2.343935e-11	0.9995303919419999	0.1	2.343935e-11	1.93183179e-07	0.1
2.913384e-11	0.9994164258039999	0.1	2.913384e-11	2.37894995e-07	0.1
3.50545e-11	0.9992979882890001	0.1	3.50545e-11	2.83286673e-07	0.1
4.097516e-11	0.999179508311	0.1	4.097516e-11	3.27497787e-07	0.1
4.689582e-11	0.999061075735	0.1	4.689582e-11	3.7047702100000007e-07	0.1
5.305417e-11	0.9989379774150001	0.1	5.305417e-11	4.1383318600000006e-07	0.1
6.016326e-11	0.9987958011889999	0.1	6.016326e-11	4.6213298699999995e-07	0.1
6.727236e-11	0.9986537111910001	0.1	6.727236e-11	5.08530166e-07	0.1
7.438145e-11	0.9985116653499999	0.1	7.438145e-11	5.5301268e-07	0.1
8.237364e-11	0.9983519875319999	0.1	8.237364e-11	6.00738801e-07	0.1
9.095454e-11	0.998180557748	0.1	9.095454e-11	6.49318274e-07	0.1
9.953545e-11	0.998009140018	0.1	9.953545e-11	6.95190345e-07	0.1
1.091934e-10	0.997816325228	0.1	1.091934e-10	7.43667133e-07	0.1
1.195694e-10	0.997609170384	0.1	1.195694e-10	7.92156788e-07	0.1
1.299455e-10	0.997402156527	0.1	1.299455e-10	8.370892649999999e-07	0.1
1.425369e-10	0.9971509204499999	0.1	1.425369e-10	8.87097156e-07	0.1
1.551283e-10	0.996899817323	0.1	1.551283e-10	9.3246905e-07	0.1
1.703206e-10	0.9965970288880001	0.1	1.703206e-10	9.815289860000002e-07	0.1
1.861414e-10	0.996281841304	0.1	1.861414e-10	1.026616294e-06	0.1
2.044763e-10	0.995916685358	0.1	2.044763e-10	1.072045997e-06	0.1
