Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
2.014899	9.85667743224e-06	0.1	2.014899	1.190481e-07	0.1	2.014899	1.078995e-08	0.1	2.014899	1.338703e-08	0.1
5.183634	9.6355756797027e-06	0.1	5.183634	3.028297e-07	0.1	5.183634	2.744702e-08	0.1	5.183634	3.405338e-08	0.1
10.88	9.250504568960201e-06	0.1	10.88	6.22905e-07	0.1	10.88	5.645709e-08	0.1	10.88	7.004603e-08	0.1
20.59833	8.628737985974801e-06	0.1	20.59833	1.139723e-06	0.1	20.59833	1.03299e-07	0.1	20.59833	1.281626e-07	0.1
36.63929	7.6925369967832e-06	0.1	36.63929	1.917904e-06	0.1	36.63929	1.738295e-07	0.1	36.63929	2.156694e-07	0.1
59.90084	6.5123879679558e-06	0.1	59.90084	2.898856e-06	0.1	59.90084	2.627382e-07	0.1	59.90084	3.25978e-07	0.1
84.96752	5.4424952204168e-06	0.1	84.96752	3.788162e-06	0.1	84.96752	3.433407e-07	0.1	84.96752	4.259811e-07	0.1
117.8895	4.2996267035860006e-06	0.1	117.8895	4.738127e-06	0.1	117.8895	4.294409e-07	0.1	117.8895	5.328052e-07	0.1
156.0483	3.2717496831754e-06	0.1	156.0483	5.59251e-06	0.1	156.0483	5.068781e-07	0.1	156.0483	6.288811e-07	0.1
194.2071	2.4895988672149e-06	0.1	194.2071	6.242643e-06	0.1	194.2071	5.658029e-07	0.1	194.2071	7.019889e-07	0.1
232.3659	1.8944314032358001e-06	0.1	232.3659	6.737354e-06	0.1	232.3659	6.106411e-07	0.1	232.3659	7.576194e-07	0.1
270.5248	1.4415455661932e-06	0.1	270.5248	7.113798e-06	0.1	270.5248	6.447602e-07	0.1	270.5248	7.999508e-07	0.1
308.6836	1.09692738519e-06	0.1	308.6836	7.400249e-06	0.1	308.6836	6.707228e-07	0.1	308.6836	8.321624e-07	0.1
346.8424	8.3469370091205e-07	0.1	346.8424	7.618221e-06	0.1	346.8424	6.904786e-07	0.1	346.8424	8.566734e-07	0.1
385.0012	6.3515033217068e-07	0.1	385.0012	7.784084e-06	0.1	385.0012	7.055116e-07	0.1	385.0012	8.753248e-07	0.1
423.16	4.833102935355599e-07	0.1	423.16	7.910295e-06	0.1	423.16	7.169508e-07	0.1	423.16	8.895174e-07	0.1
466.105	3.5538047753864e-07	0.1	466.105	8.016632e-06	0.1	466.105	7.265887e-07	0.1	466.105	9.01475e-07	0.1
512.2407	2.5541113719644e-07	0.1	512.2407	8.099728e-06	0.1	512.2407	7.341201e-07	0.1	512.2407	9.108192e-07	0.1
558.3763	1.8356345228248e-07	0.1	558.3763	8.159448e-06	0.1	558.3763	7.395329e-07	0.1	558.3763	9.175348e-07	0.1
604.512	1.3192665644006002e-07	0.1	604.512	8.202369e-06	0.1	604.512	7.434231e-07	0.1	604.512	9.223613e-07	0.1
