Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
1.798418e-11	9.7672903493711e-06	0.1	1.798418e-11	3.229663e-08	0.1	1.798418e-11	2.470081e-10	0.1	1.798418e-11	3.680131e-08	0.1	1.798418e-11	3.697707e-08	0.1	1.798418e-11	1.2602843e-07	0.1	1.798418e-11	2.46678e-10	0.1
3.840256e-11	9.510080996184402e-06	0.1	3.840256e-11	6.845312e-08	0.1	3.840256e-11	5.241228e-10	0.1	3.840256e-11	7.778347e-08	0.1	3.840256e-11	7.971752e-08	0.1	3.840256e-11	2.627914e-07	0.1	3.840256e-11	5.226416e-10	0.1
8.596722e-11	8.9381710420544e-06	0.1	8.596722e-11	1.506069e-07	0.1	8.596722e-11	1.156066e-09	0.1	8.596722e-11	1.700529e-07	0.1	8.596722e-11	1.820841e-07	0.1	8.596722e-11	5.5661817e-07	0.1	8.596722e-11	1.148917e-09	0.1
1.715836e-10	7.998169418671499e-06	0.1	1.715836e-10	2.914027e-07	0.1	1.715836e-10	2.246449e-09	0.1	1.715836e-10	3.254677e-07	0.1	1.715836e-10	3.743485e-07	0.1	1.715836e-10	1.0059133999999999e-06	0.1	1.715836e-10	2.219811e-09	0.1
2.539679e-10	7.191745889925001e-06	0.1	2.539679e-10	4.18671e-07	0.1	2.539679e-10	3.239997e-09	0.1	2.539679e-10	4.630319e-07	0.1	2.539679e-10	5.662405e-07	0.1	2.539679e-10	1.3535802e-06	0.1	2.539679e-10	3.18524e-09	0.1
3.172347e-10	6.6310020688299e-06	0.1	3.172347e-10	5.112054e-07	0.1	3.172347e-10	3.967081e-09	0.1	3.172347e-10	5.613329e-07	0.1	3.172347e-10	7.164455e-07	0.1	3.172347e-10	1.5717946e-06	0.1	3.172347e-10	3.885686e-09	0.1
4.043257e-10	5.9336831684768e-06	0.1	4.043257e-10	6.315648e-07	0.1	4.043257e-10	4.918678e-09	0.1	4.043257e-10	6.870493e-07	0.1	4.043257e-10	9.251603e-07	0.1	4.043257e-10	1.812377e-06	0.1	4.043257e-10	4.794909e-09	0.1
5.269959e-10	5.0805565245222e-06	0.1	5.269959e-10	7.8812e-07	0.1	5.269959e-10	6.166356e-09	0.1	5.269959e-10	8.469859e-07	0.1	5.269959e-10	1.219029e-06	0.1	5.269959e-10	2.0525916e-06	0.1	5.269959e-10	5.974528e-09	0.1
6.94101e-10	4.1224416443262004e-06	0.1	6.94101e-10	9.789917e-07	0.1	6.94101e-10	7.702633e-09	0.1	6.94101e-10	1.036565e-06	0.1	6.94101e-10	1.611246e-06	0.1	6.94101e-10	2.2348971e-06	0.1	6.94101e-10	7.408257e-09	0.1
8.61206e-10	3.3548827149636e-06	0.1	8.61206e-10	1.146673e-06	0.1	8.61206e-10	9.065975e-09	0.1	8.61206e-10	1.198268e-06	0.1	8.61206e-10	1.986336e-06	0.1	8.61206e-10	2.2951959e-06	0.1	8.61206e-10	8.663964e-09	0.1
