Batch	m_SP	4	T1a_L	T4a_L	N1a_L	N7a_L					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.833522e-14	0.9999692600000001	0.1	6.833522e-14	1.473045752e-09	0.1	6.833522e-14	2.99357213e-07	0.1	6.833522e-14	4.2790327e-10	0.1
1.74637e-12	0.99921532	0.1	1.74637e-12	3.766133048000001e-08	0.1	1.74637e-12	7.6460024e-06	0.1	1.74637e-12	1.0935374799999999e-08	0.1
6.577468e-12	0.9970497399999999	0.1	6.577468e-12	1.4202242309999997e-07	0.1	6.577468e-12	2.8750566e-05	0.1	6.577468e-12	4.1185672e-08	0.1
1.491064e-11	0.99333129	0.1	1.491064e-11	3.226407861e-07	0.1	1.491064e-11	6.499219599999999e-05	0.1	1.491064e-11	9.3361645e-08	0.1
2.839752e-11	0.9873596	0.1	2.839752e-11	6.165763029e-07	0.1	2.839752e-11	0.000123217924	0.1	2.839752e-11	1.7780043000000002e-07	0.1
4.298748e-11	0.98096251	0.1	4.298748e-11	9.367764690000001e-07	0.1	4.298748e-11	0.000185615206	0.1	4.298748e-11	2.6914131000000003e-07	0.1
6.341343e-11	0.9721150399999999	0.1	6.341343e-11	1.388888917e-06	0.1	6.341343e-11	0.00027195679	0.1	6.341343e-11	3.9701957e-07	0.1
9.842934e-11	0.95723474	0.1	9.842934e-11	2.1741476459999995e-06	0.1	9.842934e-11	0.000417281761	0.1	9.842934e-11	6.162734200000001e-07	0.1
1.567892e-10	0.9332079499999999	0.1	1.567892e-10	3.5107070380000004e-06	0.1	1.567892e-10	0.00065222175	0.1	1.567892e-10	9.8192688e-07	0.1
2.279973e-10	0.90512848	0.1	2.279973e-10	5.186536649e-06	0.1	2.279973e-10	0.0009272227499999999	0.1	2.279973e-10	1.42877331e-06	0.1
3.077709e-10	0.8751774000000001	0.1	3.077709e-10	7.119480434000001e-06	0.1	3.077709e-10	0.00122106225	0.1	3.077709e-10	1.9307237e-06	0.1
3.875445e-10	0.8467031500000001	0.1	3.875445e-10	9.107529470000002e-06	0.1	3.875445e-10	0.00150089345	0.1	3.875445e-10	2.4345645e-06	0.1
4.673181e-10	0.81959922	0.1	4.673181e-10	1.1147186219999998e-05	0.1	4.673181e-10	0.0017676935499999998	0.1	4.673181e-10	2.940716e-06	0.1
5.470917e-10	0.79377062	0.1	5.470917e-10	1.323515381e-05	0.1	5.470917e-10	0.0020223491899999998	0.1	5.470917e-10	3.4495452000000002e-06	0.1
6.268653e-10	0.7691313	0.1	6.268653e-10	1.5368334579999996e-05	0.1	6.268653e-10	0.00226566536	0.1	6.268653e-10	3.9613773e-06	0.1
7.066389e-10	0.74560327	0.1	7.066389e-10	1.7543809059999997e-05	0.1	7.066389e-10	0.00249837865	0.1	7.066389e-10	4.4764991e-06	0.1
7.963176e-10	0.72039313	0.1	7.963176e-10	2.0036496179999996e-05	0.1	7.963176e-10	0.00274815968	0.1	7.963176e-10	5.059825e-06	0.1
8.925999e-10	0.69468727	0.1	8.925999e-10	2.276420618e-05	0.1	8.925999e-10	0.00300335442	0.1	8.925999e-10	5.6914565e-06	0.1
