Batch	m_SP	5	T1a_L	C5H5	T4a_L	N1a_L	N7a_L							
0.7420375	0.9880188933999998	0.1	0.7420375	0.0119754	0.1	0.7420375	5.080682830261799e-06	0.1	0.7420375	8.8710761376e-08	0.1	0.7420375	1.81503866e-13	0.1
1.139649	0.9816873318	0.1	1.139649	0.01830407	0.1	1.139649	7.9791984652949e-06	0.1	1.139649	1.3559195189200002e-07	0.1	1.139649	2.8491405700000004e-13	0.1
1.934872	0.9692045416	0.1	1.934872	0.0307809	0.1	1.934872	1.3693559275242299e-05	0.1	1.934872	2.28017280251e-07	0.1	1.934872	4.8878474e-13	0.1
3.525317	0.9449387415	0.1	3.525317	0.05503522	0.1	3.525317	2.4801977352643e-05	0.1	3.525317	4.0768717453e-07	0.1	3.525317	8.8509894e-13	0.1
6.046632	0.9082791597	0.1	6.046632	0.09167751	0.1	6.046632	4.1584061475606005e-05	0.1	6.046632	6.791241677099999e-07	0.1	6.046632	1.48383241e-12	0.1
9.564947	0.8605313312	0.1	9.564947	0.1394029	0.1	9.564947	6.344214651494199e-05	0.1	9.564947	1.0326617107099998e-06	0.1	9.564947	2.26366172e-12	0.1
14.68997	0.7972866346999999	0.1	14.68997	0.2026177	0.1	14.68997	9.2394379730575e-05	0.1	14.68997	1.50094101609e-06	0.1	14.68997	3.29658793e-12	0.1
19.815	0.740539372	0.1	19.815	0.2593382	0.1	19.815	0.00011837224781986598	0.1	19.815	1.9211132643899998e-06	0.1	19.815	4.2233987e-12	0.1
25.82342	0.6810687816	0.1	25.82342	0.3187807	0.1	25.82342	0.00014559677921265602	0.1	25.82342	2.3614483217e-06	0.1	25.82342	5.1946853000000005e-12	0.1
33.5401	0.6140849491	0.1	33.5401	0.3857329	0.1	33.5401	0.000176260689491591	0.1	33.5401	2.8574135455000004e-06	0.1	33.5401	6.2886804e-12	0.1
43.48786	0.5404417113	0.1	43.48786	0.4593412	0.1	43.48786	0.00020997309606325	0.1	43.48786	3.4026854010000003e-06	0.1	43.48786	7.4914365e-12	0.1
55.47097	0.4667091016	0.1	55.47097	0.5330391	0.1	55.47097	0.00024372661637641003	0.1	55.47097	3.9486211811e-06	0.1	55.47097	8.6956564e-12	0.1
67.96291	0.4033279088	0.1	67.96291	0.5963903	0.1	67.96291	0.00027274130054599	0.1	67.96291	4.4179104139999995e-06	0.1	67.96291	9.730811e-12	0.1
81.16399	0.3478877997	0.1	81.16399	0.6518043	0.1	81.16399	0.00029812077744756	0.1	81.16399	4.8284036627e-06	0.1	81.16399	1.0636273199999999e-11	0.1
97.20165	0.2927938427	0.1	97.20165	0.7068723	0.1	97.20165	0.00032334180832491996	0.1	97.20165	5.2363340163e-06	0.1	97.20165	1.1536080099999999e-11	0.1
113.2393	0.2480293537	0.1	113.2393	0.7516156	0.1	113.2393	0.00034383414377797	0.1	113.2393	5.567781928700001e-06	0.1	113.2393	1.22671869e-11	0.1
129.277	0.21122614562000003	0.1	129.277	0.7884014	0.1	129.277	0.00036068193051726	0.1	129.277	5.8402814514e-06	0.1	129.277	1.28682609e-11	0.1
145.3146	0.18067395293	0.1	145.3146	0.8189392	0.1	145.3146	0.00037466818122642	0.1	145.3146	6.0664975546999995e-06	0.1	145.3146	1.33672488e-11	0.1
161.3523	0.15510633131999998	0.1	161.3523	0.8444947	0.1	161.3523	0.00038637247230279	0.1	161.3523	6.2558065871e-06	0.1	161.3523	1.37848232e-11	0.1
177.3899	0.13356586770999998	0.1	177.3899	0.866025	0.1	177.3899	0.00039623332838193	0.1	177.3899	6.4152982117e-06	0.1	177.3899	1.41366275e-11	0.1
193.4276	0.11531522819999998	0.1	193.4276	0.884267	0.1	193.4276	0.00040458810993677	0.1	193.4276	6.5504307316e-06	0.1	193.4276	1.4434699299999999e-11	0.1
209.4994	0.09974717895	0.1	209.4994	0.8998277	0.1	209.4994	0.00041171490378751996	0.1	209.4994	6.665699813500001e-06	0.1	209.4994	1.46889659e-11	0.1
220.2481	0.09062344948	0.1	220.2481	0.9089472	0.1	220.2481	0.00041589159584446	0.1	220.2481	6.733254323e-06	0.1	220.2481	1.48379682e-11	0.1
234.4407	0.07993399660999999	0.1	234.4407	0.9196316	0.1	234.4407	0.00042078503357737	0.1	234.4407	6.8124018631000006e-06	0.1	234.4407	1.50125564e-11	0.1
250.9294	0.06918794216	0.1	250.9294	0.9303725	0.1	250.9294	0.00042570431272905	0.1	250.9294	6.8919681188e-06	0.1	250.9294	1.51880598e-11	0.1
267.418	0.05996670948	0.1	267.418	0.9395894	0.1	267.418	0.00042992563272805	0.1	267.418	6.9602450551e-06	0.1	267.418	1.53386685e-11	0.1
283.9066	0.05203421256	0.1	283.9066	0.9475182	0.1	283.9066	0.00043355698263238993	0.1	283.9066	7.0189793369e-06	0.1	283.9066	1.5468217e-11	0.1
300.3953	0.04519574901	0.1	300.3953	0.9543534	0.1	300.3953	0.00043668751543616	0.1	300.3953	7.0696127178e-06	0.1	300.3953	1.55799071e-11	0.1
316.8839	0.03928954847	0.1	316.8839	0.9602568	0.1	316.8839	0.00043939130176262	0.1	316.8839	7.1133440423e-06	0.1	316.8839	1.56763665e-11	0.1
333.3725	0.03418038249	0.1	333.3725	0.9653636	0.1	333.3725	0.00044173016784654	0.1	333.3725	7.1511728476000006e-06	0.1	333.3725	1.5759818e-11	0.1
349.8612	0.029754625910000002	0.1	349.8612	0.9697872	0.1	349.8612	0.00044375622941509	0.1	349.8612	7.1839430649e-06	0.1	349.8612	1.58320917e-11	0.1
366.3498	0.02591626264	0.1	366.3498	0.9736238	0.1	366.3498	0.0004455133153101	0.1	366.3498	7.2123624206e-06	0.1	366.3498	1.58947825e-11	0.1
382.8384	0.02258390858	0.1	382.8384	0.9769546	0.1	382.8384	0.00044703879290834	0.1	382.8384	7.2370369372e-06	0.1	382.8384	1.59492091e-11	0.1
399.3271	0.019688237682999998	0.1	399.3271	0.9798489	0.1	399.3271	0.00044836434463269	0.1	399.3271	7.2584764336999995e-06	0.1	399.3271	1.59965069e-11	0.1
415.8157	0.017170084026	0.1	415.8157	0.9823658	0.1	415.8157	0.00044951717716261994	0.1	415.8157	7.277121726300001e-06	0.1	415.8157	1.60376261e-11	0.1
