Batch	m_SP	5	Pr2	W1	W2	Pr1	Pr3							
3.717908	9.869882313181799e-06	0.1	3.717908	1.079733e-13	0.1	3.717908	9.360413e-17	0.1	3.717908	7.963464e-08	0.1	3.717908	5.038287e-08	0.1
5.034301	9.8274977585004e-06	0.1	5.034301	1.080203e-13	0.1	5.034301	9.366725e-17	0.1	5.034301	1.127505e-07	0.1	5.034301	5.965119e-08	0.1
6.652241	9.7774782687044e-06	0.1	6.652241	1.07892e-13	0.1	6.652241	9.357446e-17	0.1	6.652241	1.561593e-07	0.1	6.652241	6.626266e-08	0.1
8.345566	9.726722813723099e-06	0.1	8.345566	1.07576e-13	0.1	8.345566	9.331124e-17	0.1	8.345566	2.03461e-07	0.1	8.345566	6.971601e-08	0.1
10.27168	9.670158396342599e-06	0.1	10.27168	1.070843e-13	0.1	10.27168	9.28909e-17	0.1	10.27168	2.583159e-07	0.1	10.27168	7.142635e-08	0.1
12.35298	9.6098660563536e-06	0.1	12.35298	1.064782e-13	0.1	12.35298	9.236841e-17	0.1	12.35298	3.179676e-07	0.1	12.35298	7.206608e-08	0.1
14.43427	9.5501506774e-06	0.1	14.43427	1.058414e-13	0.1	14.43427	9.181784e-17	0.1	14.43427	3.775646e-07	0.1	14.43427	7.218531e-08	0.1
16.9603	9.478274477072999e-06	0.1	16.9603	1.050563e-13	0.1	16.9603	9.113833e-17	0.1	16.9603	4.495602e-07	0.1	16.9603	7.206616e-08	0.1
19.85536	9.3966093948846e-06	0.1	19.85536	1.041558e-13	0.1	19.85536	9.035876e-17	0.1	19.85536	5.314816e-07	0.1	19.85536	7.180954e-08	0.1
23.20584	9.302994456894199e-06	0.1	23.20584	1.031205e-13	0.1	23.20584	8.94626e-17	0.1	23.20584	6.254374e-07	0.1	23.20584	7.146844e-08	0.1
27.39393	9.187295776134001e-06	0.1	27.39393	1.0184e-13	0.1	27.39393	8.835465e-17	0.1	27.39393	7.415763e-07	0.1	27.39393	7.102883e-08	0.1
33.11485	9.031578651542e-06	0.1	33.11485	1.001167e-13	0.1	33.11485	8.686433e-17	0.1	33.11485	8.978936e-07	0.1	33.11485	7.042834e-08	0.1
40.80295	8.82647614236e-06	0.1	40.80295	9.784756e-14	0.1	40.80295	8.490326e-17	0.1	40.80295	1.103796e-06	0.1	40.80295	6.9629e-08	0.1
50.86701	8.5650303575408e-06	0.1	50.86701	9.495626e-14	0.1	50.86701	8.240672e-17	0.1	50.86701	1.366275e-06	0.1	50.86701	6.859707e-08	0.1
70.99513	8.0652170227753e-06	0.1	70.99513	8.943266e-14	0.1	70.99513	7.764417e-17	0.1	70.99513	1.868106e-06	0.1	70.99513	6.658175e-08	0.1
104.7616	7.2916463949147e-06	0.1	104.7616	8.089352e-14	0.1	104.7616	7.029941e-17	0.1	104.7616	2.644919e-06	0.1	104.7616	6.334154e-08	0.1
155.333	6.2703920944514e-06	0.1	155.333	6.963851e-14	0.1	155.333	6.065193e-17	0.1	155.333	3.670721e-06	0.1	155.333	5.88013e-08	0.1
214.8346	5.251787797584499e-06	0.1	214.8346	5.843341e-14	0.1	214.8346	5.108506e-17	0.1	214.8346	4.69423e-06	0.1	214.8346	5.390557e-08	0.1
287.3978	4.2330711164196e-06	0.1	287.3978	4.724776e-14	0.1	287.3978	4.15727e-17	0.1	287.3978	5.718331e-06	0.1	287.3978	4.85308e-08	0.1
359.961	3.4147213146852002e-06	0.1	359.961	3.827712e-14	0.1	359.961	3.397159e-17	0.1	359.961	6.541475e-06	0.1	359.961	4.374709e-08	0.1
432.5242	2.7575105700024e-06	0.1	432.5242	3.108252e-14	0.1	432.5242	2.789324e-17	0.1	432.5242	7.202948e-06	0.1	432.5242	3.949407e-08	0.1
505.0874	2.2298223084564e-06	0.1	505.0874	2.531205e-14	0.1	505.0874	2.302965e-17	0.1	505.0874	7.734421e-06	0.1	505.0874	3.571794e-08	0.1
548.6253	1.964570637092e-06	0.1	548.6253	2.241351e-14	0.1	548.6253	2.059056e-17	0.1	548.6253	8.001733e-06	0.1	548.6253	3.366111e-08	0.1
587.5208	1.755438050446e-06	0.1	587.5208	2.01292e-14	0.1	587.5208	1.86702e-17	0.1	587.5208	8.212583e-06	0.1	587.5208	3.194644e-08	0.1
636.8719	1.523203820208e-06	0.1	636.8719	1.759357e-14	0.1	636.8719	1.654047e-17	0.1	636.8719	8.44684e-06	0.1	636.8719	2.992748e-08	0.1
704.1244	1.2577634793831e-06	0.1	704.1244	1.469667e-14	0.1	704.1244	1.410981e-17	0.1	704.1244	8.714775e-06	0.1	704.1244	2.743807e-08	0.1
783.3112	1.007247861927e-06	0.1	783.3112	1.196392e-14	0.1	783.3112	1.181935e-17	0.1	783.3112	8.967873e-06	0.1	783.3112	2.485972e-08	0.1
874.1091	7.8506632643712e-07	0.1	874.1091	9.541263e-15	0.1	874.1091	9.790826e-18	0.1	874.1091	9.192596e-06	0.1	874.1091	2.232274e-08	0.1
982.3235	5.889516741158599e-07	0.1	982.3235	7.403609e-15	0.1	982.3235	8.002549e-18	0.1	982.3235	9.391226e-06	0.1	982.3235	1.981128e-08	0.1
1090.538	4.4766962550336e-07	0.1	1090.538	5.864057e-15	0.1	1090.538	6.715581e-18	0.1	1090.538	9.534543e-06	0.1	1090.538	1.777897e-08	0.1
1198.752	3.4587848605958997e-07	0.1	1198.752	4.755046e-15	0.1	1198.752	5.789034e-18	0.1	1198.752	9.637962e-06	0.1	1198.752	1.615259e-08	0.1
1306.967	2.7252903107232e-07	0.1	1306.967	3.955985e-15	0.1	1306.967	5.121717e-18	0.1	1306.967	9.712599e-06	0.1	1306.967	1.486681e-08	0.1
1415.181	2.1966475055182e-07	0.1	1415.181	3.380129e-15	0.1	1415.181	4.640955e-18	0.1	1415.181	9.766468e-06	0.1	1415.181	1.386333e-08	0.1
1523.396	1.8155730509418e-07	0.1	1523.396	2.965033e-15	0.1	1523.396	4.294487e-18	0.1	1523.396	9.805349e-06	0.1	1523.396	1.308986e-08	0.1
1631.61	1.5408214911304e-07	0.1	1631.61	2.665754e-15	0.1	1631.61	4.044732e-18	0.1	1631.61	9.833414e-06	0.1	1631.61	1.250077e-08	0.1
1739.825	1.3426922798919e-07	0.1	1739.825	2.449935e-15	0.1	1739.825	3.864649e-18	0.1	1739.825	9.853671e-06	0.1	1739.825	1.205694e-08	0.1
1848.039	1.1997941236218002e-07	0.1	1848.039	2.294278e-15	0.1	1848.039	3.734779e-18	0.1	1848.039	9.868293e-06	0.1	1848.039	1.172573e-08	0.1
1956.254	1.0967151749337001e-07	0.1	1956.254	2.181993e-15	0.1	1956.254	3.641103e-18	0.1	1956.254	9.878846e-06	0.1	1956.254	1.148038e-08	0.1
2069.008	1.0197327069153e-07	0.1	2069.008	2.098135e-15	0.1	2069.008	3.571147e-18	0.1	2069.008	9.886731e-06	0.1	2069.008	1.129334e-08	0.1
