Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
1.610613e+17	0.9999999	0.1	1.610613e+17	2.01548e-15	0.1	1.610613e+17	1.089275e-08	0.1	1.610613e+17	4.123169e-08	0.1	1.610613e+17	0.0	0.1
5.368709e+17	0.9999997	0.1	5.368709e+17	2.015763e-15	0.1	5.368709e+17	3.629186e-08	0.1	5.368709e+17	1.374394e-07	0.1	5.368709e+17	0.0	0.1
6.979322e+17	0.9999995	0.1	6.979322e+17	2.015956e-15	0.1	6.979322e+17	4.716594e-08	0.1	6.979322e+17	1.786706e-07	0.1	6.979322e+17	3.271572e-19	0.1
1.073742e+18	0.9999993	0.1	1.073742e+18	2.016643e-15	0.1	1.073742e+18	7.24946e-08	0.1	1.073742e+18	2.748778e-07	0.1	1.073742e+18	0.0	0.1
1.825361e+18	0.9999988	0.1	1.825361e+18	2.018872e-15	0.1	1.825361e+18	1.228538e-07	0.1	1.825361e+18	4.67292e-07	0.1	1.825361e+18	1.426419e-24	0.1
3.3286e+18	0.9999979	0.1	3.3286e+18	2.026573e-15	0.1	3.3286e+18	2.215438e-07	0.1	3.3286e+18	8.521202e-07	0.1	3.3286e+18	3.417425e-23	0.1
6.183433e+18	0.999996	0.1	6.183433e+18	2.051032e-15	0.1	6.183433e+18	3.962977e-07	0.1	6.183433e+18	1.582954e-06	0.1	6.183433e+18	3.90227e-22	0.1
1.049376e+19	0.9999934	0.1	1.049376e+19	2.100847e-15	0.1	1.049376e+19	6.139374e-07	0.1	1.049376e+19	2.68639e-06	0.1	1.049376e+19	2.395593e-21	0.1
1.402669e+19	0.9999913	0.1	1.402669e+19	2.141406e-15	0.1	1.402669e+19	7.456163e-07	0.1	1.402669e+19	3.59081e-06	0.1	1.402669e+19	5.480432e-21	0.1
1.746349e+19	0.9999894	0.1	1.746349e+19	2.174305e-15	0.1	1.746349e+19	8.37343e-07	0.1	1.746349e+19	4.470617e-06	0.1	1.746349e+19	6.723457e-22	0.1
