Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
1.167893	9.1207045832364e-06	0.1	1.167893	1.8157455e-108	0.1	1.167893	1.493269e-13	0.1	1.167893	2.399141e-07	0.1	1.167893	2.1648392e-07	0.1	1.167893	4.99481e-08	0.1	1.167893	3.728338e-07	0.1
1.318879	9.0970718408361e-06	0.1	1.318879	2.0442924e-108	0.1	1.318879	1.540788e-13	0.1	1.318879	2.400309e-07	0.1	1.318879	2.1630823999999998e-07	0.1	1.318879	4.994339e-08	0.1	1.318879	3.965305e-07	0.1
1.492441	9.0756420744231e-06	0.1	1.492441	2.3063622e-108	0.1	1.492441	1.587122e-13	0.1	1.492441	2.399446e-07	0.1	1.492441	2.1611626e-07	0.1	1.492441	4.991727e-08	0.1	1.492441	4.182652e-07	0.1
1.69155	9.0570422771631e-06	0.1	1.69155	2.6063456999999998e-108	0.1	1.69155	1.629731e-13	0.1	1.69155	2.397778e-07	0.1	1.69155	2.1593458e-07	0.1	1.69155	4.988434e-08	0.1	1.69155	4.372469e-07	0.1
1.932649	9.04099054801e-06	0.1	1.932649	2.9688948e-108	0.1	1.932649	1.668225e-13	0.1	1.932649	2.395939e-07	0.1	1.932649	2.1577145e-07	0.1	1.932649	4.98516e-08	0.1	1.932649	4.536769e-07	0.1
2.230637	9.02804069046e-06	0.1	2.230637	3.416271e-108	0.1	2.230637	1.700417e-13	0.1	2.230637	2.394308e-07	0.1	2.230637	2.1563784000000002e-07	0.1	2.230637	4.982371e-08	0.1	2.230637	4.669517e-07	0.1
2.600602	9.018677793453e-06	0.1	2.600602	3.971028e-108	0.1	2.600602	1.72431e-13	0.1	2.600602	2.39309e-07	0.1	2.600602	2.1554087e-07	0.1	2.600602	4.980322e-08	0.1	2.600602	4.765539e-07	0.1
3.057199	9.012825857825e-06	0.1	3.057199	4.655118e-108	0.1	3.057199	1.739505e-13	0.1	3.057199	2.39232e-07	0.1	3.057199	2.1548032000000002e-07	0.1	3.057199	4.979038e-08	0.1	3.057199	4.825563e-07	0.1
3.513796	9.010115887635e-06	0.1	3.513796	5.338899e-108	0.1	3.513796	1.746611e-13	0.1	3.513796	2.391964e-07	0.1	3.513796	2.1545222999999998e-07	0.1	3.513796	4.978444e-08	0.1	3.513796	4.853366e-07	0.1
3.970393	9.008865901385e-06	0.1	3.970393	6.022536e-108	0.1	3.970393	1.749901e-13	0.1	3.970393	2.391799e-07	0.1	3.970393	2.1543938999999999e-07	0.1	3.970393	4.978171e-08	0.1	3.970393	4.866182e-07	0.1
