Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
0.001773652	0.9889316	0.1	0.001773652	4.26833497e-06	0.1	0.001773652	1.648746e-08	0.1	0.001773652	0.005085755	0.1	0.001773652	3.53847285e-07	0.1	0.001773652	9.408949e-09	0.1	0.001773652	8.830116e-07	0.1
0.001958654	0.9877196	0.1	0.001958654	4.7276322899999995e-06	0.1	0.001958654	1.823056e-08	0.1	0.001958654	0.005684858	0.1	0.001958654	3.60820136e-07	0.1	0.001958654	9.625518e-09	0.1	0.001958654	8.915237e-07	0.1
0.002165241	0.9863646	0.1	0.002165241	5.24077697e-06	0.1	0.002165241	2.017231e-08	0.1	0.002165241	0.006356748	0.1	0.002165241	3.66196302e-07	0.1	0.002165241	9.80148e-09	0.1	0.002165241	8.972137e-07	0.1
0.002371829	0.9850092	0.1	0.002371829	5.7537444e-06	0.1	0.002371829	2.210707e-08	0.1	0.002371829	0.007030497	0.1	0.002371829	3.6978181e-07	0.1	0.002371829	9.927368e-09	0.1	0.002371829	9.003572e-07	0.1
0.002578416	0.9836543	0.1	0.002578416	6.2662023599999995e-06	0.1	0.002578416	2.403312e-08	0.1	0.002578416	0.00770521	0.1	0.002578416	3.7213603599999996e-07	0.1	0.002578416	1.001787e-08	0.1	0.002578416	9.019283e-07	0.1
0.00282645	0.982029	0.1	0.00282645	6.88047556e-06	0.1	0.00282645	2.633207e-08	0.1	0.00282645	0.008515658	0.1	0.00282645	3.73877485e-07	0.1	0.00282645	1.009429e-08	0.1	0.00282645	9.025728e-07	0.1
0.003074484	0.9804061	0.1	0.003074484	7.4934178900000004e-06	0.1	0.003074484	2.861432e-08	0.1	0.003074484	0.009325779	0.1	0.003074484	3.74853167e-07	0.1	0.003074484	1.0147e-08	0.1	0.003074484	9.024352e-07	0.1
0.003322517	0.978786	0.1	0.003322517	8.1048633e-06	0.1	0.003322517	3.08781e-08	0.1	0.003322517	0.01013504	0.1	0.003322517	3.7534950500000004e-07	0.1	0.003322517	1.018407e-08	0.1	0.003322517	9.018637e-07	0.1
0.003623111	0.9768271	0.1	0.003623111	8.843732299999999e-06	0.1	0.003623111	3.359457e-08	0.1	0.003623111	0.01111412	0.1	0.003623111	3.75561644e-07	0.1	0.003623111	1.021544e-08	0.1	0.003623111	9.008607e-07	0.1
0.003923705	0.9748732	0.1	0.003923705	9.5801493e-06	0.1	0.003923705	3.627909e-08	0.1	0.003923705	0.01209099	0.1	0.003923705	3.75524283e-07	0.1	0.003923705	1.023738e-08	0.1	0.003923705	8.996843e-07	0.1
0.004250135	0.9727576	0.1	0.004250135	1.03770235e-05	0.1	0.004250135	3.915551e-08	0.1	0.004250135	0.01314902	0.1	0.004250135	3.753269e-07	0.1	0.004250135	1.02546e-08	0.1	0.004250135	8.983142e-07	0.1
0.004615317	0.9703985	0.1	0.004615317	1.1264964699999999e-05	0.1	0.004615317	4.232236e-08	0.1	0.004615317	0.01432897	0.1	0.004615317	3.75003261e-07	0.1	0.004615317	1.02689e-08	0.1	0.004615317	8.967317e-07	0.1
