Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
2.951425e-10	9.722478601965e-06	0.1	2.951425e-10	3.090411e-08	0.1	2.951425e-10	1.673798e-08	0.1	2.951425e-10	2.386095e-10	0.1	2.951425e-10	1.754654e-07	0.1	2.951425e-10	4.175124e-08	0.1	2.951425e-10	3.227627e-10	0.1
6.453445e-10	9.4166818957704e-06	0.1	6.453445e-10	6.651024e-08	0.1	6.453445e-10	3.602211e-08	0.1	6.453445e-10	5.135171e-10	0.1	6.453445e-10	3.776204e-07	0.1	6.453445e-10	8.985499e-08	0.1	6.453445e-10	6.946286e-10	0.1
1.46851e-09	8.735249555907e-06	0.1	1.46851e-09	1.458578e-07	0.1	1.46851e-09	7.899437e-08	0.1	1.46851e-09	1.12612e-09	0.1	1.46851e-09	8.280904e-07	0.1	1.46851e-09	1.970538e-07	0.1	1.46851e-09	1.523306e-09	0.1
2.950209e-09	7.63058364965e-06	0.1	2.950209e-09	2.744989e-07	0.1	2.950209e-09	1.486561e-07	0.1	2.950209e-09	2.119219e-09	0.1	2.950209e-09	1.558319e-06	0.1	2.950209e-09	3.708497e-07	0.1	2.950209e-09	2.866728e-09	0.1
4.371761e-09	6.70235319366e-06	0.1	4.371761e-09	3.82605e-07	0.1	4.371761e-09	2.071911e-07	0.1	4.371761e-09	2.953714e-09	0.1	4.371761e-09	2.17189e-06	0.1	4.371761e-09	5.169041e-07	0.1	4.371761e-09	3.99564e-09	0.1
5.456143e-09	6.070995363895e-06	0.1	5.456143e-09	4.561425e-07	0.1	5.456143e-09	2.470049e-07	0.1	5.456143e-09	3.521323e-09	0.1	5.456143e-09	2.58921e-06	0.1	5.456143e-09	6.162563e-07	0.1	5.456143e-09	4.76353e-09	0.1
6.943285e-09	5.3007428995152e-06	0.1	6.943285e-09	5.458657e-07	0.1	6.943285e-09	2.955773e-07	0.1	6.943285e-09	4.213812e-09	0.1	6.943285e-09	3.09832e-06	0.1	6.943285e-09	7.37477e-07	0.1	6.943285e-09	5.700393e-09	0.1
9.054986e-09	4.3719303222972e-06	0.1	9.054986e-09	6.540711e-07	0.1	9.054986e-09	3.54148e-07	0.1	9.054986e-09	5.048864e-09	0.1	9.054986e-09	3.712202e-06	0.1	9.054986e-09	8.836699e-07	0.1	9.054986e-09	6.830177e-09	0.1
1.195249e-08	3.3565074138816e-06	0.1	1.195249e-08	7.723845e-07	0.1	1.195249e-08	4.181797e-07	0.1	1.195249e-08	5.961804e-09	0.1	1.195249e-08	4.383287e-06	0.1	1.195249e-08	1.043522e-06	0.1	1.195249e-08	8.065404e-09	0.1
1.485e-08	2.5769939118416802e-06	0.1	1.485e-08	8.632256e-07	0.1	1.485e-08	4.673346e-07	0.1	1.485e-08	6.66266e-09	0.1	1.485e-08	4.898426e-06	0.1	1.485e-08	1.166258e-06	0.1	1.485e-08	9.013734e-09	0.1
1.77475e-08	1.9785626603001e-06	0.1	1.77475e-08	9.329748e-07	0.1	1.77475e-08	5.050704e-07	0.1	1.77475e-08	7.200718e-09	0.1	1.77475e-08	5.293874e-06	0.1	1.77475e-08	1.260499e-06	0.1	1.77475e-08	9.741821e-09	0.1
2.064501e-08	1.51913229000618e-06	0.1	2.064501e-08	9.865304e-07	0.1	2.064501e-08	5.340408e-07	0.1	2.064501e-08	7.613805e-09	0.1	2.064501e-08	5.59745e-06	0.1	2.064501e-08	1.33286e-06	0.1	2.064501e-08	1.030083e-08	0.1
2.354251e-08	1.16640782278552e-06	0.1	2.354251e-08	1.027653e-06	0.1	2.354251e-08	5.562824e-07	0.1	2.354251e-08	7.930955e-09	0.1	2.354251e-08	5.830507e-06	0.1	2.354251e-08	1.388423e-06	0.1	2.354251e-08	1.073003e-08	0.1
2.644001e-08	8.955987286167e-07	0.1	2.644001e-08	1.059229e-06	0.1	2.644001e-08	5.733586e-07	0.1	2.644001e-08	8.174456e-09	0.1	2.644001e-08	6.009431e-06	0.1	2.644001e-08	1.431088e-06	0.1	2.644001e-08	1.105958e-08	0.1
2.945529e-08	6.8033189446912e-07	0.1	2.945529e-08	1.084331e-06	0.1	2.945529e-08	5.869324e-07	0.1	2.945529e-08	8.368018e-09	0.1	2.945529e-08	6.151651e-06	0.1	2.945529e-08	1.465007e-06	0.1	2.945529e-08	1.132155e-08	0.1
3.294167e-08	4.950899341641e-07	0.1	3.294167e-08	1.105935e-06	0.1	3.294167e-08	5.986129e-07	0.1	3.294167e-08	8.534585e-09	0.1	3.294167e-08	6.274029e-06	0.1	3.294167e-08	1.494199e-06	0.1	3.294167e-08	1.154699e-08	0.1
3.642804e-08	3.6029349165650005e-07	0.1	3.642804e-08	1.121657e-06	0.1	3.642804e-08	6.071124e-07	0.1	3.642804e-08	8.655794e-09	0.1	3.642804e-08	6.363078e-06	0.1	3.642804e-08	1.515443e-06	0.1	3.642804e-08	1.171106e-08	0.1
3.991442e-08	2.6220261300814e-07	0.1	3.991442e-08	1.1331e-06	0.1	3.991442e-08	6.132974e-07	0.1	3.991442e-08	8.743999e-09	0.1	3.991442e-08	6.427875e-06	0.1	3.991442e-08	1.530904e-06	0.1	3.991442e-08	1.183045e-08	0.1
4.382707e-08	1.8354854392036399e-07	0.1	4.382707e-08	1.142276e-06	0.1	4.382707e-08	6.182569e-07	0.1	4.382707e-08	8.814727e-09	0.1	4.382707e-08	6.479831e-06	0.1	4.382707e-08	1.543303e-06	0.1	4.382707e-08	1.192619e-08	0.1
4.802391e-08	1.25205861701559e-07	0.1	4.802391e-08	1.149082e-06	0.1	4.802391e-08	6.219356e-07	0.1	4.802391e-08	8.86719e-09	0.1	4.802391e-08	6.518369e-06	0.1	4.802391e-08	1.552501e-06	0.1	4.802391e-08	1.199721e-08	0.1
