Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
1.106661e-08	2.236876089987e-06	0.1	1.106661e-08	3.49953e-06	0.1	1.106661e-08	6.364235e-09	0.1	1.106661e-08	4.073305e-07	0.1	1.106661e-08	3.70206e-06	0.1	1.106661e-08	1.295032e-07	0.1	1.106661e-08	4.307067e-10	0.1
1.298807e-08	1.72957499734032e-06	0.1	1.298807e-08	3.743607e-06	0.1	1.298807e-08	6.80731e-09	0.1	1.298807e-08	4.359712e-07	0.1	1.298807e-08	3.95456e-06	0.1	1.298807e-08	1.109196e-07	0.1	1.298807e-08	4.608121e-10	0.1
1.490953e-08	1.3377487905701799e-06	0.1	1.490953e-08	3.93397e-06	0.1	1.490953e-08	7.152619e-09	0.1	1.490953e-08	4.58308e-07	0.1	1.490953e-08	4.151027e-06	0.1	1.490953e-08	9.305944e-08	0.1	1.490953e-08	4.842704e-10	0.1
1.683099e-08	1.0349052337136797e-06	0.1	1.683099e-08	4.082325e-06	0.1	1.683099e-08	7.421517e-09	0.1	1.683099e-08	4.757083e-07	0.1	1.683099e-08	4.303883e-06	0.1	1.683099e-08	7.6888e-08	0.1	1.683099e-08	5.025303e-10	0.1
1.875245e-08	8.0071736164123e-07	0.1	1.875245e-08	4.197857e-06	0.1	1.875245e-08	7.630755e-09	0.1	1.875245e-08	4.89249e-07	0.1	1.875245e-08	4.422786e-06	0.1	1.875245e-08	6.278615e-08	0.1	1.875245e-08	5.167309e-10	0.1
2.107599e-08	5.871774201974999e-07	0.1	2.107599e-08	4.303886e-06	0.1	2.107599e-08	7.822614e-09	0.1	2.107599e-08	5.016631e-07	0.1	2.107599e-08	4.53183e-06	0.1	2.107599e-08	4.855102e-08	0.1	2.107599e-08	5.29742e-10	0.1
2.339953e-08	4.3057579227634e-07	0.1	2.339953e-08	4.382104e-06	0.1	2.339953e-08	7.964017e-09	0.1	2.339953e-08	5.108088e-07	0.1	2.339953e-08	4.612248e-06	0.1	2.339953e-08	3.715824e-08	0.1	2.339953e-08	5.393223e-10	0.1
2.572307e-08	3.1571004390639996e-07	0.1	2.572307e-08	4.439755e-06	0.1	2.572307e-08	8.068142e-09	0.1	2.572307e-08	5.175396e-07	0.1	2.572307e-08	4.671524e-06	0.1	2.572307e-08	2.821067e-08	0.1	2.572307e-08	5.463696e-10	0.1
2.83309e-08	2.2282368470164e-07	0.1	2.83309e-08	4.486566e-06	0.1	2.83309e-08	8.152614e-09	0.1	2.83309e-08	5.22996e-07	0.1	2.83309e-08	4.719674e-06	0.1	2.83309e-08	2.055169e-08	0.1	2.83309e-08	5.520803e-10	0.1
3.112826e-08	1.5329260159905598e-07	0.1	3.112826e-08	4.521735e-06	0.1	3.112826e-08	8.216015e-09	0.1	3.112826e-08	5.270877e-07	0.1	3.112826e-08	4.755873e-06	0.1	3.112826e-08	1.452895e-08	0.1	3.112826e-08	5.563612e-10	0.1
3.392562e-08	1.05425512667046e-07	0.1	3.392562e-08	4.546016e-06	0.1	3.392562e-08	8.25975e-09	0.1	3.392562e-08	5.299075e-07	0.1	3.392562e-08	4.78089e-06	0.1	3.392562e-08	1.021244e-08	0.1	3.392562e-08	5.593104e-10	0.1
