Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
2.786437	0.9876196	0.1	2.786437	0.004200481	0.1	2.786437	0.004089942	0.1	2.786437	3.868867e-09	0.1	2.786437	1.164894e-11	0.1
5.816699	0.9743858	0.1	5.816699	0.008690522	0.1	5.816699	0.008461824	0.1	5.816699	8.00444e-09	0.1	5.816699	2.040926e-11	0.1
10.76098	0.9532926	0.1	10.76098	0.01584714	0.1	10.76098	0.01543011	0.1	10.76098	1.459609e-08	0.1	10.76098	2.62404e-11	0.1
18.16663	0.9228113	0.1	18.16663	0.02618901	0.1	18.16663	0.02549982	0.1	18.16663	2.412157e-08	0.1	18.16663	2.748156e-11	0.1
29.95903	0.8768601	0.1	29.95903	0.04177961	0.1	29.95903	0.04068012	0.1	29.95903	3.84815e-08	0.1	29.95903	2.651249e-11	0.1
41.75143	0.8338438	0.1	41.75143	0.05637443	0.1	41.75143	0.05489081	0.1	41.75143	5.192432e-08	0.1	41.75143	2.607187e-11	0.1
63.35508	0.7618486	0.1	63.35508	0.08080149	0.1	63.35508	0.07867487	0.1	63.35508	7.442349e-08	0.1	63.35508	2.448899e-11	0.1
88.04499	0.6889715	0.1	88.04499	0.1055279	0.1	88.04499	0.1027502	0.1	88.04499	9.719868e-08	0.1	88.04499	2.295919e-11	0.1
117.3643	0.6134056	0.1	117.3643	0.1311668	0.1	117.3643	0.1277136	0.1	117.3643	1.208148e-07	0.1	117.3643	2.123652e-11	0.1
151.0092	0.5388599	0.1	151.0092	0.15646	0.1	151.0092	0.1523399	0.1	151.0092	1.44113e-07	0.1	151.0092	1.978222e-11	0.1
187.5379	0.4699641	0.1	187.5379	0.1798368	0.1	187.5379	0.1750994	0.1	187.5379	1.656465e-07	0.1	187.5379	1.855789e-11	0.1
224.0666	0.4112899	0.1	224.0666	0.1997458	0.1	224.0666	0.194482	0.1	224.0666	1.839866e-07	0.1	224.0666	1.580193e-11	0.1
260.5953	0.3610012	0.1	260.5953	0.2168102	0.1	260.5953	0.2110941	0.1	260.5953	1.997069e-07	0.1	260.5953	1.418141e-11	0.1
297.124	0.3176635	0.1	297.124	0.2315167	0.1	297.124	0.2254097	0.1	297.124	2.132557e-07	0.1	297.124	1.573265e-11	0.1
333.6527	0.2801398	0.1	333.6527	0.2442509	0.1	333.6527	0.2378045	0.1	333.6527	2.249882e-07	0.1	333.6527	1.441277e-11	0.1
