Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
0.4277649	9.856553433480001e-06	0.1	0.4277649	1.092241e-07	0.1	0.4277649	1.429084e-08	0.1	0.4277649	1.983411e-08	0.1
1.10649	9.633312702559e-06	0.1	1.10649	2.793235e-07	0.1	1.10649	3.654658e-08	0.1	1.10649	5.072263e-08	0.1
2.327577	9.2443377067936e-06	0.1	2.327577	5.757057e-07	0.1	2.327577	7.532513e-08	0.1	2.327577	1.04543e-07	0.1
4.410924	8.616604248062098e-06	0.1	4.410924	1.054012e-06	0.1	4.410924	1.379065e-07	0.1	4.410924	1.913991e-07	0.1
7.850016	7.672248673302e-06	0.1	7.850016	1.77357e-06	0.1	7.850016	2.320533e-07	0.1	7.850016	3.220644e-07	0.1
12.82232	6.4868529412316e-06	0.1	12.82232	2.676792e-06	0.1	12.82232	3.502305e-07	0.1	12.82232	4.860813e-07	0.1
18.17792	5.414103902779599e-06	0.1	18.17792	3.494181e-06	0.1	18.17792	4.571774e-07	0.1	18.17792	6.345118e-07	0.1
25.20759	4.2705053156844e-06	0.1	25.20759	4.365556e-06	0.1	25.20759	5.711877e-07	0.1	25.20759	7.927456e-07	0.1
33.35329	3.2439353699132e-06	0.1	33.35329	5.147761e-06	0.1	33.35329	6.735311e-07	0.1	33.35329	9.34787e-07	0.1
41.499	2.4641379228294002e-06	0.1	41.499	5.741934e-06	0.1	41.499	7.512726e-07	0.1	41.499	1.042684e-06	0.1
49.64471	1.8717937253896e-06	0.1	49.64471	6.193277e-06	0.1	49.64471	8.103261e-07	0.1	49.64471	1.124643e-06	0.1
57.79041	1.421839937716e-06	0.1	57.79041	6.536123e-06	0.1	57.79041	8.551839e-07	0.1	57.79041	1.186901e-06	0.1
65.93612	1.0800499312377e-06	0.1	65.93612	6.796554e-06	0.1	65.93612	8.892586e-07	0.1	65.93612	1.234193e-06	0.1
74.08183	8.204208907430199e-07	0.1	74.08183	6.99438e-06	0.1	74.08183	9.151422e-07	0.1	74.08183	1.270116e-06	0.1
82.22753	6.232032968270199e-07	0.1	82.22753	7.144652e-06	0.1	82.22753	9.348037e-07	0.1	82.22753	1.297405e-06	0.1
90.37324	4.7339397718246e-07	0.1	90.37324	7.258801e-06	0.1	90.37324	9.497389e-07	0.1	90.37324	1.318133e-06	0.1
99.54916	3.4730722806855e-07	0.1	99.54916	7.354874e-06	0.1	99.54916	9.623091e-07	0.1	99.54916	1.335579e-06	0.1
109.4119	2.4896433770098e-07	0.1	109.4119	7.429807e-06	0.1	109.4119	9.721133e-07	0.1	109.4119	1.349186e-06	0.1
119.2746	1.7846810481531002e-07	0.1	119.2746	7.483523e-06	0.1	119.2746	9.791414e-07	0.1	119.2746	1.35894e-06	0.1
129.5323	1.2623913461532e-07	0.1	129.5323	7.523319e-06	0.1	129.5323	9.843484e-07	0.1	129.5323	1.366167e-06	0.1
