Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
1.892278e-05	0.9871467	0.1	1.892278e-05	0.003695275	0.1	1.892278e-05	0.004576889	0.1	1.892278e-05	1.894541e-06	0.1	1.892278e-05	2.042791e-07	0.1
3.950316e-05	0.9734201	0.1	3.950316e-05	0.007641661	0.1	3.950316e-05	0.009464797	0.1	3.950316e-05	3.917869e-06	0.1	3.950316e-05	4.211974e-07	0.1
7.288539e-05	0.9516973	0.1	7.288539e-05	0.01388692	0.1	7.288539e-05	0.01720003	0.1	7.288539e-05	7.120022e-06	0.1	7.288539e-05	7.585138e-07	0.1
0.0001221944	0.9207864	0.1	0.0001221944	0.02277374	0.1	0.0001221944	0.02820702	0.1	0.0001221944	1.167725e-05	0.1	0.0001221944	1.216126e-06	0.1
0.0001998082	0.8747926	0.1	0.0001998082	0.03599699	0.1	0.0001998082	0.04458491	0.1	0.0001998082	1.846048e-05	0.1	0.0001998082	1.819386e-06	0.1
0.0002915491	0.8242726	0.1	0.0002915491	0.05052172	0.1	0.0002915491	0.06257461	0.1	0.0002915491	2.591546e-05	0.1	0.0002915491	2.337582e-06	0.1
0.0004044806	0.7672109	0.1	0.0004044806	0.06692742	0.1	0.0004044806	0.08289378	0.1	0.0004044806	3.434167e-05	0.1	0.0004044806	2.720931e-06	0.1
0.0005448557	0.7032188	0.1	0.0005448557	0.08532595	0.1	0.0005448557	0.1056809	0.1	0.0005448557	4.379805e-05	0.1	0.0005448557	2.922021e-06	0.1
0.0006852308	0.6459036	0.1	0.0006852308	0.101805	0.1	0.0006852308	0.1260905	0.1	0.0006852308	5.227249e-05	0.1	0.0006852308	2.948627e-06	0.1
0.0008487632	0.5863654	0.1	0.0008487632	0.1189233	0.1	0.0008487632	0.1472917	0.1	0.0008487632	6.107888e-05	0.1	0.0008487632	2.876833e-06	0.1
0.001018085	0.5317479	0.1	0.001018085	0.1346269	0.1	0.001018085	0.1667407	0.1	0.001018085	6.915951e-05	0.1	0.001018085	2.757041e-06	0.1
0.001209026	0.4774464	0.1	0.001209026	0.1502397	0.1	0.001209026	0.1860772	0.1	0.001209026	7.719487e-05	0.1	0.001209026	2.608047e-06	0.1
0.001414381	0.4263431	0.1	0.001414381	0.1649329	0.1	0.001414381	0.2042748	0.1	0.001414381	8.475819e-05	0.1	0.001414381	2.451125e-06	0.1
0.001656952	0.3741232	0.1	0.001656952	0.1799472	0.1	0.001656952	0.22287	0.1	0.001656952	9.248809e-05	0.1	0.001656952	2.279201e-06	0.1
0.001908826	0.3276493	0.1	0.001908826	0.1933095	0.1	0.001908826	0.2394191	0.1	0.001908826	9.936875e-05	0.1	0.001908826	2.117808e-06	0.1
0.002160701	0.2877099	0.1	0.002160701	0.204793	0.1	0.002160701	0.2536413	0.1	0.002160701	0.0001052832	0.1	0.002160701	1.972572e-06	0.1
0.002412576	0.2532165	0.1	0.002412576	0.2147106	0.1	0.002412576	0.2659242	0.1	0.002412576	0.0001103925	0.1	0.002412576	1.841516e-06	0.1
0.002664451	0.2232994	0.1	0.002664451	0.2233125	0.1	0.002664451	0.2765775	0.1	0.002664451	0.000114825	0.1	0.002664451	1.722755e-06	0.1
0.002916326	0.1972553	0.1	0.002916326	0.2308008	0.1	0.002916326	0.2858516	0.1	0.002916326	0.000118685	0.1	0.002916326	1.614668e-06	0.1
0.003168201	0.17451	0.1	0.003168201	0.2373407	0.1	0.003168201	0.2939511	0.1	0.003168201	0.0001220572	0.1	0.003168201	1.51589e-06	0.1
0.003420075	0.1545897	0.1	0.003420075	0.2430683	0.1	0.003420075	0.3010446	0.1	0.003420075	0.0001250117	0.1	0.003420075	1.425285e-06	0.1
