Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
1.586729e-06	9.8557444559756e-06	0.1	1.586729e-06	1.06399e-09	0.1	1.586729e-06	7.69497e-113	0.1	1.586729e-06	2.980588e-08	0.1	1.586729e-06	1.132862e-07	0.1
2.75938e-06	9.750838540432401e-06	0.1	2.75938e-06	1.052712e-09	0.1	2.75938e-06	1.331113e-112	0.1	2.75938e-06	5.176872e-08	0.1	2.75938e-06	1.962405e-07	0.1
5.104682e-06	9.544380782949499e-06	0.1	5.104682e-06	1.030595e-09	0.1	5.104682e-06	2.436477e-112	0.1	5.104682e-06	9.50054e-08	0.1	5.104682e-06	3.594826e-07	0.1
9.795286e-06	9.1446113226501e-06	0.1	9.795286e-06	9.880581e-10	0.1	9.795286e-06	4.5775e-112	0.1	9.795286e-06	1.78823e-07	0.1	9.795286e-06	6.754778e-07	0.1
1.823837e-05	8.4674596230945e-06	0.1	1.823837e-05	9.168746e-10	0.1	1.823837e-05	8.20801e-112	0.1	1.823837e-05	3.213709e-07	0.1	1.823837e-05	1.210155e-06	0.1
2.915632e-05	7.6677296857648e-06	0.1	2.915632e-05	8.342007e-10	0.1	2.915632e-05	1.250756e-111	0.1	2.915632e-05	4.914513e-07	0.1	2.915632e-05	1.839891e-06	0.1
4.380111e-05	6.7175296556673e-06	0.1	4.380111e-05	7.378996e-10	0.1	4.380111e-05	1.764581e-111	0.1	4.380111e-05	6.978709e-07	0.1	4.380111e-05	2.583772e-06	0.1
6.249943e-05	5.6843017133231e-06	0.1	6.249943e-05	6.354651e-10	0.1	6.249943e-05	2.329633e-111	0.1	6.249943e-05	9.31565e-07	0.1	6.249943e-05	3.383416e-06	0.1
8.616103e-05	4.6213048308096e-06	0.1	8.616103e-05	5.323502e-10	0.1	8.616103e-05	2.922957e-111	0.1	8.616103e-05	1.189495e-06	0.1	8.616103e-05	4.188596e-06	0.1
0.0001098226	3.7811067450783996e-06	0.1	0.0001098226	4.52203e-10	0.1	0.0001098226	3.406787e-111	0.1	0.0001098226	1.415059e-06	0.1	0.0001098226	4.803322e-06	0.1
0.0001334842	3.1183252994118e-06	0.1	0.0001334842	3.895373e-10	0.1	0.0001334842	3.804166e-111	0.1	0.0001334842	1.615929e-06	0.1	0.0001334842	5.265303e-06	0.1
0.0001582127	2.5751581914677998e-06	0.1	0.0001582127	3.382549e-10	0.1	0.0001582127	4.146865e-111	0.1	0.0001582127	1.805414e-06	0.1	0.0001582127	5.619045e-06	0.1
0.0001872089	2.0883466179264004e-06	0.1	0.0001872089	2.919842e-10	0.1	0.0001872089	4.475702e-111	0.1	0.0001872089	2.006903e-06	0.1	0.0001872089	5.904421e-06	0.1
0.000216205	1.7237104555214e-06	0.1	0.000216205	2.567593e-10	0.1	0.000216205	4.744678e-111	0.1	0.000216205	2.190911e-06	0.1	0.000216205	6.085091e-06	0.1
0.0002452012	1.4494920389466e-06	0.1	0.0002452012	2.295982e-10	0.1	0.0002452012	4.968736e-111	0.1	0.0002452012	2.36108e-06	0.1	0.0002452012	6.189171e-06	0.1
0.0002741973	1.2420756485387999e-06	0.1	0.0002741973	2.083595e-10	0.1	0.0002741973	5.158924e-111	0.1	0.0002741973	2.520027e-06	0.1	0.0002741973	6.237665e-06	0.1
0.0003031935	1.083989512211e-06	0.1	0.0003031935	1.914969e-10	0.1	0.0003031935	5.323402e-111	0.1	0.0003031935	2.669667e-06	0.1	0.0003031935	6.246132e-06	0.1
0.0003321896	9.623538149300998e-07	0.1	0.0003321896	1.778882e-10	0.1	0.0003321896	5.468197e-111	0.1	0.0003321896	2.811429e-06	0.1	0.0003321896	6.226021e-06	0.1
0.0003623763	8.642774919845999e-07	0.1	0.0003623763	1.662996e-10	0.1	0.0003623763	5.602812e-111	0.1	0.0003623763	2.951808e-06	0.1	0.0003623763	6.183731e-06	0.1
0.0003973253	7.7711837904064e-07	0.1	0.0003973253	1.553089e-10	0.1	0.0003973253	5.742858e-111	0.1	0.0003973253	3.106362e-06	0.1	0.0003973253	6.11635e-06	0.1
0.0004322742	7.1017249340634e-07	0.1	0.0004322742	1.462241e-10	0.1	0.0004322742	5.869844e-111	0.1	0.0004322742	3.253414e-06	0.1	0.0004322742	6.036254e-06	0.1
0.0004672232	6.5749771004928e-07	0.1	0.0004672232	1.38531e-10	0.1	0.0004672232	5.98668e-111	0.1	0.0004672232	3.393815e-06	0.1	0.0004672232	5.948536e-06	0.1
0.0005081091	6.0855759375364e-07	0.1	0.0005081091	1.308229e-10	0.1	0.0005081091	6.113215e-111	0.1	0.0005081091	3.55051e-06	0.1	0.0005081091	5.84079e-06	0.1
0.0005504792	5.678474835451e-07	0.1	0.0005504792	1.239128e-10	0.1	0.0005504792	6.235107e-111	0.1	0.0005504792	3.705134e-06	0.1	0.0005504792	5.726884e-06	0.1
0.0005945923	5.328926083915e-07	0.1	0.0005945923	1.175769e-10	0.1	0.0005945923	6.353886e-111	0.1	0.0005945923	3.858507e-06	0.1	0.0005945923	5.608472e-06	0.1
0.0006456778	4.9891577095275e-07	0.1	0.0006456778	1.110573e-10	0.1	0.0006456778	6.482833e-111	0.1	0.0006456778	4.02728e-06	0.1	0.0006456778	5.473683e-06	0.1
0.0006967632	4.6979643879080005e-07	0.1	0.0006967632	1.052095e-10	0.1	0.0006967632	6.603929e-111	0.1	0.0006967632	4.187371e-06	0.1	0.0006967632	5.342718e-06	0.1
0.0007591027	4.3887909780108e-07	0.1	0.0007591027	9.878165e-11	0.1	0.0007591027	6.742535e-111	0.1	0.0007591027	4.37199e-06	0.1	0.0007591027	5.189024e-06	0.1
0.0008239382	4.1063505139524e-07	0.1	0.0008239382	9.275893e-11	0.1	0.0008239382	6.877324e-111	0.1	0.0008239382	4.552566e-06	0.1	0.0008239382	5.036698e-06	0.1
0.0008987579	3.8175131752752e-07	0.1	0.0008987579	8.64948e-11	0.1	0.0008987579	7.022404e-111	0.1	0.0008987579	4.747795e-06	0.1	0.0008987579	4.87036e-06	0.1
0.000982993	3.52945582131e-07	0.1	0.000982993	8.017603e-11	0.1	0.000982993	7.173843e-111	0.1	0.000982993	4.952348e-06	0.1	0.000982993	4.69462e-06	0.1
0.001077831	3.2429631123681e-07	0.1	0.001077831	7.384406e-11	0.1	0.001077831	7.331e-111	0.1	0.001077831	5.165332e-06	0.1	0.001077831	4.510291e-06	0.1
0.001189973	2.9464699533984e-07	0.1	0.001189973	6.725564e-11	0.1	0.001189973	7.5008e-111	0.1	0.001189973	5.396194e-06	0.1	0.001189973	4.309086e-06	0.1
0.001326582	2.6358760722184e-07	0.1	0.001326582	6.032323e-11	0.1	0.001326582	7.687293e-111	0.1	0.001326582	5.650608e-06	0.1	0.001326582	4.085739e-06	0.1
0.001487796	2.3269749249842001e-07	0.1	0.001487796	5.340025e-11	0.1	0.001487796	7.882887e-111	0.1	0.001487796	5.918393e-06	0.1	0.001487796	3.848852e-06	0.1
0.001676741	2.027629852134e-07	0.1	0.001676741	4.666407e-11	0.1	0.001676741	8.083956e-111	0.1	0.001676741	6.194706e-06	0.1	0.001676741	3.602481e-06	0.1
0.001906618	1.7335186756506002e-07	0.1	0.001906618	4.001762e-11	0.1	0.001906618	8.295113e-111	0.1	0.001906618	6.486026e-06	0.1	0.001906618	3.340579e-06	0.1
0.002136495	1.4976651958695002e-07	0.1	0.002136495	3.46657e-11	0.1	0.002136495	8.476598e-111	0.1	0.002136495	6.737363e-06	0.1	0.002136495	3.112833e-06	0.1
0.002394939	1.2845924361018e-07	0.1	0.002394939	2.981222e-11	0.1	0.002394939	8.652255e-111	0.1	0.002394939	6.981481e-06	0.1	0.002394939	2.890027e-06	0.1
0.002672427	1.1018280731850001e-07	0.1	0.002672427	2.563377e-11	0.1	0.002672427	8.814038e-111	0.1	0.002672427	7.207069e-06	0.1	0.002672427	2.682721e-06	0.1
