Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
0.07249433	9.8675953362805e-06	0.1	0.07249433	5.412534e-08	0.1	0.07249433	4.792128e-08	0.1	0.07249433	3.025826e-08	0.1
0.1536152	9.7216218384458e-06	0.1	0.1536152	1.138429e-07	0.1	0.1536152	1.007937e-07	0.1	0.1536152	6.364274e-08	0.1
0.3158568	9.436122806933999e-06	0.1	0.3158568	2.306409e-07	0.1	0.3158568	2.042036e-07	0.1	0.3158568	1.289374e-07	0.1
0.6042864	8.9491111384164e-06	0.1	0.6042864	4.298771e-07	0.1	0.6042864	3.806022e-07	0.1	0.6042864	2.403183e-07	0.1
1.067549	8.218951768622699e-06	0.1	1.067549	7.285852e-07	0.1	1.067549	6.450707e-07	0.1	1.067549	4.073078e-07	0.1
1.760339	7.2366770535724e-06	0.1	1.760339	1.130435e-06	0.1	1.760339	1.000858e-06	0.1	1.760339	6.319575e-07	0.1
2.754889	6.0281598527218e-06	0.1	2.754889	1.62484e-06	0.1	2.754889	1.438592e-06	0.1	2.754889	9.083497e-07	0.1
3.749439	5.021465222263e-06	0.1	3.749439	2.036681e-06	0.1	3.749439	1.803225e-06	0.1	3.749439	1.138585e-06	0.1
5.243752	3.8159317210192e-06	0.1	5.243752	2.529867e-06	0.1	5.243752	2.239879e-06	0.1	5.243752	1.414295e-06	0.1
6.738064	2.8998198219738e-06	0.1	6.738064	2.904651e-06	0.1	6.738064	2.571703e-06	0.1	6.738064	1.623814e-06	0.1
8.232377	2.2036438263304e-06	0.1	8.232377	3.189458e-06	0.1	8.232377	2.823864e-06	0.1	8.232377	1.783033e-06	0.1
9.72669	1.6746030480427998e-06	0.1	9.72669	3.405891e-06	0.1	9.72669	3.015488e-06	0.1	9.72669	1.904027e-06	0.1
11.221	1.2725726566016e-06	0.1	11.221	3.570363e-06	0.1	11.221	3.161107e-06	0.1	11.221	1.995973e-06	0.1
12.71531	9.670596037616799e-07	0.1	12.71531	3.695349e-06	0.1	12.71531	3.271767e-06	0.1	12.71531	2.065846e-06	0.1
14.20963	7.348927089864501e-07	0.1	14.20963	3.79033e-06	0.1	14.20963	3.35586e-06	0.1	14.20963	2.118943e-06	0.1
15.70394	5.584632878368e-07	0.1	15.70394	3.862508e-06	0.1	15.70394	3.419765e-06	0.1	15.70394	2.159294e-06	0.1
17.32193	4.1485608665718003e-07	0.1	17.32193	3.921258e-06	0.1	17.32193	3.471781e-06	0.1	17.32193	2.192138e-06	0.1
19.12543	2.9785062367179e-07	0.1	19.12543	3.969125e-06	0.1	19.12543	3.514162e-06	0.1	19.12543	2.218897e-06	0.1
20.92893	2.1384522119212e-07	0.1	20.92893	4.003492e-06	0.1	20.92893	3.544589e-06	0.1	20.92893	2.23811e-06	0.1
22.73243	1.53532574147e-07	0.1	22.73243	4.028167e-06	0.1	22.73243	3.566435e-06	0.1	22.73243	2.251904e-06	0.1
24.84212	1.0420095359892e-07	0.1	24.84212	4.048348e-06	0.1	24.84212	3.584303e-06	0.1	24.84212	2.263186e-06	0.1
