Batch	m_SP	16	T4a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	N7a	N7c	N7b																													
3.655718e-10	0.999999973	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1	3.655718e-10	0.0	0.1
5.009306e-10	0.9999999629999999	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1	5.009306e-10	0.0	0.1
6.558729e-10	1.000000044	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1	6.558729e-10	0.0	0.1
8.108153e-10	1.000000057	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1	8.108153e-10	0.0	0.1
9.657576e-10	0.9999999480000001	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1	9.657576e-10	0.0	0.1
1.1207e-09	0.999999963	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1	1.1207e-09	0.0	0.1
1.275642e-09	1.000000023	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1	1.275642e-09	0.0	0.1
1.430585e-09	1.000000003	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1	1.430585e-09	0.0	0.1
1.585527e-09	0.999999978	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1	1.585527e-09	0.0	0.1
1.740469e-09	1.0000000420000001	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1	1.740469e-09	0.0	0.1
1.895412e-09	0.9999999939999998	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1	1.895412e-09	0.0	0.1
2.050354e-09	0.999999874	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1	2.050354e-09	0.0	0.1
2.205296e-09	0.9999999999999999	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1	2.205296e-09	0.0	0.1
2.360239e-09	0.99999997	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1	2.360239e-09	0.0	0.1
2.521396e-09	1.0000000999999998	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1	2.521396e-09	0.0	0.1
2.707411e-09	1.00000007	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1	2.707411e-09	0.0	0.1
2.893427e-09	1.00000004	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1	2.893427e-09	0.0	0.1
3.079442e-09	0.99999991	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1	3.079442e-09	0.0	0.1
3.265458e-09	1.00000005	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1	3.265458e-09	0.0	0.1
3.451473e-09	1.00000001	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1	3.451473e-09	0.0	0.1
3.637489e-09	1.0000000199999999	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1	3.637489e-09	0.0	0.1
3.823504e-09	1.00000008	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1	3.823504e-09	0.0	0.1
4.00952e-09	1.00000003	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1	4.00952e-09	0.0	0.1
4.195535e-09	1.00000004	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1	4.195535e-09	0.0	0.1
4.381551e-09	1.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1	4.381551e-09	0.0	0.1
4.605402e-09	1.0000000500000001	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1	4.605402e-09	0.0	0.1
4.829253e-09	0.9999999660000001	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1	4.829253e-09	0.0	0.1
5.053104e-09	1.0000000189999998	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1	5.053104e-09	0.0	0.1
5.276956e-09	0.9999999629999999	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1	5.276956e-09	0.0	0.1
5.500807e-09	1.0000000390000001	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1	5.500807e-09	0.0	0.1
5.724658e-09	0.9999999220000001	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1	5.724658e-09	0.0	0.1
5.966922e-09	0.9999999749999999	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1	5.966922e-09	0.0	0.1
6.236804e-09	1.0000000349999998	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1	6.236804e-09	0.0	0.1
6.506686e-09	0.999999958	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1	6.506686e-09	0.0	0.1
6.776569e-09	0.9999999719999999	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1	6.776569e-09	0.0	0.1
7.046451e-09	1.00000005	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1	7.046451e-09	0.0	0.1
7.337949e-09	0.999999944	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1	7.337949e-09	0.0	0.1
7.661871e-09	0.999999985	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1	7.661871e-09	0.0	0.1
7.985792e-09	1.000000047	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1	7.985792e-09	0.0	0.1
8.309714e-09	0.9999999800000001	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1	8.309714e-09	0.0	0.1
8.646992e-09	1.000000053	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1	8.646992e-09	0.0	0.1
9.037693e-09	0.999999929	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1	9.037693e-09	0.0	0.1
9.428394e-09	0.999999952	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1	9.428394e-09	0.0	0.1
