Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
4.637894e+19	9.85586544036e-06	0.1	4.637894e+19	1.440253e-07	0.1	4.637894e+19	1.16981e-11	0.1	4.637894e+19	4.002656e-14	0.1
9.448257e+19	9.708666912360002e-06	0.1	9.448257e+19	2.912153e-07	0.1	9.448257e+19	2.365324e-11	0.1	9.448257e+19	8.093262e-14	0.1
1.769459e+20	9.461422384830001e-06	0.1	1.769459e+20	5.384448e-07	0.1	1.769459e+20	4.373383e-11	0.1	1.769459e+20	1.49641e-13	0.1
3.143849e+20	9.06326036649e-06	0.1	3.143849e+20	9.365821e-07	0.1	3.143849e+20	7.607153e-11	0.1	3.143849e+20	2.602886e-13	0.1
5.892628e+20	8.31649883418e-06	0.1	5.892628e+20	1.683298e-06	0.1	5.892628e+20	1.367216e-10	0.1	5.892628e+20	4.678108e-13	0.1
1.07207e+21	7.15069249236e-06	0.1	1.07207e+21	2.849032e-06	0.1	1.07207e+21	2.314055e-10	0.1	1.07207e+21	7.917839e-13	0.1
1.637253e+21	5.99189608044e-06	0.1	1.637253e+21	4.007757e-06	0.1	1.637253e+21	3.2552e-10	0.1	1.637253e+21	1.113809e-12	0.1
2.324015e+21	4.83351866433e-06	0.1	2.324015e+21	5.166064e-06	0.1	2.324015e+21	4.196006e-10	0.1	2.324015e+21	1.435718e-12	0.1
3.010776e+21	3.89908300878e-06	0.1	3.010776e+21	6.100442e-06	0.1	3.010776e+21	4.954931e-10	0.1	3.010776e+21	1.695394e-12	0.1
3.697537e+21	3.14529654672e-06	0.1	3.697537e+21	6.854182e-06	0.1	3.697537e+21	5.567138e-10	0.1	3.697537e+21	1.904868e-12	0.1
4.384298e+21	2.5372346274000003e-06	0.1	4.384298e+21	7.462206e-06	0.1	4.384298e+21	6.06099e-10	0.1	4.384298e+21	2.073846e-12	0.1
5.071059e+21	2.0467265325300003e-06	0.1	5.071059e+21	7.952685e-06	0.1	5.071059e+21	6.459369e-10	0.1	5.071059e+21	2.210157e-12	0.1
5.814218e+21	1.62217177812e-06	0.1	5.814218e+21	8.377213e-06	0.1	5.814218e+21	6.804181e-10	0.1	5.814218e+21	2.328139e-12	0.1
6.641971e+21	1.25210647881e-06	0.1	6.641971e+21	8.747255e-06	0.1	6.641971e+21	7.104739e-10	0.1	6.641971e+21	2.430979e-12	0.1
7.469724e+21	9.66464135262e-07	0.1	7.469724e+21	9.03288e-06	0.1	7.469724e+21	7.336731e-10	0.1	7.469724e+21	2.510358e-12	0.1
8.297478e+21	7.459850400750001e-07	0.1	8.297478e+21	9.253346e-06	0.1	8.297478e+21	7.515798e-10	0.1	8.297478e+21	2.571628e-12	0.1
9.125231e+21	5.758038419040001e-07	0.1	9.125231e+21	9.423517e-06	0.1	9.125231e+21	7.654015e-10	0.1	9.125231e+21	2.618921e-12	0.1
1.012154e+22	4.2161878377000003e-07	0.1	1.012154e+22	9.577692e-06	0.1	1.012154e+22	7.77924e-10	0.1	1.012154e+22	2.661768e-12	0.1
1.111784e+22	3.08720412765e-07	0.1	1.111784e+22	9.690584e-06	0.1	1.111784e+22	7.870934e-10	0.1	1.111784e+22	2.693142e-12	0.1
1.211415e+22	2.26053339444e-07	0.1	1.211415e+22	9.773246e-06	0.1	1.211415e+22	7.938074e-10	0.1	1.211415e+22	2.716115e-12	0.1
1.315263e+22	1.63352566458e-07	0.1	1.315263e+22	9.835943e-06	0.1	1.315263e+22	7.988998e-10	0.1	1.315263e+22	2.733539e-12	0.1
1.435984e+22	1.11974680242e-07	0.1	1.435984e+22	9.887317e-06	0.1	1.435984e+22	8.030725e-10	0.1	1.435984e+22	2.747817e-12	0.1
