Batch	m_SP	5	Pr2	W1	W2	Pr1	Pr3							
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
0.001334191	9.99989800002e-06	0.1	0.001334191	2.161451e-12	0.1	0.001334191	6.930515e-17	0.1	0.001334191	7.393583e-14	0.1	0.001334191	1.978088e-14	0.1
0.01004907	9.99988500015e-06	0.1	0.01004907	1.264682e-11	0.1	0.01004907	3.906013e-16	0.1	0.01004907	2.262734e-12	0.1	0.01004907	4.490588e-13	0.1
0.03230521	9.999859000410001e-06	0.1	0.03230521	2.302806e-11	0.1	0.03230521	7.087072e-16	0.1	0.03230521	1.55512e-11	0.1	0.03230521	2.899159e-12	0.1
0.05811234	9.999832000680001e-06	0.1	0.05811234	2.562388e-11	0.1	0.05811234	7.882518e-16	0.1	0.05811234	3.539464e-11	0.1	0.05811234	6.516662e-12	0.1
0.09426328	9.999797001030001e-06	0.1	0.09426328	2.615286e-11	0.1	0.09426328	8.044684e-16	0.1	0.09426328	6.465807e-11	0.1	0.09426328	1.182593e-11	0.1
0.1606131	9.99973300167e-06	0.1	0.1606131	2.622237e-11	0.1	0.1606131	8.066239e-16	0.1	0.1606131	1.18834e-10	0.1	0.1606131	2.155899e-11	0.1
0.3099	9.9995900031e-06	0.1	0.3099	2.635608e-11	0.1	0.3099	8.10827e-16	0.1	0.3099	2.411351e-10	0.1	0.3099	4.26942e-11	0.1
0.6416489	9.99927400626e-06	0.1	0.6416489	2.685899e-11	0.1	0.6416489	8.26631e-16	0.1	0.6416489	5.162659e-10	0.1	0.6416489	8.295894e-11	0.1
1.124191	9.99882401076e-06	0.1	1.124191	2.764137e-11	0.1	1.124191	8.512027e-16	0.1	1.124191	9.271843e-10	0.1	1.124191	1.206768e-10	0.1
1.761477	9.99824501655e-06	0.1	1.761477	2.822369e-11	0.1	1.761477	8.694853e-16	0.1	1.761477	1.484756e-09	0.1	1.761477	1.420838e-10	0.1
2.575822	9.99751402386e-06	0.1	2.575822	2.845294e-11	0.1	2.575822	8.766826e-16	0.1	2.575822	2.207665e-09	0.1	2.575822	1.496815e-10	0.1
3.527274	9.996664032360001e-06	0.1	3.527274	2.850396e-11	0.1	3.527274	8.782857e-16	0.1	3.527274	3.056046e-09	0.1	3.527274	1.513655e-10	0.1
4.907765	9.99543204468e-06	0.1	4.907765	2.850988e-11	0.1	4.907765	8.784736e-16	0.1	4.907765	4.288006e-09	0.1	4.907765	1.516534e-10	0.1
7.57029	9.993056068440002e-06	0.1	7.57029	2.850365e-11	0.1	7.57029	8.78283e-16	0.1	7.57029	6.663933e-09	0.1	7.57029	1.516524e-10	0.1
14.67036	9.98672313177e-06	0.1	14.67036	2.848569e-11	0.1	14.67036	8.777341e-16	0.1	14.67036	1.299699e-08	0.1	14.67036	1.516062e-10	0.1
31.23718	9.97196227938e-06	0.1	31.23718	2.844388e-11	0.1	31.23718	8.764667e-16	0.1	31.23718	2.775845e-08	0.1	31.23718	1.514947e-10	0.1
69.1042	9.9383036221196e-06	0.1	69.1042	2.834933e-11	0.1	69.1042	8.736591e-16	0.1	69.1042	6.141613e-08	0.1	69.1042	1.512427e-10	0.1
144.8382	9.8713382984762e-06	0.1	144.8382	2.81645e-11	0.1	144.8382	8.684107e-16	0.1	144.8382	1.283831e-07	0.1	144.8382	1.507491e-10	0.1
296.3063	9.7388216891034e-06	0.1	296.3063	2.781161e-11	0.1	296.3063	8.593505e-16	0.1	296.3063	2.609004e-07	0.1	296.3063	1.498028e-10	0.1
561.3755	9.511590127255e-06	0.1	561.3755	2.724624e-11	0.1	561.3755	8.479136e-16	0.1	561.3755	4.881347e-07	0.1	561.3755	1.482763e-10	0.1
1015.78	9.1364554115505e-06	0.1	1015.78	2.64228e-11	0.1	1015.78	8.403634e-16	0.1	1015.78	8.632721e-07	0.1	1015.78	1.460308e-10	0.1
1773.12	8.553722486452e-06	0.1	1773.12	2.541517e-11	0.1	1773.12	8.566246e-16	0.1	1773.12	1.446011e-06	0.1	1773.12	1.432533e-10	0.1
2670.797	7.934323993518e-06	0.1	2670.797	2.470632e-11	0.1	2670.797	9.112457e-16	0.1	2670.797	2.065414e-06	0.1	2670.797	1.412979e-10	0.1
3737.428	7.2988413035382e-06	0.1	3737.428	2.436697e-11	0.1	3737.428	1.007273e-15	0.1	3737.428	2.700901e-06	0.1	3737.428	1.40403e-10	0.1
5004.865	6.6778771830522e-06	0.1	5004.865	2.441486e-11	0.1	5004.865	1.140228e-15	0.1	5004.865	3.321869e-06	0.1	5004.865	1.406363e-10	0.1
6272.302	6.186709622229e-06	0.1	6272.302	2.471845e-11	0.1	6272.302	1.272784e-15	0.1	6272.302	3.813039e-06	0.1	6272.302	1.415937e-10	0.1
7539.739	5.8052065648962e-06	0.1	7539.739	2.511619e-11	0.1	7539.739	1.392437e-15	0.1	7539.739	4.194543e-06	0.1	7539.739	1.427997e-10	0.1
8807.176	5.5130470596585005e-06	0.1	8807.176	2.551652e-11	0.1	8807.176	1.493938e-15	0.1	8807.176	4.486703e-06	0.1	8807.176	1.439899e-10	0.1
