Batch	m_SP	2	N1a_L	N7a_L	
1.110965e-12	0.9889533079999999	0.1	1.110965e-12	0.0029554569	0.1
1.30266e-12	0.987059109	0.1	1.30266e-12	0.0035279225	0.1
1.494354e-12	0.9851683979999999	0.1	1.494354e-12	0.0041089761999999995	0.1
1.686049e-12	0.983281143	0.1	1.686049e-12	0.004696532200000001	0.1
1.877743e-12	0.981397533	0.1	1.877743e-12	0.0052889527	0.1
2.092756e-12	0.979288827	0.1	2.092756e-12	0.005957649799999999	0.1
2.323314e-12	0.977032586	0.1	2.323314e-12	0.0066781301000000005	0.1
2.553872e-12	0.974781304	0.1	2.553872e-12	0.0074009007	0.1
2.78443e-12	0.9725350389999999	0.1	2.78443e-12	0.008124994	0.1
3.053397e-12	0.9699209820000001	0.1	3.053397e-12	0.0089704281	0.1
3.331966e-12	0.9672207060000001	0.1	3.331966e-12	0.009846014	0.1
3.610535e-12	0.964527778	0.1	3.610535e-12	0.010720916	0.1
3.924497e-12	0.961501427	0.1	3.924497e-12	0.011705573	0.1
4.262052e-12	0.9582579729999999	0.1	4.262052e-12	0.012762073	0.1
4.599608e-12	0.9550251710000001	0.1	4.599608e-12	0.013815965	0.1
5.006146e-12	0.951145804	0.1	5.006146e-12	0.015081415	0.1
5.412683e-12	0.9472818669999999	0.1	5.412683e-12	0.016342442	0.1
5.89092e-12	0.942756023	0.1	5.89092e-12	0.017819986	0.1
6.387082e-12	0.9380829989999999	0.1	6.387082e-12	0.01934602	0.1
6.969095e-12	0.932630251	0.1	6.969095e-12	0.02112706	0.1
7.572571e-12	0.927009135	0.1	7.572571e-12	0.022963387000000002	0.1
8.176047e-12	0.921421382	0.1	8.176047e-12	0.024789116	0.1
8.779523e-12	0.915866928	0.1	8.779523e-12	0.026604271999999998	0.1
9.456618e-12	0.9096741572	0.1	9.456618e-12	0.028628291	0.1
1.018279e-11	0.9030783873999999	0.1	1.018279e-11	0.030784304999999998	0.1
1.090897e-11	0.8965300031999999	0.1	1.090897e-11	0.032925157999999996	0.1
1.163514e-11	0.8900287489	0.1	1.163514e-11	0.035050926999999996	0.1
1.239043e-11	0.8833166089	0.1	1.239043e-11	0.037245991	0.1
1.326215e-11	0.875632263	0.1	1.326215e-11	0.039759416	0.1
1.413387e-11	0.8680147233	0.1	1.413387e-11	0.04225148200000001	0.1
1.50056e-11	0.8604635177000001	0.1	1.50056e-11	0.044722343	0.1
1.595029e-11	0.8523545735	0.1	1.595029e-11	0.047376243	0.1
1.700443e-11	0.8433967772	0.1	1.700443e-11	0.05030866	0.1
1.805857e-11	0.8345338165	0.1	1.805857e-11	0.05321079100000001	0.1
1.915497e-11	0.8254153357	0.1	1.915497e-11	0.056197383000000004	0.1
2.042038e-11	0.8150162211	0.1	2.042038e-11	0.059604391	0.1
2.16858e-11	0.8047501932000001	0.1	2.16858e-11	0.062969001	0.1
2.300371e-11	0.7941981502	0.1	2.300371e-11	0.066428584	0.1
2.453159e-11	0.7821413988999999	0.1	2.453159e-11	0.07038306	0.1
2.605946e-11	0.7702718805	0.1	2.605946e-11	0.074277908	0.1
2.771549e-11	0.7576156808000001	0.1	2.771549e-11	0.07843298200000001	0.1
2.956372e-11	0.7437428123	0.1	2.956372e-11	0.08298999500000001	0.1
3.141196e-11	0.7301321867999999	0.1	3.141196e-11	0.087463652	0.1
3.363117e-11	0.7141297609999999	0.1	3.363117e-11	0.092727113	0.1
3.585039e-11	0.6984916452000001	0.1	3.585039e-11	0.09787489599999999	0.1
3.845447e-11	0.6805960772	0.1	3.845447e-11	0.103771167	0.1
4.115476e-11	0.6625455242	0.1	4.115476e-11	0.10972480500000001	0.1
4.433067e-11	0.6419573444	0.1	4.433067e-11	0.11652368599999999	0.1
4.762549e-11	0.6213104565	0.1	4.762549e-11	0.12335174000000002	0.1
5.132731e-11	0.5989493709	0.1	5.132731e-11	0.130758692	0.1
