Batch	m_SP	13	P5	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P6																							
3.071613e-11	9.774794273580699e-06	0.1	3.071613e-11	1.760313e-118	0.1	3.071613e-11	1.760313e-118	0.1	3.071613e-11	8.56072e-11	0.1	3.071613e-11	1.760313e-118	0.1	3.071613e-11	4.103513e-09	0.1	3.071613e-11	1.760313e-118	0.1	3.071613e-11	3.397563e-08	0.1	3.071613e-11	2.490834e-08	0.1	3.071613e-11	9.565072e-08	0.1	3.071613e-11	6.593804e-08	0.1	3.071613e-11	4.320639e-10	0.1	3.071613e-11	1.281409e-11	0.1
6.559804e-11	9.5256797896624e-06	0.1	6.559804e-11	3.902932e-118	0.1	6.559804e-11	3.902932e-118	0.1	6.559804e-11	1.84053e-10	0.1	6.559804e-11	3.902932e-118	0.1	6.559804e-11	8.809154e-09	0.1	6.559804e-11	3.902932e-118	0.1	6.559804e-11	7.241997e-08	0.1	6.559804e-11	5.495011e-08	0.1	6.559804e-11	1.998884e-07	0.1	6.559804e-11	1.37019e-07	0.1	6.559804e-11	9.263277e-10	0.1	6.559804e-11	2.692197e-11	0.1
1.467368e-10	8.971972587730499e-06	0.1	1.467368e-10	9.484438e-118	0.1	1.467368e-10	9.484438e-118	0.1	1.467368e-10	4.175087e-10	0.1	1.467368e-10	9.484438e-118	0.1	1.467368e-10	1.991679e-08	0.1	1.467368e-10	9.484438e-118	0.1	1.467368e-10	1.611931e-07	0.1	1.467368e-10	1.315381e-07	0.1	1.467368e-10	4.250707e-07	0.1	1.467368e-10	2.876521e-07	0.1	1.467368e-10	2.088528e-09	0.1	1.467368e-10	5.795555e-11	0.1
2.927865e-10	8.059829564901e-06	0.1	2.927865e-10	2.167089e-117	0.1	2.927865e-10	2.167089e-117	0.1	2.927865e-10	8.500247e-10	0.1	2.927865e-10	2.167089e-117	0.1	2.927865e-10	4.033266e-08	0.1	2.927865e-10	2.167089e-117	0.1	2.927865e-10	3.182422e-07	0.1	2.927865e-10	2.900278e-07	0.1	2.927865e-10	7.740196e-07	0.1	2.927865e-10	5.122937e-07	0.1	2.927865e-10	4.211134e-09	0.1	2.927865e-10	1.078147e-10	0.1
4.326902e-10	7.2782686660068e-06	0.1	4.326902e-10	3.596018e-117	0.1	4.326902e-10	3.596018e-117	0.1	4.326902e-10	1.27402e-09	0.1	4.326902e-10	3.596018e-117	0.1	4.326902e-10	6.01769e-08	0.1	4.326902e-10	3.596018e-117	0.1	4.326902e-10	4.647481e-07	0.1	4.326902e-10	4.621151e-07	0.1	4.326902e-10	1.047479e-06	0.1	4.326902e-10	6.794495e-07	0.1	4.326902e-10	6.261412e-09	0.1	4.326902e-10	1.488209e-10	0.1
5.390334e-10	6.7383935291472e-06	0.1	5.390334e-10	4.854387e-117	0.1	5.390334e-10	4.854387e-117	0.1	5.390334e-10	1.599526e-09	0.1	5.390334e-10	4.854387e-117	0.1	5.390334e-10	7.531585e-08	0.1	5.390334e-10	4.854387e-117	0.1	5.390334e-10	5.731836e-07	0.1	5.390334e-10	6.033292e-07	0.1	5.390334e-10	1.220155e-06	0.1	5.390334e-10	7.79954e-07	0.1	5.390334e-10	7.819016e-09	0.1	5.390334e-10	1.759042e-10	0.1
6.851733e-10	6.065134250154e-06	0.1	6.851733e-10	6.825695e-117	0.1	6.851733e-10	6.825695e-117	0.1	6.851733e-10	2.04768e-09	0.1	6.851733e-10	6.825695e-117	0.1	6.851733e-10	9.604085e-08	0.1	6.851733e-10	6.825695e-117	0.1	6.851733e-10	7.177029e-07	0.1	6.851733e-10	8.085544e-07	0.1	6.851733e-10	1.413769e-06	0.1	6.851733e-10	8.865301e-07	0.1	6.851733e-10	9.944268e-09	0.1	6.851733e-10	2.078293e-10	0.1
8.901346e-10	5.239296127692e-06	0.1	8.901346e-10	1.005683e-116	0.1	8.901346e-10	1.005683e-116	0.1	8.901346e-10	2.670922e-09	0.1	8.901346e-10	1.005683e-116	0.1	8.901346e-10	1.246628e-07	0.1	8.901346e-10	1.005683e-116	0.1	8.901346e-10	9.110301e-07	0.1	8.901346e-10	1.111382e-06	0.1	8.901346e-10	1.612093e-06	0.1	8.901346e-10	9.856911e-07	0.1	8.901346e-10	1.286933e-08	0.1	8.901346e-10	2.432988e-10	0.1
1.168404e-09	4.305195323325e-06	0.1	1.168404e-09	1.529032e-116	0.1	1.168404e-09	1.529032e-116	0.1	1.168404e-09	3.49339e-09	0.1	1.168404e-09	1.529032e-116	0.1	1.168404e-09	1.621213e-07	0.1	1.168404e-09	1.529032e-116	0.1	1.168404e-09	1.15513e-06	0.1	1.168404e-09	1.536352e-06	0.1	1.168404e-09	1.771178e-06	0.1	1.168404e-09	1.049514e-06	0.1	1.168404e-09	1.66863e-08	0.1	1.168404e-09	2.765314e-10	0.1
1.446674e-09	3.547187467051e-06	0.1	1.446674e-09	2.145153e-116	0.1	1.446674e-09	2.145153e-116	0.1	1.446674e-09	4.274948e-09	0.1	1.446674e-09	2.145153e-116	0.1	1.446674e-09	1.974183e-07	0.1	1.446674e-09	2.145153e-116	0.1	1.446674e-09	1.377685e-06	0.1	1.446674e-09	1.962114e-06	0.1	1.446674e-09	1.834205e-06	0.1	1.446674e-09	1.056497e-06	0.1	1.446674e-09	2.027773e-08	0.1	1.446674e-09	2.957016e-10	0.1
