Batch	m_SP	4	T1a_L	T4a_L	N1a_L	N7a_L					
0.0	1.0000000329999998	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
5.71093e-13	1.000000017	0.1	5.71093e-13	4.4745920241000004e-18	0.1	5.71093e-13	5.642418491e-15	0.1	5.71093e-13	3.8267666e-21	0.1
1.633057e-10	1.000000032	0.1	1.633057e-10	1.2796050594e-15	0.1	1.633057e-10	1.6134445413e-12	0.1	1.633057e-10	1.09425463e-18	0.1
8.280303e-10	0.9999999150000001	0.1	8.280303e-10	6.489871021300001e-15	0.1	8.280303e-10	8.180413793e-12	0.1	8.280303e-10	5.5479245e-18	0.1
2.018597e-09	0.999999789	0.1	2.018597e-09	1.5828778769999998e-14	0.1	2.018597e-09	1.9940559225e-11	0.1	2.018597e-09	1.35231149e-17	0.1
3.722161e-09	0.999999492	0.1	3.722161e-09	2.9207481649e-14	0.1	3.722161e-09	3.676425345e-11	0.1	3.722161e-09	2.4931201e-17	0.1
6.447864e-09	0.999999176	0.1	6.447864e-09	5.065298657e-14	0.1	6.447864e-09	6.367359734e-11	0.1	6.447864e-09	4.3176202e-17	0.1
1.035264e-08	0.999998669	0.1	1.035264e-08	8.1462804848e-14	0.1	1.035264e-08	1.0220665222e-10	0.1	1.035264e-08	6.9298247e-17	0.1
1.447941e-08	0.9999981069999999	0.1	1.447941e-08	1.14140195235e-13	0.1	1.447941e-08	1.4291147448000002e-10	0.1	1.447941e-08	9.6888367e-17	0.1
1.742709e-08	0.9999977290000001	0.1	1.742709e-08	1.37556548478e-13	0.1	1.742709e-08	1.7197610557e-10	0.1	1.742709e-08	1.1658646400000001e-16	0.1
2.183753e-08	0.9999971919999999	0.1	2.183753e-08	1.7271369293500002e-13	0.1	2.183753e-08	2.1544963454e-10	0.1	2.183753e-08	1.46047415e-16	0.1
2.731258e-08	0.9999965500000001	0.1	2.731258e-08	2.1656422459700002e-13	0.1	2.731258e-08	2.693970667e-10	0.1	2.731258e-08	1.82603124e-16	0.1
3.349736e-08	0.9999957110000002	0.1	3.349736e-08	2.66383239777e-13	0.1	3.349736e-08	3.3031601370000004e-10	0.1	3.349736e-08	2.2388055900000003e-16	0.1
4.048872e-08	0.9999948120000001	0.1	4.048872e-08	3.2307270719e-13	0.1	4.048872e-08	3.99157773e-10	0.1	4.048872e-08	2.7052527e-16	0.1
4.801781e-08	0.9999938820000001	0.1	4.801781e-08	3.84576725997e-13	0.1	4.801781e-08	4.732744006e-10	0.1	4.801781e-08	3.2074495e-16	0.1
5.55469e-08	0.999992896	0.1	5.55469e-08	4.46562163461e-13	0.1	5.55469e-08	5.473752536000001e-10	0.1	5.55469e-08	3.7095672999999996e-16	0.1
6.434004e-08	0.9999918609999998	0.1	6.434004e-08	5.1957587899e-13	0.1	6.434004e-08	6.339021613e-10	0.1	6.434004e-08	4.2959421999999997e-16	0.1
7.344921e-08	0.99999068	0.1	7.344921e-08	5.95931326898e-13	0.1	7.344921e-08	7.235267347e-10	0.1	7.344921e-08	4.903385700000001e-16	0.1
8.255837e-08	0.999989659	0.1	8.255837e-08	6.730276916860001e-13	0.1	8.255837e-08	8.131422803999999e-10	0.1	8.255837e-08	5.5108628e-16	0.1
9.36031e-08	0.999988174	0.1	9.36031e-08	7.6751301323e-13	0.1	9.36031e-08	9.217914689e-10	0.1	9.36031e-08	6.247499200000001e-16	0.1
1.046478e-07	0.999986842	0.1	1.046478e-07	8.6311604576e-13	0.1	1.046478e-07	1.0304342523e-09	0.1	1.046478e-07	6.9842551e-16	0.1
1.16632e-07	0.9999852640000001	0.1	1.16632e-07	9.681305191800002e-13	0.1	1.16632e-07	1.1483135051e-09	0.1	1.16632e-07	7.7838395e-16	0.1
1.300255e-07	0.9999836639999999	0.1	1.300255e-07	1.0870876458399999e-12	0.1	1.300255e-07	1.2800489646e-09	0.1	1.300255e-07	8.6776621e-16	0.1
1.440115e-07	0.999981823	0.1	1.440115e-07	1.21312411118e-12	0.1	1.440115e-07	1.4176102385e-09	0.1	1.440115e-07	9.611288600000001e-16	0.1
1.603675e-07	0.999979819	0.1	1.603675e-07	1.3629026440499999e-12	0.1	1.603675e-07	1.5784780759000001e-09	0.1	1.603675e-07	1.0703478600000001e-15	0.1
1.780483e-07	0.9999775479999999	0.1	1.780483e-07	1.5277423450200002e-12	0.1	1.780483e-07	1.7523729915000001e-09	0.1	1.780483e-07	1.18845776e-15	0.1
1.977163e-07	0.9999752510000001	0.1	1.977163e-07	1.71473604533e-12	0.1	1.977163e-07	1.9458091751e-09	0.1	1.977163e-07	1.31989813e-15	0.1
2.207564e-07	0.9999723490000001	0.1	2.207564e-07	1.93872449988e-12	0.1	2.207564e-07	2.1724069407000003e-09	0.1	2.207564e-07	1.4739501900000002e-15	0.1
2.470154e-07	0.999968953	0.1	2.470154e-07	2.20061374974e-12	0.1	2.470154e-07	2.4306593909999997e-09	0.1	2.470154e-07	1.6496286000000002e-15	0.1
2.768384e-07	0.9999652440000001	0.1	2.768384e-07	2.5067538506700003e-12	0.1	2.768384e-07	2.723957976e-09	0.1	2.768384e-07	1.84928541e-15	0.1
3.153046e-07	0.9999604559999999	0.1	3.153046e-07	2.91560989906e-12	0.1	3.153046e-07	3.102255456e-09	0.1	3.153046e-07	2.10702786e-15	0.1
3.622066e-07	0.999954776	0.1	3.622066e-07	3.4360438755600002e-12	0.1	3.622066e-07	3.563510527e-09	0.1	3.622066e-07	2.4216392999999998e-15	0.1
4.182117e-07	0.999947844	0.1	4.182117e-07	4.09006933042e-12	0.1	4.182117e-07	4.11428391e-09	0.1	4.182117e-07	2.7978293e-15	0.1
4.88134e-07	0.999939092	0.1	4.88134e-07	4.95832482461e-12	0.1	4.88134e-07	4.80191715e-09	0.1	4.88134e-07	3.2683225e-15	0.1
5.719316e-07	0.999928785	0.1	5.719316e-07	6.07794230899e-12	0.1	5.719316e-07	5.626002423e-09	0.1	5.719316e-07	3.8334361e-15	0.1
6.681842e-07	0.9999169640000001	0.1	6.681842e-07	7.47581244142e-12	0.1	6.681842e-07	6.5725761310000006e-09	0.1	6.681842e-07	4.4843236999999996e-15	0.1
7.779159e-07	0.9999033949999999	0.1	7.779159e-07	9.22355043447e-12	0.1	7.779159e-07	7.651723861e-09	0.1	7.779159e-07	5.228813800000001e-15	0.1
9.052122e-07	0.999887831	0.1	9.052122e-07	1.146936486728e-11	0.1	9.052122e-07	8.903638928000001e-09	0.1	9.052122e-07	6.0959416e-15	0.1
1.0369e-06	0.9998719429999998	0.1	1.0369e-06	1.4055118492289999e-11	0.1	1.0369e-06	1.0198787065999999e-08	0.1	1.0369e-06	6.9971409e-15	0.1
1.192649e-06	0.9998531740000001	0.1	1.192649e-06	1.748093725451e-11	0.1	1.192649e-06	1.1730665071e-08	0.1	1.192649e-06	8.068811e-15	0.1
1.354413e-06	0.999833916	0.1	1.354413e-06	2.148932618458e-11	0.1	1.354413e-06	1.3321812404999999e-08	0.1	1.354413e-06	9.1889499e-15	0.1
1.5515e-06	0.999810778	0.1	1.5515e-06	2.7037747359819995e-11	0.1	1.5515e-06	1.5260588604000002e-08	0.1	1.5515e-06	1.05640613e-14	0.1
1.773663e-06	0.999785121	0.1	1.773663e-06	3.42337034112e-11	0.1	1.773663e-06	1.7446320109e-08	0.1	1.773663e-06	1.21287111e-14	0.1
2.024599e-06	0.999756944	0.1	2.024599e-06	4.365826415902e-11	0.1	2.024599e-06	1.9915541381000003e-08	0.1	2.024599e-06	1.39158366e-14	0.1
2.323754e-06	0.999724134	0.1	2.323754e-06	5.68441134225e-11	0.1	2.323754e-06	2.2859884783e-08	0.1	2.323754e-06	1.60757509e-14	0.1
2.70123e-06	0.9996844690000001	0.1	2.70123e-06	7.679129316919999e-11	0.1	2.70123e-06	2.657618375e-08	0.1	2.70123e-06	1.8849880700000002e-14	0.1
3.166024e-06	0.999638491	0.1	3.166024e-06	1.0695066447840001e-10	0.1	3.166024e-06	3.11540075e-08	0.1	3.166024e-06	2.2345636799999997e-14	0.1
3.732424e-06	0.9995870320000001	0.1	3.732424e-06	1.530089788695e-10	0.1	3.732424e-06	3.673551625e-08	0.1	3.732424e-06	2.6732634000000002e-14	0.1
4.562248e-06	0.9995209359999999	0.1	4.562248e-06	2.414003619286e-10	0.1	4.562248e-06	4.4918885300000005e-08	0.1	4.562248e-06	3.3427036e-14	0.1
5.657497e-06	0.999449697	0.1	5.657497e-06	4.0193866899610003e-10	0.1	5.657497e-06	5.572974925e-08	0.1	5.657497e-06	4.2770878000000003e-14	0.1
6.929695e-06	0.999387852	0.1	6.929695e-06	6.614066725501e-10	0.1	6.929695e-06	6.829829403e-08	0.1	6.929695e-06	5.4368448e-14	0.1
8.201893e-06	0.9993440419999999	0.1	8.201893e-06	1.0114573385487e-09	0.1	8.201893e-06	8.087363477000001e-08	0.1	8.201893e-06	6.6773101e-14	0.1
9.474091e-06	0.9993137209999999	0.1	9.474091e-06	1.4642708732930001e-09	0.1	9.474091e-06	9.345020483999998e-08	0.1	9.474091e-06	7.9991609e-14	0.1
1.074629e-05	0.999293294	0.1	1.074629e-05	2.0314854237070002e-09	0.1	1.074629e-05	1.0602297908000001e-07	0.1	1.074629e-05	9.403907899999999e-14	0.1
