Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
0.1109507	1.0	0.1	0.1109507	0.0	0.1	0.1109507	0.0	0.1	0.1109507	0.0	0.1
351.1857	1.0	0.1	351.1857	0.0	0.1	351.1857	0.0	0.1	351.1857	0.0	0.1
2732.712	1.0	0.1	2732.712	0.0	0.1	2732.712	0.0	0.1	2732.712	0.0	0.1
7144.461	1.0	0.1	7144.461	0.0	0.1	7144.461	0.0	0.1	7144.461	0.0	0.1
14748.28	1.0	0.1	14748.28	0.0	0.1	14748.28	0.0	0.1	14748.28	0.0	0.1
25087.17	1.0	0.1	25087.17	0.0	0.1	25087.17	0.0	0.1	25087.17	0.0	0.1
35426.07	1.0	0.1	35426.07	0.0	0.1	35426.07	0.0	0.1	35426.07	0.0	0.1
55577.55	1.0	0.1	55577.55	0.0	0.1	55577.55	0.0	0.1	55577.55	0.0	0.1
91850.23	1.0	0.1	91850.23	0.0	0.1	91850.23	0.0	0.1	91850.23	0.0	0.1
136267.7	1.0	0.1	136267.7	0.0	0.1	136267.7	0.0	0.1	136267.7	0.0	0.1
186857.0	1.0	0.1	186857.0	0.0	0.1	186857.0	0.0	0.1	186857.0	0.0	0.1
249219.7	1.0	0.1	249219.7	0.0	0.1	249219.7	0.0	0.1	249219.7	0.0	0.1
311582.3	1.0	0.1	311582.3	0.0	0.1	311582.3	0.0	0.1	311582.3	0.0	0.1
373945.0	1.0	0.1	373945.0	0.0	0.1	373945.0	0.0	0.1	373945.0	0.0	0.1
436307.6	1.0	0.1	436307.6	0.0	0.1	436307.6	0.0	0.1	436307.6	0.0	0.1
498670.3	1.0	0.1	498670.3	0.0	0.1	498670.3	0.0	0.1	498670.3	0.0	0.1
561032.9	1.0	0.1	561032.9	0.0	0.1	561032.9	0.0	0.1	561032.9	0.0	0.1
623395.6	1.0	0.1	623395.6	0.0	0.1	623395.6	0.0	0.1	623395.6	0.0	0.1
685758.2	1.0	0.1	685758.2	0.0	0.1	685758.2	0.0	0.1	685758.2	0.0	0.1
748120.9	1.0	0.1	748120.9	0.0	0.1	748120.9	0.0	0.1	748120.9	0.0	0.1
810483.5	1.00000002	0.1	810483.5	0.0	0.1	810483.5	0.0	0.1	810483.5	0.0	0.1
872846.2	0.99999999	0.1	872846.2	0.0	0.1	872846.2	0.0	0.1	872846.2	0.0	0.1
935208.8	1.0	0.1	935208.8	0.0	0.1	935208.8	0.0	0.1	935208.8	0.0	0.1
997571.5	0.99999997	0.1	997571.5	0.0	0.1	997571.5	0.0	0.1	997571.5	0.0	0.1
