Batch	m_SP	13	P3	W1	W2	W3	W4	W5	W6	R	P1	P2	P4	P5	P6																							
8.196846e-14	9.8130318687e-06	0.1	8.196846e-14	1.457332e-08	0.1	8.196846e-14	5.982265e-13	0.1	8.196846e-14	5.066061e-13	0.1	8.196846e-14	6.827933e-08	0.1	8.196846e-14	1.034532e-07	0.1	8.196846e-14	7.086883e-11	0.1	8.196846e-14	8.474123e-11	0.1	8.196846e-14	7.900805e-11	0.1	8.196846e-14	3.083933e-10	0.1	8.196846e-14	9.985605e-16	0.1	8.196846e-14	2.145678e-11	0.1	8.196846e-14	2.184745e-16	0.1
1.946675e-13	9.5617943811e-06	0.1	1.946675e-13	3.416683e-08	0.1	1.946675e-13	1.402531e-12	0.1	1.946675e-13	1.188169e-12	0.1	1.946675e-13	1.600814e-07	0.1	1.946675e-13	2.425458e-07	0.1	1.946675e-13	1.695455e-10	0.1	1.946675e-13	1.986741e-10	0.1	1.946675e-13	1.85886e-10	0.1	1.946675e-13	7.138548e-10	0.1	1.946675e-13	2.341161e-15	0.1	1.946675e-13	4.987616e-11	0.1	1.946675e-13	5.089048e-16	0.1
4.310863e-13	9.05545444455e-06	0.1	4.310863e-13	7.365555e-08	0.1	4.310863e-13	3.023533e-12	0.1	4.310863e-13	2.563385e-12	0.1	4.310863e-13	3.451065e-07	0.1	4.310863e-13	5.228805e-07	0.1	4.310863e-13	3.806545e-10	0.1	4.310863e-13	4.282953e-10	0.1	4.310863e-13	4.036429e-10	0.1	4.310863e-13	1.497987e-09	0.1	4.310863e-13	5.047247e-15	0.1	4.310863e-13	1.055907e-10	0.1	4.310863e-13	1.082139e-15	0.1
8.594224e-13	8.205398945189999e-06	0.1	8.594224e-13	1.399511e-07	0.1	8.594224e-13	5.744989e-12	0.1	8.594224e-13	4.877266e-12	0.1	8.594224e-13	6.557607e-07	0.1	8.594224e-13	9.935463e-07	0.1	8.594224e-13	7.741375e-10	0.1	8.594224e-13	8.137991e-10	0.1	8.594224e-13	7.767433e-10	0.1	8.594224e-13	2.708974e-09	0.1	8.594224e-13	9.591048e-15	0.1	8.594224e-13	1.94045e-10	0.1	8.594224e-13	2.00477e-15	0.1
1.497908e-12	7.08411415815e-06	0.1	1.497908e-12	2.274012e-07	0.1	1.497908e-12	9.334956e-12	0.1	1.497908e-12	7.940333e-12	0.1	1.497908e-12	1.0656e-06	0.1	1.497908e-12	1.61446e-06	0.1	1.497908e-12	1.375994e-09	0.1	1.497908e-12	1.322329e-09	0.1	1.497908e-12	1.284843e-09	0.1	1.497908e-12	4.082843e-09	0.1	1.497908e-12	1.558627e-14	0.1	1.497908e-12	2.995997e-10	0.1	1.497908e-12	3.133404e-15	0.1
2.2427e-12	5.96824231698e-06	0.1	2.2427e-12	3.14429e-07	0.1	2.2427e-12	1.290781e-11	0.1	2.2427e-12	1.100276e-11	0.1	2.2427e-12	1.473546e-06	0.1	2.2427e-12	2.232468e-06	0.1	2.2427e-12	2.082571e-09	0.1	2.2427e-12	1.828432e-09	0.1	2.2427e-12	1.811221e-09	0.1	2.2427e-12	5.159636e-09	0.1	2.2427e-12	2.155464e-14	0.1	2.2427e-12	3.895297e-10	0.1	2.2427e-12	4.13378e-15	0.1
3.027908e-12	4.9815901836e-06	0.1	3.027908e-12	3.913765e-07	0.1	3.027908e-12	1.606714e-11	0.1	3.027908e-12	1.372449e-11	0.1	3.027908e-12	1.834337e-06	0.1	3.027908e-12	2.779001e-06	0.1	3.027908e-12	2.813228e-09	0.1	3.027908e-12	2.275957e-09	0.1	3.027908e-12	2.297042e-09	0.1	3.027908e-12	5.825941e-09	0.1	3.027908e-12	2.683394e-14	0.1	3.027908e-12	4.533523e-10	0.1	3.027908e-12	4.887356e-15	0.1
3.974776e-12	4.00619693763e-06	0.1	3.974776e-12	4.674398e-07	0.1	3.974776e-12	1.919067e-11	0.1	3.974776e-12	1.643074e-11	0.1	3.974776e-12	2.191111e-06	0.1	3.974776e-12	3.319402e-06	0.1	3.974776e-12	3.654007e-09	0.1	3.974776e-12	2.718407e-09	0.1	3.974776e-12	2.800138e-09	0.1	3.974776e-12	6.164973e-09	0.1	3.974776e-12	3.205532e-14	0.1	3.974776e-12	4.97784e-10	0.1	3.974776e-12	5.471786e-15	0.1
4.921644e-12	3.2217847818300004e-06	0.1	4.921644e-12	5.286002e-07	0.1	4.921644e-12	2.170284e-11	0.1	4.921644e-12	1.862096e-11	0.1	4.921644e-12	2.478122e-06	0.1	4.921644e-12	3.754085e-06	0.1	4.921644e-12	4.435433e-09	0.1	4.921644e-12	3.074256e-09	0.1	4.921644e-12	3.225006e-09	0.1	4.921644e-12	6.153538e-09	0.1	4.921644e-12	3.625644e-14	0.1	4.921644e-12	5.157942e-10	0.1	4.921644e-12	5.784225e-15	0.1
5.868512e-12	2.59096009014e-06	0.1	5.868512e-12	5.777733e-07	0.1	5.868512e-12	2.37233e-11	0.1	5.868512e-12	2.039353e-11	0.1	5.868512e-12	2.709016e-06	0.1	5.868512e-12	4.103733e-06	0.1	5.868512e-12	5.14892e-09	0.1	5.868512e-12	3.360453e-09	0.1	5.868512e-12	3.583071e-09	0.1	5.868512e-12	5.914799e-09	0.1	5.868512e-12	3.963665e-14	0.1	5.868512e-12	5.149137e-10	0.1	5.868512e-12	5.89403e-15	0.1
6.81538e-12	2.0836511632800003e-06	0.1	6.81538e-12	6.17304e-07	0.1	6.81538e-12	2.534831e-11	0.1	6.81538e-12	2.182808e-11	0.1	6.81538e-12	2.894769e-06	0.1	6.81538e-12	4.384982e-06	0.1	6.81538e-12	5.791438e-09	0.1	6.81538e-12	3.590634e-09	0.1	6.81538e-12	3.884268e-09	0.1	6.81538e-12	5.53733e-09	0.1	6.81538e-12	4.235639e-14	0.1	6.81538e-12	5.008855e-10	0.1	6.81538e-12	5.855335e-15	0.1
7.917727e-12	1.61677583208e-06	0.1	7.917727e-12	6.536641e-07	0.1	7.917727e-12	2.684395e-11	0.1	7.917727e-12	2.31573e-11	0.1	7.917727e-12	3.065793e-06	0.1	7.917727e-12	4.643878e-06	0.1	7.917727e-12	6.451127e-09	0.1	7.917727e-12	3.802488e-09	0.1	7.917727e-12	4.174632e-09	0.1	7.917727e-12	5.005425e-09	0.1	7.917727e-12	4.486072e-14	0.1	7.917727e-12	4.737039e-10	0.1	7.917727e-12	5.678548e-15	0.1
9.058943e-12	1.24333956648e-06	0.1	9.058943e-12	6.827228e-07	0.1	9.058943e-12	2.804039e-11	0.1	9.058943e-12	2.422846e-11	0.1	9.058943e-12	3.20266e-06	0.1	9.058943e-12	4.851016e-06	0.1	9.058943e-12	7.03926e-09	0.1	9.058943e-12	3.971961e-09	0.1	9.058943e-12	4.418533e-09	0.1	9.058943e-12	4.416795e-09	0.1	9.058943e-12	4.686506e-14	0.1	9.058943e-12	4.383058e-10	0.1	9.058943e-12	5.396644e-15	0.1
1.020016e-11	9.56157638328e-07	0.1	1.020016e-11	7.05043e-07	0.1	1.020016e-11	2.896059e-11	0.1	1.020016e-11	2.50585e-11	0.1	1.020016e-11	3.307979e-06	0.1	1.020016e-11	5.010356e-06	0.1	1.020016e-11	7.539198e-09	0.1	1.020016e-11	4.102305e-09	0.1	1.020016e-11	4.615279e-09	0.1	1.020016e-11	3.83555e-09	0.1	1.020016e-11	4.84074e-14	0.1	1.020016e-11	3.993819e-10	0.1	1.020016e-11	5.054346e-15	0.1
1.134138e-11	7.353082468440001e-07	0.1	1.134138e-11	7.221797e-07	0.1	1.134138e-11	2.966833e-11	0.1	1.134138e-11	2.570167e-11	0.1	1.134138e-11	3.389028e-06	0.1	1.134138e-11	5.132928e-06	0.1	1.134138e-11	7.960516e-09	0.1	1.134138e-11	4.202554e-09	0.1	1.134138e-11	4.773682e-09	0.1	1.134138e-11	3.289115e-09	0.1	1.134138e-11	4.959425e-14	0.1	1.134138e-11	3.595966e-10	0.1	1.134138e-11	4.680899e-15	0.1
1.257636e-11	5.53397765967e-07	0.1	1.257636e-11	7.362624e-07	0.1	1.257636e-11	3.025136e-11	0.1	1.257636e-11	2.623563e-11	0.1	1.257636e-11	3.455845e-06	0.1	1.257636e-11	5.233921e-06	0.1	1.257636e-11	8.339226e-09	0.1	1.257636e-11	4.285139e-09	0.1	1.257636e-11	4.910259e-09	0.1	1.257636e-11	2.753556e-09	0.1	1.257636e-11	5.057249e-14	0.1	1.257636e-11	3.175884e-10	0.1	1.257636e-11	4.265389e-15	0.1
1.3952e-11	4.03225267707e-07	0.1	1.3952e-11	7.478476e-07	0.1	1.3952e-11	3.073274e-11	0.1	1.3952e-11	2.668025e-11	0.1	1.3952e-11	3.511066e-06	0.1	1.3952e-11	5.317325e-06	0.1	1.3952e-11	8.68072e-09	0.1	1.3952e-11	4.353325e-09	0.1	1.3952e-11	5.028569e-09	0.1	1.3952e-11	2.233573e-09	0.1	1.3952e-11	5.138066e-14	0.1	1.3952e-11	2.736764e-10	0.1	1.3952e-11	3.809431e-15	0.1
1.532764e-11	2.93804161929e-07	0.1	1.532764e-11	7.562454e-07	0.1	1.532764e-11	3.108354e-11	0.1	1.532764e-11	2.700718e-11	0.1	1.532764e-11	3.551363e-06	0.1	1.532764e-11	5.378121e-06	0.1	1.532764e-11	8.951973e-09	0.1	1.532764e-11	4.403016e-09	0.1	1.532764e-11	5.119095e-09	0.1	1.532764e-11	1.794182e-09	0.1	1.532764e-11	5.196998e-14	0.1	1.532764e-11	2.337613e-10	0.1	1.532764e-11	3.375462e-15	0.1
1.670328e-11	2.14076159217e-07	0.1	1.670328e-11	7.623201e-07	0.1	1.670328e-11	3.133919e-11	0.1	1.670328e-11	2.724757e-11	0.1	1.670328e-11	3.58078e-06	0.1	1.670328e-11	5.422439e-06	0.1	1.670328e-11	9.166074e-09	0.1	1.670328e-11	4.439228e-09	0.1	1.670328e-11	5.188228e-09	0.1	1.670328e-11	1.429628e-09	0.1	1.670328e-11	5.239973e-14	0.1	1.670328e-11	1.982419e-10	0.1	1.670328e-11	2.972269e-15	0.1
1.830096e-11	1.48213217853e-07	0.1	1.830096e-11	7.672828e-07	0.1	1.830096e-11	3.155041e-11	0.1	1.830096e-11	2.744811e-11	0.1	1.830096e-11	3.605147e-06	0.1	1.830096e-11	5.459069e-06	0.1	1.830096e-11	9.357615e-09	0.1	1.830096e-11	4.469149e-09	0.1	1.830096e-11	5.248166e-09	0.1	1.830096e-11	1.088886e-09	0.1	1.830096e-11	5.275506e-14	0.1	1.830096e-11	1.625106e-10	0.1	1.830096e-11	2.548097e-15	0.1
