Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
5.759741e-13	9.883907159940001e-06	0.1	5.759741e-13	7.606291e-08	0.1	5.759741e-13	9.072069e-11	0.1	5.759741e-13	4.64068e-09	0.1	5.759741e-13	2.2411159e-08	0.1	5.759741e-13	1.259597e-08	0.1	5.759741e-13	2.655264e-11	0.1
1.847976e-12	9.6324887108814e-06	0.1	1.847976e-12	2.409273e-07	0.1	1.847976e-12	2.873797e-10	0.1	1.847976e-12	1.470025e-08	0.1	1.847976e-12	7.099032e-08	0.1	1.847976e-12	3.989899e-08	0.1	1.847976e-12	8.410767e-11	0.1
5.161711e-12	9.0071392255104e-06	0.1	5.161711e-12	6.509662e-07	0.1	5.161711e-12	7.766506e-10	0.1	5.161711e-12	3.972614e-08	0.1	5.161711e-12	1.9183575e-07	0.1	5.161711e-12	1.078153e-07	0.1	5.161711e-12	2.272727e-10	0.1
1.076244e-11	8.041123959052998e-06	0.1	1.076244e-11	1.284295e-06	0.1	1.076244e-11	1.532854e-09	0.1	1.076244e-11	7.840087e-08	0.1	1.076244e-11	3.7856181e-07	0.1	1.076244e-11	2.127486e-07	0.1	1.076244e-11	4.48458e-10	0.1
1.810838e-11	6.929393082883e-06	0.1	1.810838e-11	2.013001e-06	0.1	1.810838e-11	2.403863e-09	0.1	1.810838e-11	1.229387e-07	0.1	1.810838e-11	5.9354474e-07	0.1	1.810838e-11	3.335454e-07	0.1	1.810838e-11	7.030624e-10	0.1
2.301318e-11	6.2740671022406e-06	0.1	2.301318e-11	2.442447e-06	0.1	2.301318e-11	2.917761e-09	0.1	2.301318e-11	1.492109e-07	0.1	2.301318e-11	7.203273e-07	0.1	2.301318e-11	4.047732e-07	0.1	2.301318e-11	8.531779e-10	0.1
2.876236e-11	5.5844017786409995e-06	0.1	2.876236e-11	2.894296e-06	0.1	2.876236e-11	3.459067e-09	0.1	2.876236e-11	1.768791e-07	0.1	2.876236e-11	8.538127999999999e-07	0.1	2.876236e-11	4.797563e-07	0.1	2.876236e-11	1.011196e-09	0.1
3.577809e-11	4.8446758321506e-06	0.1	3.577809e-11	3.378796e-06	0.1	3.577809e-11	4.040354e-09	0.1	3.577809e-11	2.065833e-07	0.1	3.577809e-11	9.970728e-07	0.1	3.577809e-11	5.602151e-07	0.1	3.577809e-11	1.180736e-09	0.1
4.849338e-11	3.7447646877990003e-06	0.1	4.849338e-11	4.098813e-06	0.1	4.849338e-11	4.906522e-09	0.1	4.849338e-11	2.508256e-07	0.1	4.849338e-11	1.2103184000000001e-06	0.1	4.849338e-11	6.799392e-07	0.1	4.849338e-11	1.432967e-09	0.1
6.120866e-11	2.8946381060424e-06	0.1	6.120866e-11	4.654817e-06	0.1	6.120866e-11	5.578302e-09	0.1	6.120866e-11	2.851152e-07	0.1	6.120866e-11	1.3754261e-06	0.1	6.120866e-11	7.725863e-07	0.1	6.120866e-11	1.628095e-09	0.1
7.392395e-11	2.2375725824673e-06	0.1	7.392395e-11	5.084056e-06	0.1	7.392395e-11	6.099821e-09	0.1	7.392395e-11	3.117123e-07	0.1	7.392395e-11	1.5033282e-06	0.1	7.392395e-11	8.443054e-07	0.1	7.392395e-11	1.779087e-09	0.1
8.663924e-11	1.7297228592639998e-06	0.1	8.663924e-11	5.415318e-06	0.1	8.663924e-11	6.505185e-09	0.1	8.663924e-11	3.323638e-07	0.1	8.663924e-11	1.6024735e-06	0.1	8.663924e-11	8.99849e-07	0.1	8.663924e-11	1.895967e-09	0.1
9.935453e-11	1.337203616127e-06	0.1	9.935453e-11	5.670853e-06	0.1	9.935453e-11	6.820754e-09	0.1	9.935453e-11	3.484199e-07	0.1	9.935453e-11	1.6793931e-06	0.1	9.935453e-11	9.428904e-07	0.1	9.935453e-11	1.98648e-09	0.1
1.120698e-10	1.0338244567222e-06	0.1	1.120698e-10	5.867858e-06	0.1	1.120698e-10	7.066904e-09	0.1	1.120698e-10	3.609243e-07	0.1	1.120698e-10	1.7391339000000002e-06	0.1	1.120698e-10	9.762688e-07	0.1	1.120698e-10	2.056615e-09	0.1
1.247851e-10	7.993402485694399e-07	0.1	1.247851e-10	6.019626e-06	0.1	1.247851e-10	7.259382e-09	0.1	1.247851e-10	3.706836e-07	0.1	1.247851e-10	1.7855968999999999e-06	0.1	1.247851e-10	1.002179e-06	0.1	1.247851e-10	2.111e-09	0.1
1.390321e-10	5.9926038965844e-07	0.1	1.390321e-10	6.14854e-06	0.1	1.390321e-10	7.426219e-09	0.1	1.390321e-10	3.791221e-07	0.1	1.390321e-10	1.8255819000000001e-06	0.1	1.390321e-10	1.024418e-06	0.1	1.390321e-10	2.157614e-09	0.1
1.543002e-10	4.4016874567782e-07	0.1	1.543002e-10	6.250365e-06	0.1	1.543002e-10	7.561867e-09	0.1	1.543002e-10	3.859608e-07	0.1	1.543002e-10	1.8577704e-06	0.1	1.543002e-10	1.042253e-06	0.1	1.543002e-10	2.194919e-09	0.1
1.695682e-10	3.2340359867493e-07	0.1	1.695682e-10	6.324399e-06	0.1	1.695682e-10	7.664482e-09	0.1	1.695682e-10	3.911129e-07	0.1	1.695682e-10	1.8818014000000001e-06	0.1	1.695682e-10	1.0555e-06	0.1	1.695682e-10	2.222548e-09	0.1
1.848363e-10	2.3770391472485999e-07	0.1	1.848363e-10	6.378036e-06	0.1	1.848363e-10	7.742824e-09	0.1	1.848363e-10	3.950272e-07	0.1	1.848363e-10	1.8998448e-06	0.1	1.848363e-10	1.065379e-06	0.1	1.848363e-10	2.243075e-09	0.1
2.02664e-10	1.6603607508677998e-07	0.1	2.02664e-10	6.422019e-06	0.1	2.02664e-10	7.812075e-09	0.1	2.02664e-10	3.984661e-07	0.1	2.02664e-10	1.9154388e-06	0.1	2.02664e-10	1.073835e-06	0.1	2.02664e-10	2.26055e-09	0.1
2.211316e-10	1.1461486414023998e-07	0.1	2.211316e-10	6.452599e-06	0.1	2.211316e-10	7.865912e-09	0.1	2.211316e-10	4.011191e-07	0.1	2.211316e-10	1.927195e-06	0.1	2.211316e-10	1.080121e-06	0.1	2.211316e-10	2.273436e-09	0.1
