Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
2620.365	0.9887093	0.1	2620.365	0.005151039	0.1	2620.365	0.003069811	0.1	2620.365	4.422609e-08	0.1	2620.365	2.085509e-12	0.1
5472.898	0.9766015	0.1	5472.898	0.01067483	0.1	5472.898	0.006361764	0.1	5472.898	9.165258e-08	0.1	5472.898	3.489799e-12	0.1
10135.32	0.9572129	0.1	10135.32	0.01952021	0.1	10135.32	0.01163326	0.1	10135.32	1.675979e-07	0.1	10135.32	4.230853e-12	0.1
17147.23	0.9289599	0.1	17147.23	0.03240974	0.1	17147.23	0.01931489	0.1	17147.23	2.782658e-07	0.1	17147.23	4.343813e-12	0.1
28321.58	0.8860655	0.1	28321.58	0.05197893	0.1	28321.58	0.03097734	0.1	28321.58	4.462845e-07	0.1	28321.58	2.990752e-12	0.1
39495.93	0.845616	0.1	39495.93	0.07043269	0.1	39495.93	0.04197503	0.1	39495.93	6.04726e-07	0.1	39495.93	6.108319e-12	0.1
50670.28	0.8074315	0.1	50670.28	0.08785316	0.1	50670.28	0.05235693	0.1	50670.28	7.542961e-07	0.1	50670.28	1.599537e-12	0.1
63233.41	0.7670035	0.1	63233.41	0.1062971	0.1	63233.41	0.06334878	0.1	63233.41	9.126536e-07	0.1	63233.41	4.004785e-12	0.1
76722.4	0.7263157	0.1	76722.4	0.1248596	0.1	76722.4	0.07441128	0.1	76722.4	1.072029e-06	0.1	76722.4	2.985798e-12	0.1
90211.39	0.6882175	0.1	90211.39	0.1422407	0.1	90211.39	0.0847697	0.1	90211.39	1.221261e-06	0.1	90211.39	4.775318e-12	0.1
106398.2	0.6456263	0.1	106398.2	0.1616715	0.1	106398.2	0.09634968	0.1	106398.2	1.388091e-06	0.1	106398.2	3.266495e-12	0.1
119887.2	0.6125221	0.1	119887.2	0.1767742	0.1	119887.2	0.1053503	0.1	119887.2	1.517761e-06	0.1	119887.2	2.635563e-12	0.1
133376.2	0.5814123	0.1	133376.2	0.1909671	0.1	133376.2	0.1138087	0.1	133376.2	1.63962e-06	0.1	133376.2	0.0	0.1
146865.2	0.5521477	0.1	146865.2	0.2043182	0.1	146865.2	0.1217653	0.1	146865.2	1.75425e-06	0.1	146865.2	3.916816e-14	0.1
162960.5	0.5194556	0.1	162960.5	0.2192329	0.1	162960.5	0.1306539	0.1	162960.5	1.882306e-06	0.1	162960.5	3.909622e-12	0.1
179707.4	0.4878033	0.1	179707.4	0.2336732	0.1	179707.4	0.1392597	0.1	179707.4	2.006289e-06	0.1	179707.4	2.147859e-12	0.1
196454.3	0.4583561	0.1	196454.3	0.2471076	0.1	196454.3	0.147266	0.1	196454.3	2.121635e-06	0.1	196454.3	2.918049e-12	0.1
213201.2	0.4309285	0.1	213201.2	0.2596205	0.1	213201.2	0.1547232	0.1	213201.2	2.229069e-06	0.1	213201.2	1.912076e-12	0.1
229948.1	0.4053543	0.1	229948.1	0.271288	0.1	229948.1	0.1616765	0.1	229948.1	2.329244e-06	0.1	229948.1	2.854415e-12	0.1
246695.0	0.3814841	0.1	246695.0	0.282178	0.1	246695.0	0.1681665	0.1	246695.0	2.422745e-06	0.1	246695.0	8.530033e-13	0.1
263441.9	0.3591833	0.1	263441.9	0.292352	0.1	263441.9	0.1742298	0.1	263441.9	2.510098e-06	0.1	263441.9	0.0	0.1
280188.8	0.3383303	0.1	280188.8	0.3018655	0.1	280188.8	0.1798995	0.1	280188.8	2.59178e-06	0.1	280188.8	1.687871e-12	0.1
