Batch	m_SP	5	N7a_L	N1a_L	Nphln	Flvln	Azln							
3.78991e-08	0.985304868254	0.1	3.78991e-08	2.282856982e-06	0.1	3.78991e-08	0.0009066058	0.1	3.78991e-08	2.50434e-06	0.1	3.78991e-08	0.006436815	0.1
6.734226e-08	0.9741098539699999	0.1	6.734226e-08	4.02189299e-06	0.1	6.734226e-08	0.001597899	0.1	6.734226e-08	4.412098e-06	0.1	6.734226e-08	0.01134026	0.1
1.262286e-07	0.952281987521	0.1	1.262286e-07	7.41264507e-06	0.1	1.262286e-07	0.002945774	0.1	1.262286e-07	8.131824e-06	0.1	1.262286e-07	0.02090093	0.1
2.259039e-07	0.916957008207	0.1	2.259039e-07	1.2900034100000001e-05	0.1	2.259039e-07	0.005127094	0.1	2.259039e-07	1.41516e-05	0.1	2.259039e-07	0.03637335	0.1
3.781742e-07	0.8666176000060001	0.1	3.781742e-07	2.0719764410000002e-05	0.1	3.781742e-07	0.008235553	0.1	3.781742e-07	2.273e-05	0.1	3.781742e-07	0.0584221	0.1
6.078996e-07	0.7979993884209999	0.1	6.078996e-07	3.13789467e-05	0.1	6.078996e-07	0.01247274	0.1	6.078996e-07	3.442334e-05	0.1	6.078996e-07	0.08847707	0.1
9.6886e-07	0.70504253239	0.1	9.6886e-07	4.581887120000001e-05	0.1	9.6886e-07	0.01821283	0.1	9.6886e-07	5.026425e-05	0.1	9.6886e-07	0.1291924	0.1
1.433685e-06	0.606395662033	0.1	1.433685e-06	6.11427119e-05	0.1	1.433685e-06	0.02430429	0.1	1.433685e-06	6.707481e-05	0.1	1.433685e-06	0.1724	0.1
1.967752e-06	0.51506522624	0.1	1.967752e-06	7.53299908e-05	0.1	1.967752e-06	0.02994394	0.1	1.967752e-06	8.263855e-05	0.1	1.967752e-06	0.2124029	0.1
2.50182e-06	0.4412681213461	0.1	2.50182e-06	8.67936558e-05	0.1	2.50182e-06	0.03450092	0.1	2.50182e-06	9.521442e-05	0.1	2.50182e-06	0.2447262	0.1
3.035888e-06	0.38070078578660005	0.1	3.035888e-06	9.620220659999999e-05	0.1	3.035888e-06	0.03824096	0.1	3.035888e-06	0.0001055358	0.1	3.035888e-06	0.2712548	0.1
3.569956e-06	0.3303518505668	0.1	3.569956e-06	0.00010402342119999998	0.1	3.569956e-06	0.04135001	0.1	3.569956e-06	0.0001141158	0.1	3.569956e-06	0.2933078	0.1
4.168864e-06	0.2833808032707	0.1	4.168864e-06	0.0001113199148	0.1	4.168864e-06	0.04425048	0.1	4.168864e-06	0.0001221202	0.1	4.168864e-06	0.3138812	0.1
4.811e-06	0.24175421011269999	0.1	4.811e-06	0.00011778621040000001	0.1	4.811e-06	0.04682093	0.1	4.811e-06	0.0001292139	0.1	4.811e-06	0.3321138	0.1
5.453135e-06	0.2072293547909	0.1	5.453135e-06	0.0001231493078	0.1	5.453135e-06	0.04895284	0.1	5.453135e-06	0.0001350973	0.1	5.453135e-06	0.3472357	0.1
6.09527e-06	0.17834297049240003	0.1	6.09527e-06	0.0001276365346	0.1	6.09527e-06	0.05073658	0.1	6.09527e-06	0.0001400199	0.1	6.09527e-06	0.359888	0.1
6.737406e-06	0.1539966044309	0.1	6.737406e-06	0.00013141848990000002	0.1	6.737406e-06	0.05223996	0.1	6.737406e-06	0.0001441688	0.1	6.737406e-06	0.3705518	0.1
7.379541e-06	0.13334992093359999	0.1	7.379541e-06	0.0001346257536	0.1	7.379541e-06	0.0535149	0.1	7.379541e-06	0.0001476872	0.1	7.379541e-06	0.3795951	0.1
8.021677e-06	0.1157490023988	0.1	8.021677e-06	0.0001373598839	0.1	8.021677e-06	0.05460176	0.1	8.021677e-06	0.0001506866	0.1	8.021677e-06	0.3873043	0.1
8.663812e-06	0.10067751399900002	0.1	8.663812e-06	0.0001397010885	0.1	8.663812e-06	0.05553242	0.1	8.663812e-06	0.000153255	0.1	8.663812e-06	0.3939057	0.1
9.305948e-06	0.0877226786124	0.1	9.305948e-06	0.00014171349770000002	0.1	9.305948e-06	0.05633238	0.1	9.305948e-06	0.0001554626	0.1	9.305948e-06	0.3995799	0.1
9.948083e-06	0.0765507583746	0.1	9.948083e-06	0.00014344894	0.1	9.948083e-06	0.05702225	0.1	9.948083e-06	0.0001573664	0.1	9.948083e-06	0.4044732	0.1
1.059022e-05	0.06688910564310001	0.1	1.059022e-05	0.0001449497938	0.1	1.059022e-05	0.05761886	0.1	1.059022e-05	0.0001590129	0.1	1.059022e-05	0.4087051	0.1
1.123235e-05	0.0585131361706	0.1	1.123235e-05	0.0001462509161	0.1	1.123235e-05	0.05813608	0.1	1.123235e-05	0.0001604402	0.1	1.123235e-05	0.4123738	0.1
1.187449e-05	0.051236371786200004	0.1	1.187449e-05	0.0001473812789	0.1	1.187449e-05	0.05858542	0.1	1.187449e-05	0.0001616803	0.1	1.187449e-05	0.415561	0.1
1.251662e-05	0.044902929179479995	0.1	1.251662e-05	0.00014836512429999997	0.1	1.251662e-05	0.05897651	0.1	1.251662e-05	0.0001627596	0.1	1.251662e-05	0.4183351	0.1
1.315876e-05	0.039381703989450005	0.1	1.315876e-05	0.0001492227981	0.1	1.315876e-05	0.05931744	0.1	1.315876e-05	0.0001637005	0.1	1.315876e-05	0.4207534	0.1
1.38009e-05	0.034561808025430005	0.1	1.38009e-05	0.0001499715228	0.1	1.38009e-05	0.05961507	0.1	1.38009e-05	0.0001645218	0.1	1.38009e-05	0.4228645	0.1
1.444303e-05	0.03034903941989	0.1	1.444303e-05	0.0001506259301	0.1	1.444303e-05	0.05987521	0.1	1.444303e-05	0.0001652397	0.1	1.444303e-05	0.4247097	0.1
1.508517e-05	0.02666299476281	0.1	1.508517e-05	0.0001511985328	0.1	1.508517e-05	0.06010282	0.1	1.508517e-05	0.0001658679	0.1	1.508517e-05	0.4263242	0.1
1.57273e-05	0.02343482265711	0.1	1.57273e-05	0.00015169999570000003	0.1	1.57273e-05	0.06030216	0.1	1.57273e-05	0.000166418	0.1	1.57273e-05	0.4277381	0.1
1.636944e-05	0.02060533863501	0.1	1.636944e-05	0.0001521395276	0.1	1.636944e-05	0.06047689	0.1	1.636944e-05	0.0001669002	0.1	1.636944e-05	0.4289775	0.1
1.701157e-05	0.018123520904949997	0.1	1.701157e-05	0.00015252505200000002	0.1	1.701157e-05	0.06063014	0.1	1.701157e-05	0.0001673231	0.1	1.701157e-05	0.4300645	0.1
1.765371e-05	0.015945306959189998	0.1	1.765371e-05	0.00015286341769999998	0.1	1.765371e-05	0.06076464	0.1	1.765371e-05	0.0001676943	0.1	1.765371e-05	0.4310186	0.1
1.829584e-05	0.01403248064172	0.1	1.829584e-05	0.0001531605597	0.1	1.829584e-05	0.06088276	0.1	1.829584e-05	0.0001680203	0.1	1.829584e-05	0.4318564	0.1
1.893798e-05	0.01235191982655	0.1	1.893798e-05	0.0001534216097	0.1	1.893798e-05	0.06098654	0.1	1.893798e-05	0.0001683066	0.1	1.893798e-05	0.4325925	0.1
1.958011e-05	0.0108747843963	0.1	1.958011e-05	0.00015365106650000002	0.1	1.958011e-05	0.06107775	0.1	1.958011e-05	0.0001685584	0.1	1.958011e-05	0.4332395	0.1
