Batch	m_SP	1	P1	
0.000000000000e+00	9.999900000000e-06	1.000000000000e-01
6.521655000000e-08	9.999883000170e-06	1.000000000000e-01
9.141300000000e-07	9.999673002270e-06	1.000000000000e-01
3.523889000000e-06	9.999172007280e-06	1.000000000000e-01
7.003387000000e-06	9.998744011560e-06	1.000000000000e-01
1.178749000000e-05	9.998422014780e-06	1.000000000000e-01
1.777802000000e-05	9.998238016620e-06	1.000000000000e-01
2.401630000000e-05	9.998160017400e-06	1.000000000000e-01
3.124561000000e-05	9.998126017740e-06	1.000000000000e-01
4.054841000000e-05	9.998112017880e-06	1.000000000000e-01
5.252649000000e-05	9.998107017930e-06	1.000000000000e-01
6.908797000000e-05	9.998106017940e-06	1.000000000000e-01
9.567469000000e-05	9.998104017960e-06	1.000000000000e-01
1.409267000000e-04	9.998101017990e-06	1.000000000000e-01
2.314306000000e-04	9.998095018050e-06	1.000000000000e-01
4.426065000000e-04	9.998081018190e-06	1.000000000000e-01
9.252943000000e-04	9.998051018490e-06	1.000000000000e-01
1.890670000000e-03	9.997998019020e-06	1.000000000000e-01
3.778951000000e-03	9.997909019910e-06	1.000000000000e-01
