Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
1.098585e-09	9.844456122454601e-06	0.1	1.098585e-09	9.174878e-09	0.1	1.098585e-09	7.271549e-11	0.1	1.098585e-09	1.065836e-08	0.1	1.098585e-09	9.129577e-08	0.1	1.098585e-09	1.19972e-08	0.1	1.098585e-09	4.724767e-11	0.1
3.011883e-09	9.633730394715e-06	0.1	3.011883e-09	2.490453e-08	0.1	3.011883e-09	1.974666e-10	0.1	3.011883e-09	2.897264e-08	0.1	3.011883e-09	2.477521e-07	0.1	3.011883e-09	3.201979e-08	0.1	3.011883e-09	1.283853e-10	0.1
6.115067e-09	9.302245300062e-06	0.1	6.115067e-09	4.975805e-08	0.1	6.115067e-09	3.947997e-10	0.1	6.115067e-09	5.801654e-08	0.1	6.115067e-09	4.947952e-07	0.1	6.115067e-09	6.224164e-08	0.1	6.115067e-09	2.569343e-10	0.1
1.128704e-08	8.776809683125999e-06	0.1	1.128704e-08	8.943677e-08	0.1	1.128704e-08	7.104051e-10	0.1	1.128704e-08	1.046566e-07	0.1	1.128704e-08	8.887793e-07	0.1	1.128704e-08	1.068587e-07	0.1	1.128704e-08	4.630487e-10	0.1
2.163099e-08	7.8193215350744e-06	0.1	2.163099e-08	1.626833e-07	0.1	2.163099e-08	1.294833e-09	0.1	2.163099e-08	1.916343e-07	0.1	2.163099e-08	1.614691e-06	0.1	2.163099e-08	1.772541e-07	0.1	2.163099e-08	8.464017e-10	0.1
3.426545e-08	6.799184655004699e-06	0.1	3.426545e-08	2.421625e-07	0.1	3.426545e-08	1.931673e-09	0.1	3.426545e-08	2.87312e-07	0.1	3.426545e-08	2.400313e-06	0.1	3.426545e-08	2.355702e-07	0.1	3.426545e-08	1.266591e-09	0.1
4.842694e-08	5.8220561784645e-06	0.1	4.842694e-08	3.198195e-07	0.1	4.842694e-08	2.556604e-09	0.1	4.842694e-08	3.821046e-07	0.1	4.842694e-08	3.16581e-06	0.1	4.842694e-08	2.73728e-07	0.1	4.842694e-08	1.681372e-09	0.1
6.547382e-08	4.839500913296399e-06	0.1	6.547382e-08	3.995766e-07	0.1	6.547382e-08	3.201182e-09	0.1	6.547382e-08	4.808017e-07	0.1	6.547382e-08	3.949793e-06	0.1	6.547382e-08	2.927881e-07	0.1	6.547382e-08	2.111676e-09	0.1
8.684881e-08	3.8481386396292e-06	0.1	8.684881e-08	4.819408e-07	0.1	8.684881e-08	3.869694e-09	0.1	8.684881e-08	5.841324e-07	0.1	8.684881e-08	4.757017e-06	0.1	8.684881e-08	2.901329e-07	0.1	8.684881e-08	2.560524e-09	0.1
1.082238e-07	3.0671171528806002e-06	0.1	1.082238e-07	5.483274e-07	0.1	1.082238e-07	4.410565e-09	0.1	1.082238e-07	6.684311e-07	0.1	1.082238e-07	5.405882e-06	0.1	1.082238e-07	2.707151e-07	0.1	1.082238e-07	2.925486e-09	0.1
1.295988e-07	2.449339845827e-06	0.1	1.295988e-07	6.018799e-07	0.1	1.295988e-07	4.848128e-09	0.1	1.295988e-07	7.370631e-07	0.1	1.295988e-07	5.928176e-06	0.1	1.295988e-07	2.432937e-07	0.1	1.295988e-07	3.221845e-09	0.1
1.509738e-07	1.95904000857699e-06	0.1	1.509738e-07	6.451019e-07	0.1	1.509738e-07	5.20204e-09	0.1	1.509738e-07	7.92842e-07	0.1	1.509738e-07	6.349014e-06	0.1	1.509738e-07	2.13171e-07	0.1	1.509738e-07	3.462207e-09	0.1
1.723488e-07	1.5688250561245e-06	0.1	1.723488e-07	6.799956e-07	0.1	1.723488e-07	5.488205e-09	0.1	1.723488e-07	8.381056e-07	0.1	1.723488e-07	6.688346e-06	0.1	1.723488e-07	1.834252e-07	0.1	1.723488e-07	3.656943e-09	0.1
1.937238e-07	1.25755213907862e-06	0.1	1.937238e-07	7.081678e-07	0.1	1.937238e-07	5.719502e-09	0.1	1.937238e-07	8.747872e-07	0.1	1.937238e-07	6.962085e-06	0.1	1.937238e-07	1.557241e-07	0.1	1.937238e-07	3.814562e-09	0.1
2.168371e-07	9.9089355510866e-07	0.1	2.168371e-07	7.325551e-07	0.1	2.168371e-07	5.91988e-09	0.1	2.168371e-07	9.066284e-07	0.1	2.168371e-07	7.198938e-06	0.1	2.168371e-07	1.289708e-07	0.1	2.168371e-07	3.951247e-09	0.1
2.425579e-07	7.6063067354274e-07	0.1	2.425579e-07	7.53811e-07	0.1	2.425579e-07	6.094626e-09	0.1	2.425579e-07	9.344382e-07	0.1	2.425579e-07	7.405365e-06	0.1	2.425579e-07	1.034531e-07	0.1	2.425579e-07	4.070532e-09	0.1
2.682788e-07	5.8418905013755e-07	0.1	2.682788e-07	7.702257e-07	0.1	2.682788e-07	6.229621e-09	0.1	2.682788e-07	9.559456e-07	0.1	2.682788e-07	7.564846e-06	0.1	2.682788e-07	8.226889e-08	0.1	2.682788e-07	4.162729e-09	0.1
2.961328e-07	4.3912704060744e-07	0.1	2.961328e-07	7.838029e-07	0.1	2.961328e-07	6.341308e-09	0.1	2.961328e-07	9.737545e-07	0.1	2.961328e-07	7.696896e-06	0.1	2.961328e-07	6.371019e-08	0.1	2.961328e-07	4.239041e-09	0.1
3.271865e-07	3.19513467747104e-07	0.1	3.271865e-07	7.950487e-07	0.1	3.271865e-07	6.433842e-09	0.1	3.271865e-07	9.885218e-07	0.1	3.271865e-07	7.806483e-06	0.1	3.271865e-07	4.757073e-08	0.1	3.271865e-07	4.302304e-09	0.1
3.582402e-07	2.32496900645382e-07	0.1	3.582402e-07	8.032503e-07	0.1	3.582402e-07	6.501358e-09	0.1	3.582402e-07	9.993083e-07	0.1	3.582402e-07	7.886656e-06	0.1	3.582402e-07	3.531509e-08	0.1	3.582402e-07	4.348508e-09	0.1
