Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
123.3029	9.7782642385337e-06	0.1	123.3029	3.916735e-09	0.1	123.3029	4.596606e-08	0.1	123.3029	5.463188e-08	0.1	123.3029	1.113701236e-07	0.1	123.3029	4.245758e-09	0.1	123.3029	1.507162e-09	0.1
255.3242	9.5463996257306e-06	0.1	255.3242	8.014226e-09	0.1	255.3242	9.405346e-08	0.1	255.3242	1.11785e-07	0.1	255.3242	2.27880021e-07	0.1	255.3242	8.687454e-09	0.1	255.3242	3.083879e-09	0.1
453.7314	9.2082432332744e-06	0.1	453.7314	1.399013e-08	0.1	453.7314	1.641853e-07	0.1	453.7314	1.951386e-07	0.1	453.7314	3.97801071e-07	0.1	453.7314	1.516536e-08	0.1	453.7314	5.383402e-09	0.1
665.3013	8.8608400740996e-06	0.1	665.3013	2.012943e-08	0.1	665.3013	2.362351e-07	0.1	665.3013	2.807716e-07	0.1	665.3013	5.72368804e-07	0.1	665.3013	2.18204e-08	0.1	665.3013	7.745811e-09	0.1
876.8712	8.526542912342e-06	0.1	876.8712	2.603715e-08	0.1	876.8712	3.055666e-07	0.1	876.8712	3.631739e-07	0.1	876.8712	7.40350606e-07	0.1	876.8712	2.822441e-08	0.1	876.8712	1.001909e-08	0.1
1088.441	8.204857745572e-06	0.1	1088.441	3.172196e-08	0.1	1088.441	3.722823e-07	0.1	1088.441	4.424674e-07	0.1	1088.441	9.01994812e-07	0.1	1088.441	3.438677e-08	0.1	1088.441	1.220661e-08	0.1
1334.661	7.84573712676e-06	0.1	1334.661	3.806835e-08	0.1	1334.661	4.467622e-07	0.1	1334.661	5.309887e-07	0.1	1334.661	1.082450626e-06	0.1	1334.661	4.126628e-08	0.1	1334.661	1.464869e-08	0.1
1583.13	7.499269507353e-06	0.1	1583.13	4.419112e-08	0.1	1583.13	5.186179e-07	0.1	1583.13	6.163911e-07	0.1	1583.13	1.25654787e-06	0.1	1583.13	4.79034e-08	0.1	1583.13	1.700474e-08	0.1
1876.162	7.1102735198704006e-06	0.1	1876.162	5.106546e-08	0.1	1876.162	5.992939e-07	0.1	1876.162	7.122766e-07	0.1	1876.162	1.45201587e-06	0.1	1876.162	5.535521e-08	0.1	1876.162	1.964999e-08	0.1
2364.547	6.5062665745064e-06	0.1	2364.547	6.173946e-08	0.1	2364.547	7.245621e-07	0.1	2364.547	8.611612e-07	0.1	2364.547	1.7555259600000001e-06	0.1	2364.547	6.692587e-08	0.1	2364.547	2.375736e-08	0.1
3341.319	5.44782390135e-06	0.1	3341.319	8.044428e-08	0.1	3341.319	9.440784e-07	0.1	3341.319	1.122062e-06	0.1	3341.319	2.2873868599999997e-06	0.1	3341.319	8.720196e-08	0.1	3341.319	3.095498e-08	0.1
4451.217	4.452511116603e-06	0.1	4451.217	9.803349e-08	0.1	4451.217	1.150502e-06	0.1	4451.217	1.367402e-06	0.1	4451.217	2.78752604e-06	0.1	4451.217	1.062687e-07	0.1	4451.217	3.772332e-08	0.1
5760.806	3.509320623532e-06	0.1	5760.806	1.147016e-07	0.1	5760.806	1.346116e-06	0.1	5760.806	1.599895e-06	0.1	5760.806	3.26147558e-06	0.1	5760.806	1.24337e-07	0.1	5760.806	4.413723e-08	0.1
7070.395	2.765929276448e-06	0.1	7070.395	1.278389e-07	0.1	7070.395	1.500293e-06	0.1	7070.395	1.783138e-06	0.1	7070.395	3.6350264599999998e-06	0.1	7070.395	1.385779e-07	0.1	7070.395	4.919246e-08	0.1
8379.985	2.1800138253565e-06	0.1	8379.985	1.381932e-07	0.1	8379.985	1.621809e-06	0.1	8379.985	1.927563e-06	0.1	8379.985	3.929446540000001e-06	0.1	8379.985	1.49802e-07	0.1	8379.985	5.317682e-08	0.1
9689.574	1.7182140855344999e-06	0.1	9689.574	1.463542e-07	0.1	9689.574	1.717585e-06	0.1	9689.574	2.041395e-06	0.1	9689.574	4.161498529999999e-06	0.1	9689.574	1.586486e-07	0.1	9689.574	5.631716e-08	0.1
10999.16	1.354240092378e-06	0.1	10999.16	1.527864e-07	0.1	10999.16	1.793072e-06	0.1	10999.16	2.131114e-06	0.1	10999.16	4.3443942499999995e-06	0.1	10999.16	1.656211e-07	0.1	10999.16	5.879227e-08	0.1
12417.93	1.046394408491e-06	0.1	12417.93	1.582266e-07	0.1	12417.93	1.856918e-06	0.1	12417.93	2.206996e-06	0.1	12417.93	4.49908581e-06	0.1	12417.93	1.715184e-07	0.1	12417.93	6.08857e-08	0.1
14000.46	7.84815027598e-07	0.1	14000.46	1.628493e-07	0.1	14000.46	1.911169e-06	0.1	14000.46	2.271475e-06	0.1	14000.46	4.63052931e-06	0.1	14000.46	1.765293e-07	0.1	14000.46	6.26645e-08	0.1
15582.98	5.886258116160299e-07	0.1	15582.98	1.663164e-07	0.1	15582.98	1.951858e-06	0.1	15582.98	2.319835e-06	0.1	15582.98	4.7291132e-06	0.1	15582.98	1.802877e-07	0.1	15582.98	6.399863e-08	0.1
17165.51	4.414802893976e-07	0.1	17165.51	1.689168e-07	0.1	17165.51	1.982375e-06	0.1	17165.51	2.356106e-06	0.1	17165.51	4.80305388e-06	0.1	17165.51	1.831065e-07	0.1	17165.51	6.499926e-08	0.1
18877.6	3.2341175172449e-07	0.1	18877.6	1.710033e-07	0.1	18877.6	2.006862e-06	0.1	18877.6	2.385209e-06	0.1	18877.6	4.8623825600000005e-06	0.1	18877.6	1.853683e-07	0.1	18877.6	6.580215e-08	0.1
20784.02	2.2869630089305998e-07	0.1	20784.02	1.726771e-07	0.1	20784.02	2.026506e-06	0.1	20784.02	2.408556e-06	0.1	20784.02	4.90997725e-06	0.1	20784.02	1.871827e-07	0.1	20784.02	6.644624e-08	0.1
22690.44	1.617195094812e-07	0.1	22690.44	1.738607e-07	0.1	22690.44	2.040397e-06	0.1	22690.44	2.425066e-06	0.1	22690.44	4.94363278e-06	0.1	22690.44	1.884658e-07	0.1	22690.44	6.69017e-08	0.1
24596.86	1.1435783886216001e-07	0.1	24596.86	1.746977e-07	0.1	24596.86	2.05022e-06	0.1	24596.86	2.43674e-06	0.1	24596.86	4.96743164e-06	0.1	24596.86	1.893731e-07	0.1	24596.86	6.722377e-08	0.1
