Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
4.0798e+18	9.873101268000001e-06	0.1	4.0798e+18	1.268003e-07	0.1	4.0798e+18	1.03433e-12	0.1	4.0798e+18	4.265094e-15	0.1
8.374767e+18	9.74135158551e-06	0.1	8.374767e+18	2.585512e-07	0.1	8.374767e+18	2.109042e-12	0.1	8.374767e+18	8.696707e-15	0.1
1.69647e+19	9.48310416801e-06	0.1	1.69647e+19	5.16802e-07	0.1	1.69647e+19	4.215634e-12	0.1	1.69647e+19	1.738331e-14	0.1
3.242658e+19	9.035388645209999e-06	0.1	3.242658e+19	9.645229e-07	0.1	3.242658e+19	7.867761e-12	0.1	3.242658e+19	3.244299e-14	0.1
5.991437e+19	8.291001089160001e-06	0.1	5.991437e+19	1.70892e-06	0.1	5.991437e+19	1.393992e-11	0.1	5.991437e+19	5.748174e-14	0.1
1.025609e+20	7.25563044297e-06	0.1	1.025609e+20	2.744302e-06	0.1	1.025609e+20	2.23857e-11	0.1	1.025609e+20	9.230819e-14	0.1
1.576377e+20	6.10742192517e-06	0.1	1.576377e+20	3.892524e-06	0.1	1.576377e+20	3.175192e-11	0.1	1.576377e+20	1.309301e-13	0.1
2.188197e+20	5.04367656273e-06	0.1	2.188197e+20	4.956282e-06	0.1	2.188197e+20	4.042916e-11	0.1	2.188197e+20	1.66711e-13	0.1
3.044228e+20	3.8588914107e-06	0.1	3.044228e+20	6.141081e-06	0.1	3.044228e+20	5.009374e-11	0.1	3.044228e+20	2.065633e-13	0.1
3.900259e+20	2.95241847552e-06	0.1	3.900259e+20	7.047565e-06	0.1	3.900259e+20	5.748807e-11	0.1	3.900259e+20	2.370541e-13	0.1
4.756289e+20	2.25888041097e-06	0.1	4.756289e+20	7.741111e-06	0.1	4.756289e+20	6.314543e-11	0.1	4.756289e+20	2.603824e-13	0.1
5.61232e+20	1.7282577172500002e-06	0.1	5.61232e+20	8.27174e-06	0.1	5.61232e+20	6.747385e-11	0.1	5.61232e+20	2.782308e-13	0.1
6.468351e+20	1.3222817770500002e-06	0.1	6.468351e+20	8.677721e-06	0.1	6.468351e+20	7.078551e-11	0.1	6.468351e+20	2.918865e-13	0.1
7.324381e+20	1.0116708831900002e-06	0.1	7.324381e+20	8.988335e-06	0.1	7.324381e+20	7.331923e-11	0.1	7.324381e+20	3.023344e-13	0.1
8.180412e+20	7.7402425968e-07	0.1	8.180412e+20	9.225985e-06	0.1	8.180412e+20	7.525778e-11	0.1	8.180412e+20	3.103281e-13	0.1
9.036443e+20	5.922020779200001e-07	0.1	9.036443e+20	9.407809e-06	0.1	9.036443e+20	7.674095e-11	0.1	9.036443e+20	3.16444e-13	0.1
9.892473e+20	4.5309076904700003e-07	0.1	9.892473e+20	9.546922e-06	0.1	9.892473e+20	7.787571e-11	0.1	9.892473e+20	3.211232e-13	0.1
1.09286e+21	3.2766952327200005e-07	0.1	1.09286e+21	9.672345e-06	0.1	1.09286e+21	7.88988e-11	0.1	1.09286e+21	3.25342e-13	0.1
1.196473e+21	2.36966530311e-07	0.1	1.196473e+21	9.763049e-06	0.1	1.196473e+21	7.963869e-11	0.1	1.196473e+21	3.283929e-13	0.1
1.300085e+21	1.71371186271e-07	0.1	1.300085e+21	9.828645e-06	0.1	1.300085e+21	8.017377e-11	0.1	1.300085e+21	3.305993e-13	0.1
1.412288e+21	1.20647893509e-07	0.1	1.412288e+21	9.879369e-06	0.1	1.412288e+21	8.058753e-11	0.1	1.412288e+21	3.323055e-13	0.1
