Batch	m_SP	13	W2	W1	W3	W4	W5	W6	R	P1	P2	P3	P4	P5	P6																							
1.430111e-06	0.9876749	0.1	1.430111e-06	4.654105e-08	0.1	1.430111e-06	0.01232249	0.1	1.430111e-06	1.199826e-06	0.1	1.430111e-06	1.367367e-06	0.1	1.430111e-06	9.082672e-09	0.1	1.430111e-06	8.655672e-11	0.1	1.430111e-06	7.541522e-10	0.1	1.430111e-06	2.132137e-10	0.1	1.430111e-06	4.263792e-11	0.1	1.430111e-06	2.933561e-11	0.1	1.430111e-06	5.031359e-12	0.1	1.430111e-06	3.965311e-18	0.1
1.836405e-06	0.9842011	0.1	1.836405e-06	5.287649e-08	0.1	1.836405e-06	0.01579552	0.1	1.836405e-06	1.503755e-06	0.1	1.836405e-06	1.79377e-06	0.1	1.836405e-06	1.232262e-08	0.1	1.836405e-06	1.109524e-10	0.1	1.836405e-06	9.764065e-10	0.1	1.836405e-06	2.733102e-10	0.1	1.836405e-06	5.46543e-11	0.1	1.836405e-06	3.762456e-11	0.1	1.836405e-06	6.449377e-12	0.1	1.836405e-06	5.082862e-18	0.1
2.368131e-06	0.9796734	0.1	2.368131e-06	6.109877e-08	0.1	2.368131e-06	0.0203223	0.1	2.368131e-06	1.89843e-06	0.1	2.368131e-06	2.351051e-06	0.1	2.368131e-06	1.700067e-08	0.1	2.368131e-06	1.427498e-10	0.1	2.368131e-06	1.272621e-09	0.1	2.368131e-06	3.516397e-10	0.1	2.368131e-06	7.031536e-11	0.1	2.368131e-06	4.84424e-11	0.1	2.368131e-06	8.297558e-12	0.1	2.368131e-06	6.539429e-18	0.1
3.078356e-06	0.9736581	0.1	3.078356e-06	7.20086e-08	0.1	3.078356e-06	0.02633624	0.1	3.078356e-06	2.422198e-06	0.1	3.078356e-06	3.091997e-06	0.1	3.078356e-06	2.401978e-08	0.1	3.078356e-06	1.849935e-10	0.1	3.078356e-06	1.677728e-09	0.1	3.078356e-06	4.556977e-10	0.1	3.078356e-06	9.111876e-11	0.1	3.078356e-06	6.283881e-11	0.1	3.078356e-06	1.075273e-11	0.1	3.078356e-06	8.474387e-18	0.1
4.129553e-06	0.9648228	0.1	4.129553e-06	8.802949e-08	0.1	4.129553e-06	0.0351697	0.1	4.129553e-06	3.191366e-06	0.1	4.129553e-06	4.180482e-06	0.1	4.129553e-06	3.601558e-08	0.1	4.129553e-06	2.470417e-10	0.1	4.129553e-06	2.297156e-09	0.1	4.129553e-06	6.085208e-10	0.1	4.129553e-06	1.216676e-10	0.1	4.129553e-06	8.403619e-11	0.1	4.129553e-06	1.435842e-11	0.1	4.129553e-06	1.131614e-17	0.1
5.877818e-06	0.9503058	0.1	5.877818e-06	1.143522e-07	0.1	5.877818e-06	0.04968363	0.1	5.877818e-06	4.455135e-06	0.1	5.877818e-06	5.968957e-06	0.1	5.877818e-06	6.017004e-08	0.1	5.877818e-06	3.489877e-10	0.1	5.877818e-06	3.37974e-09	0.1	5.877818e-06	8.595242e-10	0.1	5.877818e-06	1.718326e-10	0.1	5.877818e-06	1.190002e-10	0.1	5.877818e-06	2.028075e-11	0.1	5.877818e-06	1.598402e-17	0.1
8.800324e-06	0.9265243	0.1	8.800324e-06	1.574735e-07	0.1	8.800324e-06	0.07345995	0.1	8.800324e-06	6.525408e-06	0.1	8.800324e-06	8.898792e-06	0.1	8.800324e-06	1.120792e-07	0.1	8.800324e-06	5.159793e-10	0.1	8.800324e-06	5.335489e-09	0.1	8.800324e-06	1.270271e-09	0.1	8.800324e-06	2.53897e-10	0.1	8.800324e-06	1.766518e-10	0.1	8.800324e-06	2.997412e-11	0.1	8.800324e-06	2.362568e-17	0.1
1.342277e-05	0.8901192	0.1	1.342277e-05	2.234846e-07	0.1	1.342277e-05	0.1098573	0.1	1.342277e-05	9.694636e-06	0.1	1.342277e-05	1.338386e-05	0.1	1.342277e-05	2.228556e-07	0.1	1.342277e-05	7.715579e-10	0.1	1.342277e-05	8.801471e-09	0.1	1.342277e-05	1.897237e-09	0.1	1.342277e-05	3.790952e-10	0.1	1.342277e-05	2.6585e-10	0.1	1.342277e-05	4.478097e-11	0.1	1.342277e-05	3.530478e-17	0.1
2.109149e-05	0.8328501	0.1	2.109149e-05	3.273271e-07	0.1	2.109149e-05	0.1671139	0.1	2.109149e-05	1.468016e-05	0.1	2.109149e-05	2.043935e-05	0.1	2.109149e-05	4.807662e-07	0.1	2.109149e-05	1.17337e-09	0.1	2.109149e-05	1.555661e-08	0.1	2.109149e-05	2.875874e-09	0.1	2.109149e-05	5.743517e-10	0.1	2.109149e-05	4.086623e-10	0.1	2.109149e-05	6.794533e-11	0.1	2.109149e-05	5.360281e-17	0.1
2.970958e-05	0.7728767	0.1	2.970958e-05	4.360734e-07	0.1	2.970958e-05	0.2270742	0.1	2.970958e-05	1.990113e-05	0.1	2.970958e-05	2.782802e-05	0.1	2.970958e-05	8.74456e-07	0.1	2.970958e-05	1.593642e-09	0.1	2.970958e-05	2.464047e-08	0.1	2.970958e-05	3.884481e-09	0.1	2.970958e-05	7.753554e-10	0.1	2.970958e-05	5.618526e-10	0.1	2.970958e-05	9.193776e-11	0.1	2.970958e-05	7.261253e-17	0.1
