Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
5.133142e-10	3.182392050886e-06	0.1	5.133142e-10	3.931087e-11	0.1	5.133142e-10	5.292879e-20	0.1	5.133142e-10	5.124547e-18	0.1	5.133142e-10	1.167647e-18	0.1	5.133142e-10	6.961137e-13	0.1	5.133142e-10	6.408225e-12	0.1	5.133142e-10	8.370119e-12	0.1	5.133142e-10	6.274608e-12	0.1	5.133142e-10	5.223281e-12	0.1	5.133142e-10	4.465878e-12	0.1	5.133142e-10	5.212346e-11	0.1	5.133142e-10	7.746164e-09	0.1	5.133142e-10	4.308836e-07	0.1	5.133142e-10	1.032961e-06	0.1	5.133142e-10	8.219297e-07	0.1	5.133142e-10	8.525512e-07	0.1	5.133142e-10	1.39729e-06	0.1	5.133142e-10	1.152472e-06	0.1	5.133142e-10	7.135606e-07	0.1	5.133142e-10	4.081157e-07	0.1
6.030694e-10	2.654507508788e-06	0.1	6.030694e-10	4.259859e-11	0.1	6.030694e-10	6.433705e-20	0.1	6.030694e-10	6.235854e-18	0.1	6.030694e-10	1.4223e-18	0.1	6.030694e-10	7.491971e-13	0.1	6.030694e-10	6.795049e-12	0.1	6.030694e-10	9.206044e-12	0.1	6.030694e-10	6.876996e-12	0.1	6.030694e-10	5.66863e-12	0.1	6.030694e-10	4.764816e-12	0.1	6.030694e-10	5.651692e-11	0.1	6.030694e-10	8.38406e-09	0.1	6.030694e-10	4.646676e-07	0.1	6.030694e-10	1.115069e-06	0.1	6.030694e-10	8.681013e-07	0.1	6.030694e-10	9.021832e-07	0.1	6.030694e-10	1.523643e-06	0.1	6.030694e-10	1.257172e-06	0.1	6.030694e-10	7.726059e-07	0.1	6.030694e-10	4.33575e-07	0.1
6.928245e-10	2.224263313844e-06	0.1	6.928245e-10	4.532515e-11	0.1	6.928245e-10	7.50488e-20	0.1	6.928245e-10	7.281001e-18	0.1	6.928245e-10	1.662328e-18	0.1	6.928245e-10	7.914143e-13	0.1	6.928245e-10	7.071893e-12	0.1	6.928245e-10	9.940083e-12	0.1	6.928245e-10	7.400188e-12	0.1	6.928245e-10	6.04098e-12	0.1	6.928245e-10	4.990384e-12	0.1	6.928245e-10	6.0175e-11	0.1	6.928245e-10	8.911438e-09	0.1	6.928245e-10	4.921583e-07	0.1	6.928245e-10	1.182991e-06	0.1	6.928245e-10	9.023498e-07	0.1	6.928245e-10	9.394745e-07	0.1	6.928245e-10	1.631955e-06	0.1	6.928245e-10	1.345036e-06	0.1	6.928245e-10	8.213793e-07	0.1	6.928245e-10	4.513956e-07	0.1
7.825797e-10	1.871415770936e-06	0.1	7.825797e-10	4.759772e-11	0.1	7.825797e-10	8.49305e-20	0.1	7.825797e-10	8.246429e-18	0.1	7.825797e-10	1.884568e-18	0.1	7.825797e-10	8.247972e-13	0.1	7.825797e-10	7.261679e-12	0.1	7.825797e-10	1.059012e-11	0.1	7.825797e-10	7.858482e-12	0.1	7.825797e-10	6.354348e-12	0.1	7.825797e-10	5.15744e-12	0.1	7.825797e-10	6.323902e-11	0.1	7.825797e-10	9.349816e-09	0.1	7.825797e-10	5.146154e-07	0.1	7.825797e-10	1.239741e-06	0.1	7.825797e-10	9.278041e-07	0.1	7.825797e-10	9.676025e-07	0.1	7.825797e-10	1.725696e-06	0.1	7.825797e-10	1.418851e-06	0.1	7.825797e-10	8.61846e-07	0.1	7.825797e-10	4.629974e-07	0.1
8.723348e-10	1.58034189253e-06	0.1	8.723348e-10	4.950063e-11	0.1	8.723348e-10	9.392653e-20	0.1	8.723348e-10	9.126188e-18	0.1	8.723348e-10	2.087591e-18	0.1	8.723348e-10	8.509485e-13	0.1	8.723348e-10	7.382402e-12	0.1	8.723348e-10	1.117024e-11	0.1	8.723348e-10	8.263109e-12	0.1	8.723348e-10	6.619753e-12	0.1	8.723348e-10	5.277668e-12	0.1	8.723348e-10	6.581998e-11	0.1	8.723348e-10	9.716049e-09	0.1	8.723348e-10	5.33021e-07	0.1	8.723348e-10	1.287627e-06	0.1	8.723348e-10	9.467649e-07	0.1	8.723348e-10	9.889119e-07	0.1	8.723348e-10	1.807554e-06	0.1	8.723348e-10	1.480892e-06	0.1	8.723348e-10	8.95552e-07	0.1	8.723348e-10	4.695414e-07	0.1
9.695045e-10	1.320877181928e-06	0.1	9.695045e-10	5.122103e-11	0.1	9.695045e-10	1.026635e-19	0.1	9.695045e-10	9.981133e-18	0.1	9.695045e-10	2.28543e-18	0.1	9.695045e-10	8.725775e-13	0.1	9.695045e-10	7.451629e-12	0.1	9.695045e-10	1.173231e-11	0.1	9.695045e-10	8.650908e-12	0.1	9.695045e-10	6.863072e-12	0.1	9.695045e-10	5.3657e-12	0.1	9.695045e-10	6.817087e-11	0.1	9.695045e-10	1.004653e-08	0.1	9.695045e-10	5.492683e-07	0.1	9.695045e-10	1.331528e-06	0.1	9.695045e-10	9.61921e-07	0.1	9.695045e-10	1.00629e-06	0.1	9.695045e-10	1.885197e-06	0.1	9.695045e-10	1.53694e-06	0.1	9.695045e-10	9.258324e-07	0.1	9.695045e-10	4.720244e-07	0.1
1.077796e-09	1.08584078275e-06	0.1	1.077796e-09	5.280133e-11	0.1	1.077796e-09	1.1122e-19	0.1	1.077796e-09	1.081853e-17	0.1	1.077796e-09	2.479835e-18	0.1	1.077796e-09	8.900123e-13	0.1	1.077796e-09	7.470226e-12	0.1	1.077796e-09	1.229114e-11	0.1	1.077796e-09	9.032057e-12	0.1	1.077796e-09	7.090649e-12	0.1	1.077796e-09	5.423128e-12	0.1	1.077796e-09	7.035164e-11	0.1	1.077796e-09	1.034964e-08	0.1	1.077796e-09	5.637724e-07	0.1	1.077796e-09	1.372767e-06	0.1	1.077796e-09	9.740707e-07	0.1	1.077796e-09	1.020576e-06	0.1	1.077796e-09	1.960726e-06	0.1	1.077796e-09	1.588082e-06	0.1	1.077796e-09	9.534208e-07	0.1	1.077796e-09	4.703235e-07	0.1
1.186088e-09	8.958093034556e-07	0.1	1.186088e-09	5.409578e-11	0.1	1.186088e-09	1.186198e-19	0.1	1.186088e-09	1.154234e-17	0.1	1.186088e-09	2.648495e-18	0.1	1.186088e-09	9.01755e-13	0.1	1.186088e-09	7.441692e-12	0.1	1.186088e-09	1.279042e-11	0.1	1.186088e-09	9.368655e-12	0.1	1.186088e-09	7.281319e-12	0.1	1.186088e-09	5.447227e-12	0.1	1.186088e-09	7.216041e-11	0.1	1.186088e-09	1.059768e-08	0.1	1.186088e-09	5.752626e-07	0.1	1.186088e-09	1.40764e-06	0.1	1.186088e-09	9.826864e-07	0.1	1.186088e-09	1.03102e-06	0.1	1.186088e-09	2.02677e-06	0.1	1.186088e-09	1.629383e-06	0.1	1.186088e-09	9.757891e-07	0.1	1.186088e-09	4.649713e-07	0.1
1.298978e-09	7.35376692172e-07	0.1	1.298978e-09	5.520133e-11	0.1	1.298978e-09	1.252211e-19	0.1	1.298978e-09	1.218716e-17	0.1	1.298978e-09	2.799373e-18	0.1	1.298978e-09	9.091117e-13	0.1	1.298978e-09	7.374356e-12	0.1	1.298978e-09	1.325775e-11	0.1	1.298978e-09	9.6802e-12	0.1	1.298978e-09	7.448661e-12	0.1	1.298978e-09	5.445146e-12	0.1	1.298978e-09	7.372904e-11	0.1	1.298978e-09	1.080948e-08	0.1	1.298978e-09	5.847074e-07	0.1	1.298978e-09	1.438678e-06	0.1	1.298978e-09	9.890476e-07	0.1	1.298978e-09	1.039012e-06	0.1	1.298978e-09	2.087342e-06	0.1	1.298978e-09	1.663852e-06	0.1	1.298978e-09	9.946567e-07	0.1	1.298978e-09	4.564514e-07	0.1
1.430266e-09	5.865765082352e-07	0.1	1.430266e-09	5.6238e-11	0.1	1.430266e-09	1.316408e-19	0.1	1.430266e-09	1.281261e-17	0.1	1.430266e-09	2.946459e-18	0.1	1.430266e-09	9.126542e-13	0.1	1.430266e-09	7.260945e-12	0.1	1.430266e-09	1.374396e-11	0.1	1.430266e-09	1.000062e-11	0.1	1.430266e-09	7.611249e-12	0.1	1.430266e-09	5.416507e-12	0.1	1.430266e-09	7.523001e-11	0.1	1.430266e-09	1.100821e-08	0.1	1.430266e-09	5.931457e-07	0.1	1.430266e-09	1.469441e-06	0.1	1.430266e-09	9.941469e-07	0.1	1.430266e-09	1.045709e-06	0.1	1.430266e-09	2.149063e-06	0.1	1.430266e-09	1.694992e-06	0.1	1.430266e-09	1.012057e-06	0.1	1.430266e-09	4.437941e-07	0.1
1.561554e-09	4.692939439334e-07	0.1	1.561554e-09	5.706338e-11	0.1	1.561554e-09	1.36899e-19	0.1	1.561554e-09	1.332271e-17	0.1	1.561554e-09	3.067162e-18	0.1	1.561554e-09	9.119293e-13	0.1	1.561554e-09	7.121183e-12	0.1	1.561554e-09	1.417843e-11	0.1	1.561554e-09	1.028367e-11	0.1	1.561554e-09	7.746725e-12	0.1	1.561554e-09	5.367272e-12	0.1	1.561554e-09	7.645699e-11	0.1	1.561554e-09	1.116671e-08	0.1	1.561554e-09	5.994625e-07	0.1	1.561554e-09	1.495742e-06	0.1	1.561554e-09	9.975909e-07	0.1	1.561554e-09	1.050487e-06	0.1	1.561554e-09	2.203077e-06	0.1	1.561554e-09	1.718411e-06	0.1	1.561554e-09	1.025607e-06	0.1	1.561554e-09	4.290973e-07	0.1
1.708633e-09	3.665612786278e-07	0.1	1.708633e-09	5.779288e-11	0.1	1.708633e-09	1.41637e-19	0.1	1.708633e-09	1.377934e-17	0.1	1.708633e-09	3.176033e-18	0.1	1.708633e-09	9.071764e-13	0.1	1.708633e-09	6.944297e-12	0.1	1.708633e-09	1.461363e-11	0.1	1.708633e-09	1.056409e-11	0.1	1.708633e-09	7.873515e-12	0.1	1.708633e-09	5.295049e-12	0.1	1.708633e-09	7.757881e-11	0.1	1.708633e-09	1.130725e-08	0.1	1.708633e-09	6.046202e-07	0.1	1.708633e-09	1.521117e-06	0.1	1.708633e-09	1.000171e-06	0.1	1.708633e-09	1.054308e-06	0.1	1.708633e-09	2.256085e-06	0.1	1.708633e-09	1.737413e-06	0.1	1.708633e-09	1.037235e-06	0.1	1.708633e-09	4.111191e-07	0.1
1.866241e-09	2.8203205024618e-07	0.1	1.866241e-09	5.839818e-11	0.1	1.866241e-09	1.456101e-19	0.1	1.866241e-09	1.415842e-17	0.1	1.866241e-09	3.267306e-18	0.1	1.866241e-09	8.985412e-13	0.1	1.866241e-09	6.740907e-12	0.1	1.866241e-09	1.502918e-11	0.1	1.866241e-09	1.082895e-11	0.1	1.866241e-09	7.986849e-12	0.1	1.866241e-09	5.204453e-12	0.1	1.866241e-09	7.855265e-11	0.1	1.866241e-09	1.142448e-08	0.1	1.866241e-09	6.084541e-07	0.1	1.866241e-09	1.544613e-06	0.1	1.866241e-09	1.001976e-06	0.1	1.866241e-09	1.057204e-06	0.1	1.866241e-09	2.305654e-06	0.1	1.866241e-09	1.751166e-06	0.1	1.866241e-09	1.046489e-06	0.1	1.866241e-09	3.909237e-07	0.1
2.036832e-09	2.1284960392277997e-07	0.1	2.036832e-09	5.889754e-11	0.1	2.036832e-09	1.488887e-19	0.1	2.036832e-09	1.446658e-17	0.1	2.036832e-09	3.34247e-18	0.1	2.036832e-09	8.86115e-13	0.1	2.036832e-09	6.513675e-12	0.1	2.036832e-09	1.542922e-11	0.1	2.036832e-09	1.108134e-11	0.1	2.036832e-09	8.089655e-12	0.1	2.036832e-09	5.09729e-12	0.1	2.036832e-09	7.940527e-11	0.1	2.036832e-09	1.152197e-08	0.1	2.036832e-09	6.111532e-07	0.1	2.036832e-09	1.56675e-06	0.1	2.036832e-09	1.003234e-06	0.1	2.036832e-09	1.059426e-06	0.1	2.036832e-09	2.352385e-06	0.1	2.036832e-09	1.76018e-06	0.1	2.036832e-09	1.053679e-06	0.1	2.036832e-09	3.68759e-07	0.1
2.2269e-09	1.5588280928145998e-07	0.1	2.2269e-09	5.931207e-11	0.1	2.2269e-09	1.515779e-19	0.1	2.2269e-09	1.471356e-17	0.1	2.2269e-09	3.403819e-18	0.1	2.2269e-09	8.695584e-13	0.1	2.2269e-09	6.260143e-12	0.1	2.2269e-09	1.582387e-11	0.1	2.2269e-09	1.132793e-11	0.1	2.2269e-09	8.186134e-12	0.1	2.2269e-09	4.972674e-12	0.1	2.2269e-09	8.017199e-11	0.1	2.2269e-09	1.160388e-08	0.1	2.2269e-09	6.128906e-07	0.1	2.2269e-09	1.588351e-06	0.1	2.2269e-09	1.004116e-06	0.1	2.2269e-09	1.061178e-06	0.1	2.2269e-09	2.397509e-06	0.1	2.2269e-09	1.764872e-06	0.1	2.2269e-09	1.059124e-06	0.1	2.2269e-09	3.444108e-07	0.1
2.432289e-09	1.11528733480718e-07	0.1	2.432289e-09	5.963775e-11	0.1	2.432289e-09	1.536321e-19	0.1	2.432289e-09	1.489548e-17	0.1	2.432289e-09	3.450247e-18	0.1	2.432289e-09	8.494772e-13	0.1	2.432289e-09	5.992833e-12	0.1	2.432289e-09	1.619964e-11	0.1	2.432289e-09	1.156066e-11	0.1	2.432289e-09	8.274812e-12	0.1	2.432289e-09	4.837069e-12	0.1	2.432289e-09	8.084268e-11	0.1	2.432289e-09	1.166944e-08	0.1	2.432289e-09	6.13731e-07	0.1	2.432289e-09	1.608949e-06	0.1	2.432289e-09	1.004704e-06	0.1	2.432289e-09	1.062524e-06	0.1	2.432289e-09	2.439547e-06	0.1	2.432289e-09	1.765358e-06	0.1	2.432289e-09	1.062805e-06	0.1	2.432289e-09	3.191218e-07	0.1
