Batch	m_SP	7	P4	W4_L	W3	R	P1	P2_L	P3											
5.887373e-13	9.89184608055e-06	0.1	5.887373e-13	7.0501708e-13	0.1	5.887373e-13	1.07929e-07	0.1	5.887373e-13	1.373641e-14	0.1	5.887373e-13	9.008947e-11	0.1	5.887373e-13	3.91755395e-13	0.1	5.887373e-13	1.569876e-14	0.1
1.913541e-12	9.65294746956e-06	0.1	1.913541e-12	2.2637445999999996e-12	0.1	1.913541e-12	3.4655e-07	0.1	1.913541e-12	4.410637e-14	0.1	1.913541e-12	2.89269e-10	0.1	1.913541e-12	1.25789101e-12	0.1	1.913541e-12	5.040728e-14	0.1
5.364411e-12	9.057401425080002e-06	0.1	5.364411e-12	6.14948e-12	0.1	5.364411e-12	9.414057e-07	0.1	5.364411e-12	1.198153e-13	0.1	5.364411e-12	7.858015e-10	0.1	5.364411e-12	3.41706989e-12	0.1	5.364411e-12	1.369317e-13	0.1
1.136848e-11	8.10746692452e-06	0.1	1.136848e-11	1.23474776e-11	0.1	1.136848e-11	1.890239e-06	0.1	1.136848e-11	2.405758e-13	0.1	1.136848e-11	1.577803e-09	0.1	1.136848e-11	6.86109759e-12	0.1	1.136848e-11	2.749438e-13	0.1
1.62198e-11	7.41318986736e-06	0.1	1.62198e-11	1.68773917e-11	0.1	1.62198e-11	2.58371e-06	0.1	1.62198e-11	3.288358e-13	0.1	1.62198e-11	2.156651e-09	0.1	1.62198e-11	9.3782275e-12	0.1	1.62198e-11	3.758124e-13	0.1
2.107831e-11	6.77747022462e-06	0.1	2.107831e-11	2.1025252e-11	0.1	2.107831e-11	3.218693e-06	0.1	2.107831e-11	4.096518e-13	0.1	2.107831e-11	2.686678e-09	0.1	2.107831e-11	1.16830532e-11	0.1	2.107831e-11	4.681735e-13	0.1
2.794873e-11	5.97043329507e-06	0.1	2.794873e-11	2.6290885999999998e-11	0.1	2.794873e-11	4.024794e-06	0.1	2.794873e-11	5.122465e-13	0.1	2.794873e-11	3.359539e-09	0.1	2.794873e-11	1.46090036e-11	0.1	2.794873e-11	5.854245e-13	0.1
3.797249e-11	4.9621783777199995e-06	0.1	3.797249e-11	3.2869408e-11	0.1	3.797249e-11	5.031879e-06	0.1	3.797249e-11	6.40421e-13	0.1	3.797249e-11	4.200164e-09	0.1	3.797249e-11	1.82644703e-11	0.1	3.797249e-11	7.319097e-13	0.1
4.799625e-11	4.1241917576699996e-06	0.1	4.799625e-11	3.8336968e-11	0.1	4.799625e-11	5.868894e-06	0.1	4.799625e-11	7.469501e-13	0.1	4.799625e-11	4.898829e-09	0.1	4.799625e-11	2.1302633700000002e-11	0.1	4.799625e-11	8.536573e-13	0.1
6.276535e-11	3.14032559643e-06	0.1	6.276535e-11	4.4756356e-11	0.1	6.276535e-11	6.851619e-06	0.1	6.276535e-11	8.720242e-13	0.1	6.276535e-11	5.71912e-09	0.1	6.276535e-11	2.48696748e-11	0.1	6.276535e-11	9.965991e-13	0.1
7.753446e-11	2.39117008806e-06	0.1	7.753446e-11	4.9644335e-11	0.1	7.753446e-11	7.599905e-06	0.1	7.753446e-11	9.672607e-13	0.1	7.753446e-11	6.343723e-09	0.1	7.753446e-11	2.75857684e-11	0.1	7.753446e-11	1.105441e-12	0.1
9.230356e-11	1.82073379248e-06	0.1	9.230356e-11	5.3366247e-11	0.1	9.230356e-11	8.169681e-06	0.1	9.230356e-11	1.039778e-12	0.1	9.230356e-11	6.81932e-09	0.1	9.230356e-11	2.96539157e-11	0.1	9.230356e-11	1.188317e-12	0.1
1.070727e-10	1.3863801360600001e-06	0.1	1.070727e-10	5.6200259e-11	0.1	1.070727e-10	8.603531e-06	0.1	1.070727e-10	1.094995e-12	0.1	1.070727e-10	7.18146e-09	0.1	1.070727e-10	3.1228685e-11	0.1	1.070727e-10	1.251423e-12	0.1
1.218418e-10	1.05564544344e-06	0.1	1.218418e-10	5.8358184e-11	0.1	1.218418e-10	8.933882e-06	0.1	1.218418e-10	1.137039e-12	0.1	1.218418e-10	7.457207e-09	0.1	1.218418e-10	3.24277717e-11	0.1	1.218418e-10	1.299474e-12	0.1
1.366109e-10	8.03810861811e-07	0.1	1.366109e-10	6.0001318e-11	0.1	1.366109e-10	9.185424e-06	0.1	1.366109e-10	1.169054e-12	0.1	1.366109e-10	7.667172e-09	0.1	1.366109e-10	3.33408129e-11	0.1	1.366109e-10	1.336062e-12	0.1
1.5138e-10	6.12053979399e-07	0.1	1.5138e-10	6.125246499999999e-11	0.1	1.5138e-10	9.376959e-06	0.1	1.5138e-10	1.193431e-12	0.1	1.5138e-10	7.827048e-09	0.1	1.5138e-10	3.40360312e-11	0.1	1.5138e-10	1.363921e-12	0.1
1.661491e-10	4.66042539528e-07	0.1	1.661491e-10	6.220513199999999e-11	0.1	1.661491e-10	9.522801e-06	0.1	1.661491e-10	1.211993e-12	0.1	1.661491e-10	7.948784e-09	0.1	1.661491e-10	3.45654035e-11	0.1	1.661491e-10	1.385135e-12	0.1
1.833067e-10	3.39562004346e-07	0.1	1.833067e-10	6.3030379e-11	0.1	1.833067e-10	9.649135e-06	0.1	1.833067e-10	1.228072e-12	0.1	1.833067e-10	8.054236e-09	0.1	1.833067e-10	3.50239686e-11	0.1	1.833067e-10	1.40351e-12	0.1
2.010614e-10	2.44696153014e-07	0.1	2.010614e-10	6.3649343e-11	0.1	2.010614e-10	9.74389e-06	0.1	2.010614e-10	1.240132e-12	0.1	2.010614e-10	8.13333e-09	0.1	2.010614e-10	3.53679077e-11	0.1	2.010614e-10	1.417293e-12	0.1
2.188162e-10	1.76333636646e-07	0.1	2.188162e-10	6.4095391e-11	0.1	2.188162e-10	9.812174e-06	0.1	2.188162e-10	1.248822e-12	0.1	2.188162e-10	8.190327e-09	0.1	2.188162e-10	3.5615757799999996e-11	0.1	2.188162e-10	1.427225e-12	0.1
2.373165e-10	1.2533364665100002e-07	0.1	2.373165e-10	6.4428141e-11	0.1	2.373165e-10	9.863114e-06	0.1	2.373165e-10	1.255305e-12	0.1	2.373165e-10	8.232848e-09	0.1	2.373165e-10	3.5800656e-11	0.1	2.373165e-10	1.434635e-12	0.1
