Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
0.02445256	9.82005379848e-06	0.1	0.02445256	1.693406e-07	0.1	0.02445256	4.311888e-11	0.1	0.02445256	8.097245e-09	0.1	0.02445256	2.368261e-09	0.1
0.04551515	9.6761532375e-06	0.1	0.04551515	2.951272e-07	0.1	0.04551515	4.404501e-11	0.1	0.04551515	2.369079e-08	0.1	0.04551515	4.890971e-09	0.1
0.06891803	9.526763778714001e-06	0.1	0.06891803	4.161385e-07	0.1	0.06891803	4.489129e-11	0.1	0.06891803	4.909301e-08	0.1	0.06891803	7.867852e-09	0.1
0.09232091	9.387155188775e-06	0.1	0.09232091	5.201611e-07	0.1	0.09232091	4.5573e-11	0.1	0.09232091	8.186028e-08	0.1	0.09232091	1.068793e-08	0.1
0.1234781	9.214512932479399e-06	0.1	0.1234781	6.363531e-07	0.1	0.1234781	4.62656e-11	0.1	0.1234781	1.351818e-07	0.1	0.1234781	1.381885e-08	0.1
0.1633532	9.0122490741218e-06	0.1	0.1633532	7.543626e-07	0.1	0.1633532	4.685686e-11	0.1	0.1633532	2.166348e-07	0.1	0.1633532	1.66225e-08	0.1
0.2090402	8.801559343005001e-06	0.1	0.2090402	8.557104e-07	0.1	0.2090402	4.720968e-11	0.1	0.2090402	3.240576e-07	0.1	0.2090402	1.854376e-08	0.1
0.2547273	8.608805606592e-06	0.1	0.2547273	9.288474e-07	0.1	0.2547273	4.729371e-11	0.1	0.2547273	4.425766e-07	0.1	0.2547273	1.964148e-08	0.1
0.3100038	8.394356018883e-06	0.1	0.3100038	9.888487e-07	0.1	0.3100038	4.712691e-11	0.1	0.3100038	5.962783e-07	0.1	0.3100038	2.039072e-08	0.1
0.3727804	8.1699807632548e-06	0.1	0.3727804	1.029483e-06	0.1	0.3727804	4.668291e-11	0.1	0.3727804	7.795745e-07	0.1	0.3727804	2.083716e-08	0.1
0.440557	7.945041603581e-06	0.1	0.440557	1.050636e-06	0.1	0.440557	4.599957e-11	0.1	0.440557	9.831463e-07	0.1	0.440557	2.105242e-08	0.1
0.5083336	7.733768380824e-06	0.1	0.5083336	1.055997e-06	0.1	0.5083336	4.518131e-11	0.1	0.5083336	1.189011e-06	0.1	0.5083336	2.110244e-08	0.1
0.5761102	7.5331381212464e-06	0.1	0.5761102	1.050979e-06	0.1	0.5761102	4.428134e-11	0.1	0.5761102	1.394714e-06	0.1	0.5761102	2.104887e-08	0.1
0.6555546	7.308782486244401e-06	0.1	0.6555546	1.036698e-06	0.1	0.6555546	4.31695e-11	0.1	0.6555546	1.633498e-06	0.1	0.6555546	2.090301e-08	0.1
0.7379161	7.0862956720780005e-06	0.1	0.7379161	1.016103e-06	0.1	0.7379161	4.198871e-11	0.1	0.7379161	1.876791e-06	0.1	0.7379161	2.069353e-08	0.1
0.8238612	6.863384952037201e-06	0.1	0.8238612	9.911136e-07	0.1	0.8238612	4.075269e-11	0.1	0.8238612	2.124949e-06	0.1	0.8238612	2.043786e-08	0.1
0.9241413	6.6136989891156e-06	0.1	0.9241413	9.597648e-07	0.1	0.9241413	3.932738e-11	0.1	0.9241413	2.406311e-06	0.1	0.9241413	2.011343e-08	0.1
1.028691	6.3640581754347e-06	0.1	1.028691	9.262263e-07	0.1	1.028691	3.787564e-11	0.1	1.028691	2.689845e-06	0.1	1.028691	1.976093e-08	0.1
1.150319	6.0861588789059995e-06	0.1	1.150319	8.873945e-07	0.1	1.150319	3.624135e-11	0.1	1.150319	3.006995e-06	0.1	1.150319	1.934502e-08	0.1
1.282377	5.7985692981302e-06	0.1	1.282377	8.46299e-07	0.1	1.282377	3.453902e-11	0.1	1.282377	3.336133e-06	0.1	1.282377	1.889496e-08	0.1
1.43008	5.4932177418859e-06	0.1	1.43008	8.02151e-07	0.1	1.43008	3.272529e-11	0.1	1.43008	3.686132e-06	0.1	1.43008	1.839916e-08	0.1
1.608356	5.1461404383966995e-06	0.1	1.608356	7.51672e-07	0.1	1.608356	3.066009e-11	0.1	1.608356	4.084277e-06	0.1	1.608356	1.781525e-08	0.1
1.812935	4.7748667634279994e-06	0.1	1.812935	6.975284e-07	0.1	1.812935	2.844915e-11	0.1	1.812935	4.510348e-06	0.1	1.812935	1.716669e-08	0.1
2.049132	4.379441307395e-06	0.1	2.049132	6.398033e-07	0.1	2.049132	2.609366e-11	0.1	2.049132	4.964224e-06	0.1	2.049132	1.644683e-08	0.1
2.34166	3.934827009236e-06	0.1	2.34166	5.748751e-07	0.1	2.34166	2.344489e-11	0.1	2.34166	5.474622e-06	0.1	2.34166	1.559714e-08	0.1
2.730812	3.4125570569468e-06	0.1	2.730812	4.985982e-07	0.1	2.730812	2.033338e-11	0.1	2.730812	6.07424e-06	0.1	2.730812	1.453501e-08	0.1
3.223771	2.8493334153373e-06	0.1	3.223771	4.163363e-07	0.1	3.223771	1.697784e-11	0.1	3.223771	6.720976e-06	0.1	3.223771	1.329377e-08	0.1
3.836207	2.27736037324e-06	0.1	3.836207	3.327929e-07	0.1	3.836207	1.357013e-11	0.1	3.836207	7.377897e-06	0.1	3.836207	1.189987e-08	0.1
4.448644	1.8202624167195e-06	0.1	4.448644	2.660251e-07	0.1	4.448644	1.084678e-11	0.1	4.448644	7.903018e-06	0.1	4.448644	1.065385e-08	0.1
5.061081	1.4549623737013e-06	0.1	5.061081	2.126631e-07	0.1	5.061081	8.670309e-12	0.1	5.061081	8.322801e-06	0.1	5.061081	9.540022e-09	0.1
5.724607	1.1414946536508e-06	0.1	5.724607	1.668695e-07	0.1	5.724607	6.802621e-12	0.1	5.724607	8.683143e-06	0.1	5.724607	8.466221e-09	0.1
6.464768	8.708676532002e-07	0.1	6.464768	1.273313e-07	0.1	6.464768	5.190146e-12	0.1	6.464768	8.994368e-06	0.1	6.464768	7.412682e-09	0.1
7.204928	6.644511422931199e-07	0.1	7.204928	9.717113e-08	0.1	7.204928	3.960217e-12	0.1	7.204928	9.231869e-06	0.1	7.204928	6.492639e-09	0.1
7.945088	5.070036639381e-07	0.1	7.945088	7.416341e-08	0.1	7.945088	3.022036e-12	0.1	7.945088	9.413132e-06	0.1	7.945088	5.689166e-09	0.1
8.685249	3.8690251656204e-07	0.1	8.685249	5.661081e-08	0.1	8.685249	2.306362e-12	0.1	8.685249	9.55149e-06	0.1	8.685249	4.987508e-09	0.1
9.425409	2.9528448278109004e-07	0.1	9.425409	4.321896e-08	0.1	9.425409	1.76039e-12	0.1	9.425409	9.657115e-06	0.1	9.425409	4.374784e-09	0.1
10.16557	2.2539025972441002e-07	0.1	10.16557	3.300084e-08	0.1	10.16557	1.343855e-12	0.1	10.16557	9.737764e-06	0.1	10.16557	3.83956e-09	0.1
10.90573	1.7206529303974e-07	0.1	10.90573	2.520356e-08	0.1	10.90573	1.026045e-12	0.1	10.90573	9.799355e-06	0.1	10.90573	3.372105e-09	0.1
11.64589	1.313783986562e-07	0.1	11.64589	1.925289e-08	0.1	11.64589	7.83539e-13	0.1	11.64589	9.846402e-06	0.1	11.64589	2.963823e-09	0.1
