Batch	m_SP	5	N7a_L	N1a_L	Nphln	Flvln	Azln							
1.433546e-09	0.8567203271600001	0.1	1.433546e-09	8.94265796e-05	0.1	1.433546e-09	0.009402144	0.1	1.433546e-09	0.00179641	0.1	1.433546e-09	0.06038458	0.1
1.654111e-09	0.83738902968	0.1	1.654111e-09	0.00010149183210000001	0.1	1.654111e-09	0.01067266	0.1	1.654111e-09	0.002038777	0.1	1.654111e-09	0.06853157	0.1
1.958222e-09	0.81175990031	0.1	1.958222e-09	0.0001174877565	0.1	1.958222e-09	0.01235709	0.1	1.958222e-09	0.002360106	0.1	1.958222e-09	0.07933274	0.1
2.354889e-09	0.7800036090599999	0.1	2.354889e-09	0.0001373078379	0.1	2.354889e-09	0.01444421	0.1	2.354889e-09	0.002758254	0.1	2.354889e-09	0.09271612	0.1
2.877561e-09	0.74081907583	0.1	2.877561e-09	0.0001617641555	0.1	2.877561e-09	0.01701955	0.1	2.877561e-09	0.003249535	0.1	2.877561e-09	0.1092301	0.1
3.657446e-09	0.6873765062699999	0.1	3.657446e-09	0.00019511930170000002	0.1	3.657446e-09	0.02053197	0.1	3.657446e-09	0.003919578	0.1	3.657446e-09	0.131753	0.1
5.061238e-09	0.6039834155399999	0.1	5.061238e-09	0.0002471675699	0.1	5.061238e-09	0.02601284	0.1	5.061238e-09	0.004965129	0.1	5.061238e-09	0.1668983	0.1
6.785263e-09	0.519480169095	0.1	6.785263e-09	0.000299908725	0.1	6.785263e-09	0.03156668	0.1	6.785263e-09	0.006024599	0.1	6.785263e-09	0.2025114	0.1
8.755671e-09	0.44122060458400003	0.1	8.755671e-09	0.00034875292800000006	0.1	8.755671e-09	0.03671015	0.1	8.755671e-09	0.007005787	0.1	8.755671e-09	0.2354932	0.1
1.072608e-08	0.377678942579	0.1	1.072608e-08	0.000388411295	0.1	1.072608e-08	0.04088632	0.1	1.072608e-08	0.007802448	0.1	1.072608e-08	0.2622723	0.1
1.269649e-08	0.32535214373899995	0.1	1.269649e-08	0.00042107008400000005	0.1	1.269649e-08	0.0443254	0.1	1.269649e-08	0.008458501	0.1	1.269649e-08	0.2843249	0.1
1.466689e-08	0.281756572035	0.1	1.466689e-08	0.000448279434	0.1	1.466689e-08	0.04719065	0.1	1.466689e-08	0.009005087	0.1	1.466689e-08	0.3026979	0.1
1.66373e-08	0.245081745899	0.1	1.66373e-08	0.000471169314	0.1	1.66373e-08	0.04960104	0.1	1.66373e-08	0.009464901	0.1	1.66373e-08	0.3181542	0.1
1.860771e-08	0.21397694772999998	0.1	1.860771e-08	0.000490582885	0.1	1.860771e-08	0.05164535	0.1	1.860771e-08	0.009854882	0.1	1.860771e-08	0.331263	0.1
2.057812e-08	0.187413447051	0.1	2.057812e-08	0.0005071619419999999	0.1	2.057812e-08	0.05339119	0.1	2.057812e-08	0.01018793	0.1	2.057812e-08	0.342458	0.1
2.270673e-08	0.162904600679	0.1	2.270673e-08	0.0005224587109999999	0.1	2.270673e-08	0.05500199	0.1	2.270673e-08	0.01049521	0.1	2.270673e-08	0.352787	0.1
2.507266e-08	0.139845443666	0.1	2.507266e-08	0.000536850587	0.1	2.507266e-08	0.05651752	0.1	2.507266e-08	0.01078431	0.1	2.507266e-08	0.3625051	0.1
2.743859e-08	0.120387797945	0.1	2.743859e-08	0.000548994672	0.1	2.743859e-08	0.05779633	0.1	2.743859e-08	0.01102827	0.1	2.743859e-08	0.3707053	0.1
2.980452e-08	0.10388398070499999	0.1	2.980452e-08	0.000559295301	0.1	2.980452e-08	0.05888102	0.1	2.980452e-08	0.01123519	0.1	2.980452e-08	0.3776607	0.1
3.217045e-08	0.089823838185	0.1	3.217045e-08	0.0005680706649999999	0.1	3.217045e-08	0.0598051	0.1	3.217045e-08	0.01141147	0.1	3.217045e-08	0.3835862	0.1
3.453638e-08	0.077800621257	0.1	3.453638e-08	0.0005755747329999999	0.1	3.453638e-08	0.06059531	0.1	3.453638e-08	0.01156221	0.1	3.453638e-08	0.3886533	0.1
3.690231e-08	0.067486296993	0.1	3.690231e-08	0.000582012251	0.1	3.690231e-08	0.0612732	0.1	3.690231e-08	0.01169153	0.1	3.690231e-08	0.3930002	0.1
3.926824e-08	0.058613660244	0.1	3.926824e-08	0.00058754991	0.1	3.926824e-08	0.06185634	0.1	3.926824e-08	0.01180277	0.1	3.926824e-08	0.3967395	0.1
4.163417e-08	0.0509631666107	0.1	4.163417e-08	0.0005923248160000001	0.1	4.163417e-08	0.06235915	0.1	4.163417e-08	0.01189869	0.1	4.163417e-08	0.3999637	0.1
4.40001e-08	0.0443530260622	0.1	4.40001e-08	0.000596450403	0.1	4.40001e-08	0.06279359	0.1	4.40001e-08	0.01198156	0.1	4.40001e-08	0.4027495	0.1
4.636603e-08	0.0386317415066	0.1	4.636603e-08	0.000600021252	0.1	4.636603e-08	0.06316961	0.1	4.636603e-08	0.01205329	0.1	4.636603e-08	0.4051607	0.1
4.873196e-08	0.033672223346300004	0.1	4.873196e-08	0.000603116696	0.1	4.873196e-08	0.06349557	0.1	4.873196e-08	0.01211547	0.1	4.873196e-08	0.4072508	0.1
5.109789e-08	0.0293673967883	0.1	5.109789e-08	0.0006058033330000001	0.1	5.109789e-08	0.0637785	0.1	5.109789e-08	0.01216945	0.1	5.109789e-08	0.409065	0.1
5.346382e-08	0.0256265422511	0.1	5.346382e-08	0.0006081381310000001	0.1	5.346382e-08	0.06402436	0.1	5.346382e-08	0.01221635	0.1	5.346382e-08	0.4106416	0.1
5.582975e-08	0.0223725575243	0.1	5.582975e-08	0.0006101691300000001	0.1	5.582975e-08	0.06423822	0.1	5.582975e-08	0.01225714	0.1	5.582975e-08	0.412013	0.1
5.819568e-08	0.0195396014687	0.1	5.819568e-08	0.000611937254	0.1	5.819568e-08	0.06442441	0.1	5.819568e-08	0.01229266	0.1	5.819568e-08	0.4132069	0.1
6.056161e-08	0.0170713690731	0.1	6.056161e-08	0.000613477804	0.1	6.056161e-08	0.06458663	0.1	6.056161e-08	0.01232361	0.1	6.056161e-08	0.4142471	0.1
6.292754e-08	0.0149194672184	0.1	6.292754e-08	0.0006148207719999999	0.1	6.292754e-08	0.06472806	0.1	6.292754e-08	0.01235059	0.1	6.292754e-08	0.415154	0.1
6.529347e-08	0.0130423014049	0.1	6.529347e-08	0.0006159923330000001	0.1	6.529347e-08	0.06485144	0.1	6.529347e-08	0.01237412	0.1	6.529347e-08	0.4159451	0.1
6.76594e-08	0.0114039728452	0.1	6.76594e-08	0.000617014854	0.1	6.76594e-08	0.06495911	0.1	6.76594e-08	0.01239466	0.1	6.76594e-08	0.4166356	0.1
