Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.377486e-11	0.9999999957300001	0.1	1.377486e-11	0.0	0.1	1.377486e-11	0.0	0.1	1.377486e-11	0.0	0.1	1.377486e-11	0.0	0.1	1.377486e-11	0.0	0.1	1.377486e-11	0.0	0.1	1.377486e-11	0.0	0.1
1.418379e-09	0.99999998682	0.1	1.418379e-09	0.0	0.1	1.418379e-09	0.0	0.1	1.418379e-09	0.0	0.1	1.418379e-09	0.0	0.1	1.418379e-09	0.0	0.1	1.418379e-09	0.0	0.1	1.418379e-09	0.0	0.1
5.289289e-09	0.99999992479	0.1	5.289289e-09	0.0	0.1	5.289289e-09	0.0	0.1	5.289289e-09	0.0	0.1	5.289289e-09	0.0	0.1	5.289289e-09	0.0	0.1	5.289289e-09	0.0	0.1	5.289289e-09	0.0	0.1
1.061516e-08	1.00000000519	0.1	1.061516e-08	0.0	0.1	1.061516e-08	0.0	0.1	1.061516e-08	0.0	0.1	1.061516e-08	0.0	0.1	1.061516e-08	0.0	0.1	1.061516e-08	0.0	0.1	1.061516e-08	0.0	0.1
1.944637e-08	1.0000000021900002	0.1	1.944637e-08	0.0	0.1	1.944637e-08	0.0	0.1	1.944637e-08	0.0	0.1	1.944637e-08	0.0	0.1	1.944637e-08	0.0	0.1	1.944637e-08	0.0	0.1	1.944637e-08	0.0	0.1
3.357631e-08	1.00000002626	0.1	3.357631e-08	0.0	0.1	3.357631e-08	0.0	0.1	3.357631e-08	0.0	0.1	3.357631e-08	0.0	0.1	3.357631e-08	0.0	0.1	3.357631e-08	0.0	0.1	3.357631e-08	0.0	0.1
5.239647e-08	0.9999999256500001	0.1	5.239647e-08	0.0	0.1	5.239647e-08	0.0	0.1	5.239647e-08	0.0	0.1	5.239647e-08	0.0	0.1	5.239647e-08	0.0	0.1	5.239647e-08	0.0	0.1	5.239647e-08	0.0	0.1
7.584756e-08	1.00000002964	0.1	7.584756e-08	0.0	0.1	7.584756e-08	0.0	0.1	7.584756e-08	0.0	0.1	7.584756e-08	0.0	0.1	7.584756e-08	0.0	0.1	7.584756e-08	0.0	0.1	7.584756e-08	0.0	0.1
9.929865e-08	0.9999999979499999	0.1	9.929865e-08	0.0	0.1	9.929865e-08	0.0	0.1	9.929865e-08	0.0	0.1	9.929865e-08	0.0	0.1	9.929865e-08	0.0	0.1	9.929865e-08	0.0	0.1	9.929865e-08	0.0	0.1
