Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.002132002	9.8955540538946e-06	0.1	0.002132002	1.828911e-09	0.1	0.002132002	1.397469e-08	0.1	0.002132002	1.440485e-08	0.1	0.002132002	6.94926868e-08	0.1	0.002132002	2.768829e-09	0.1	0.002132002	1.864855e-09	0.1
0.004389869	9.786247179260601e-06	0.1	0.004389869	3.745009e-09	0.1	0.004389869	2.861546e-08	0.1	0.004389869	2.949627e-08	0.1	0.004389869	1.42297581e-07	0.1	0.004389869	5.669657e-09	0.1	0.004389869	3.818593e-09	0.1
0.00815298	9.6067450495068e-06	0.1	0.00815298	6.891577e-09	0.1	0.00815298	5.265825e-08	0.1	0.00815298	5.42791e-08	0.1	0.00815298	2.61856435e-07	0.1	0.00815298	1.043332e-08	0.1	0.00815298	7.026984e-09	0.1
0.00940735	9.5476466582265e-06	0.1	0.00940735	7.927565e-09	0.1	0.00940735	6.05741e-08	0.1	0.00940735	6.243861e-08	0.1	0.00940735	3.01220026e-07	0.1	0.00940735	1.200173e-08	0.1	0.00940735	8.083316e-09	0.1
0.01191609	9.4305359214064e-06	0.1	0.01191609	9.980444e-09	0.1	0.01191609	7.626003e-08	0.1	0.01191609	7.860736e-08	0.1	0.01191609	3.79222244e-07	0.1	0.01191609	1.510963e-08	0.1	0.01191609	1.017653e-08	0.1
0.01693357	9.200607472527e-06	0.1	0.01693357	1.401097e-08	0.1	0.01693357	1.07057e-07	0.1	0.01693357	1.103523e-07	0.1	0.01693357	5.32368186e-07	0.1	0.01693357	2.121155e-08	0.1	0.01693357	1.428623e-08	0.1
0.01971962	9.0753648925566e-06	0.1	0.01971962	1.62064e-08	0.1	0.01971962	1.238322e-07	0.1	0.01971962	1.276438e-07	0.1	0.01971962	6.157870030000001e-07	0.1	0.01971962	2.453526e-08	0.1	0.01971962	1.65248e-08	0.1
0.02285392	8.9365044847092e-06	0.1	0.02285392	1.864056e-08	0.1	0.02285392	1.424315e-07	0.1	0.02285392	1.468156e-07	0.1	0.02285392	7.082767e-07	0.1	0.02285392	2.82204e-08	0.1	0.02285392	1.900678e-08	0.1
0.02737798	8.7398107350246e-06	0.1	0.02737798	2.208851e-08	0.1	0.02737798	1.687771e-07	0.1	0.02737798	1.739722e-07	0.1	0.02737798	8.39286709e-07	0.1	0.02737798	3.344032e-08	0.1	0.02737798	2.252247e-08	0.1
0.03305555	8.4990796591686e-06	0.1	0.03305555	2.630842e-08	0.1	0.03305555	2.01021e-07	0.1	0.03305555	2.072086e-07	0.1	0.03305555	9.996279499999999e-07	0.1	0.03305555	3.982895e-08	0.1	0.03305555	2.682527e-08	0.1
0.03996533	8.2150301691101e-06	0.1	0.03996533	3.128766e-08	0.1	0.03996533	2.390672e-07	0.1	0.03996533	2.464259e-07	0.1	0.03996533	1.18882198e-06	0.1	0.03996533	4.736715e-08	0.1	0.03996533	3.190235e-08	0.1
0.04838603	7.8816723597255e-06	0.1	0.04838603	3.713128e-08	0.1	0.04838603	2.837179e-07	0.1	0.04838603	2.924509e-07	0.1	0.04838603	1.4108592500000001e-06	0.1	0.04838603	5.621394e-08	0.1	0.04838603	3.786076e-08	0.1
0.05891819	7.4837006912898e-06	0.1	0.05891819	4.410754e-08	0.1	0.05891819	3.37023e-07	0.1	0.05891819	3.473968e-07	0.1	0.05891819	1.67593207e-06	0.1	0.05891819	6.677547e-08	0.1	0.05891819	4.497406e-08	0.1
0.06751006	7.1739761938377e-06	0.1	0.06751006	4.953687e-08	0.1	0.06751006	3.785082e-07	0.1	0.06751006	3.901589e-07	0.1	0.06751006	1.88222747e-06	0.1	0.06751006	7.499506e-08	0.1	0.06751006	5.051006e-08	0.1
0.07288689	6.9867037611742e-06	0.1	0.07288689	5.281966e-08	0.1	0.07288689	4.035919e-07	0.1	0.07288689	4.160146e-07	0.1	0.07288689	2.00696215e-06	0.1	0.07288689	7.996497e-08	0.1	0.07288689	5.385735e-08	0.1
0.08124355	6.7053028532136e-06	0.1	0.08124355	5.77525e-08	0.1	0.08124355	4.412834e-07	0.1	0.08124355	4.548664e-07	0.1	0.08124355	2.1943935500000002e-06	0.1	0.08124355	8.743291e-08	0.1	0.08124355	5.88871e-08	0.1
0.09240937	6.3469153931508e-06	0.1	0.09240937	6.403487e-08	0.1	0.09240937	4.892866e-07	0.1	0.09240937	5.043472e-07	0.1	0.09240937	2.43310125e-06	0.1	0.09240937	9.694395e-08	0.1	0.09240937	6.529289e-08	0.1
0.1101757	5.815740394392e-06	0.1	0.1101757	7.334614e-08	0.1	0.1101757	5.604335e-07	0.1	0.1101757	5.77684e-07	0.1	0.1101757	2.78689743e-06	0.1	0.1101757	1.110405e-07	0.1	0.1101757	7.478709e-08	0.1
0.1322055	5.218415550439e-06	0.1	0.1322055	8.381699e-08	0.1	0.1322055	6.404407e-07	0.1	0.1322055	6.601538e-07	0.1	0.1322055	3.18475269e-06	0.1	0.1322055	1.268926e-07	0.1	0.1322055	8.546365e-08	0.1
0.1542352	4.6824419131527e-06	0.1	0.1542352	9.321242e-08	0.1	0.1542352	7.122304e-07	0.1	0.1542352	7.341533e-07	0.1	0.1542352	3.54174575e-06	0.1	0.1542352	1.411165e-07	0.1	0.1542352	9.504364e-08	0.1
0.1762649	4.2015173376066e-06	0.1	0.1762649	1.016428e-07	0.1	0.1762649	7.766468e-07	0.1	0.1762649	8.005524e-07	0.1	0.1762649	3.86207276e-06	0.1	0.1762649	1.538795e-07	0.1	0.1762649	1.036397e-07	0.1
0.2001263	3.7361694511296004e-06	0.1	0.2001263	1.098002e-07	0.1	0.2001263	8.389768e-07	0.1	0.2001263	8.64801e-07	0.1	0.2001263	4.17202408e-06	0.1	0.2001263	1.662292e-07	0.1	0.2001263	1.119573e-07	0.1
0.2267353	3.2777591606608e-06	0.1	0.2267353	1.17836e-07	0.1	0.2267353	9.003777e-07	0.1	0.2267353	9.280918e-07	0.1	0.2267353	4.477355880000001e-06	0.1	0.2267353	1.783948e-07	0.1	0.2267353	1.20151e-07	0.1
0.2533442	2.8755932903176e-06	0.1	0.2533442	1.248858e-07	0.1	0.2533442	9.542449e-07	0.1	0.2533442	9.836172e-07	0.1	0.2533442	4.74522445e-06	0.1	0.2533442	1.890676e-07	0.1	0.2533442	1.273393e-07	0.1
0.2799531	2.5227721487106e-06	0.1	0.2799531	1.310706e-07	0.1	0.2799531	1.001503e-06	0.1	0.2799531	1.03233e-06	0.1	0.2799531	4.98022704e-06	0.1	0.2799531	1.98431e-07	0.1	0.2799531	1.336456e-07	0.1
0.3065621	2.2132402515825e-06	0.1	0.3065621	1.364966e-07	0.1	0.3065621	1.042963e-06	0.1	0.3065621	1.075066e-06	0.1	0.3065621	5.18639513e-06	0.1	0.3065621	2.066456e-07	0.1	0.3065621	1.391782e-07	0.1
