Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
4.390326e-05	9.87952820373e-06	0.1	4.390326e-05	7.995751e-08	0.1	4.390326e-05	1.159122e-08	0.1	4.390326e-05	2.880247e-08	0.1
9.009516e-05	9.7544574789844e-06	0.1	9.009516e-05	1.630542e-07	0.1	9.009516e-05	2.363646e-08	0.1	9.009516e-05	5.87326e-08	0.1
0.0001824789	9.509047006731202e-06	0.1	0.0001824789	3.261049e-07	0.1	0.0001824789	4.72714e-08	0.1	0.0001824789	1.17461e-07	0.1
0.0003487698	9.0827634465729e-06	0.1	0.0003487698	6.093283e-07	0.1	0.0003487698	8.832591e-08	0.1	0.0003487698	2.194736e-07	0.1
0.0006443979	8.371562097675e-06	0.1	0.0006443979	1.081852e-06	0.1	0.0006443979	1.568204e-07	0.1	0.0006443979	3.896693e-07	0.1
0.001120469	7.3414309775301e-06	0.1	0.001120469	1.766272e-06	0.1	0.001120469	2.560302e-07	0.1	0.001120469	6.361871e-07	0.1
0.001756346	6.1604573860449e-06	0.1	0.001756346	2.550914e-06	0.1	0.001756346	3.697675e-07	0.1	0.001756346	9.188027e-07	0.1
0.002504199	5.012245356043201e-06	0.1	0.002504199	3.313789e-06	0.1	0.002504199	4.803498e-07	0.1	0.002504199	1.193579e-06	0.1
0.003280046	4.0466764393e-06	0.1	0.003280046	3.955317e-06	0.1	0.003280046	5.733421e-07	0.1	0.003280046	1.424647e-06	0.1
0.004055893	3.2671168139689e-06	0.1	0.004055893	4.473259e-06	0.1	0.004055893	6.484202e-07	0.1	0.004055893	1.611202e-06	0.1
0.00483174	2.637733027925e-06	0.1	0.00483174	4.891423e-06	0.1	0.00483174	7.09035e-07	0.1	0.00483174	1.761818e-06	0.1
0.005607588	2.1295961667502e-06	0.1	0.005607588	5.229032e-06	0.1	0.005607588	7.57973e-07	0.1	0.005607588	1.88342e-06	0.1
0.00654115	1.646158928896e-06	0.1	0.00654115	5.550229e-06	0.1	0.00654115	8.04532e-07	0.1	0.00654115	1.99911e-06	0.1
0.007474712	1.2724675849564002e-06	0.1	0.007474712	5.798512e-06	0.1	0.007474712	8.405217e-07	0.1	0.007474712	2.088538e-06	0.1
0.008408273	9.836063129517e-07	0.1	0.008408273	5.990433e-06	0.1	0.008408273	8.683414e-07	0.1	0.008408273	2.157664e-06	0.1
0.009341835	7.603193396861701e-07	0.1	0.009341835	6.138786e-06	0.1	0.009341835	8.898459e-07	0.1	0.009341835	2.211099e-06	0.1
0.01038827	5.6970607978048e-07	0.1	0.01038827	6.26543e-06	0.1	0.01038827	9.082035e-07	0.1	0.01038827	2.256714e-06	0.1
0.01150995	4.1811178085164e-07	0.1	0.01150995	6.36615e-06	0.1	0.01150995	9.228034e-07	0.1	0.01150995	2.292992e-06	0.1
0.01263162	3.0685551876732003e-07	0.1	0.01263162	6.440069e-06	0.1	0.01263162	9.335183e-07	0.1	0.01263162	2.319617e-06	0.1
0.0137533	2.2520370475089002e-07	0.1	0.0137533	6.494319e-06	0.1	0.0137533	9.41382e-07	0.1	0.0137533	2.339156e-06	0.1
0.01506322	1.5691671297996e-07	0.1	0.01506322	6.539689e-06	0.1	0.01506322	9.479587e-07	0.1	0.01506322	2.355498e-06	0.1
0.0164202	1.0792596456558e-07	0.1	0.0164202	6.572239e-06	0.1	0.0164202	9.526769e-07	0.1	0.0164202	2.367222e-06	0.1
