Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
63.25847	9.874715251860002e-06	0.1	63.25847	1.250018e-07	0.1	63.25847	1.392371e-10	0.1	63.25847	4.243911e-11	0.1	63.25847	3.701238e-12	0.1
129.7279	9.74494854954e-06	0.1	129.7279	2.547192e-07	0.1	129.7279	1.374117e-10	0.1	129.7279	9.357251e-11	0.1	129.7279	6.537109e-12	0.1
262.6666	9.49052309382e-06	0.1	262.6666	5.09029e-07	0.1	262.6666	1.338329e-10	0.1	262.6666	2.155623e-10	0.1	262.6666	8.912623e-12	0.1
477.1112	9.09407305836e-06	0.1	477.1112	9.052409e-07	0.1	477.1112	1.282563e-10	0.1	477.1112	4.661602e-10	0.1	477.1112	9.360791e-12	0.1
776.1013	8.568894310200002e-06	0.1	776.1013	1.429982e-06	0.1	776.1013	1.208689e-10	0.1	776.1013	9.216706e-10	0.1	776.1013	9.178038e-12	0.1
1172.089	7.91987380047e-06	0.1	1172.089	2.078243e-06	0.1	1172.089	1.117395e-10	0.1	1172.089	1.703972e-09	0.1	1172.089	8.899048e-12	0.1
1646.05	7.20757392354e-06	0.1	1646.05	2.789384e-06	0.1	1646.05	1.0172e-10	0.1	1646.05	2.888409e-09	0.1	1646.05	8.514264e-12	0.1
2229.612	6.4182508168500004e-06	0.1	2229.612	3.576938e-06	0.1	2229.612	9.061701e-11	0.1	2229.612	4.683738e-09	0.1	2229.612	8.124315e-12	0.1
3151.49	5.34436255584e-06	0.1	3151.49	4.647363e-06	0.1	3151.49	7.551124e-11	0.1	3151.49	8.184311e-09	0.1	3151.49	7.543378e-12	0.1
4073.368	4.45096048995e-06	0.1	4073.368	5.536603e-06	0.1	4073.368	6.294425e-11	0.1	4073.368	1.237703e-08	0.1	4073.368	7.02154e-12	0.1
5379.863	3.43584364122e-06	0.1	5379.863	6.544853e-06	0.1	5379.863	4.866511e-11	0.1	5379.863	1.927974e-08	0.1	5379.863	6.378849e-12	0.1
6782.511	2.6038379613600003e-06	0.1	6782.511	7.368493e-06	0.1	6782.511	3.696164e-11	0.1	6782.511	2.767449e-08	0.1	6782.511	5.797009e-12	0.1
8185.16	1.9749962498400004e-06	0.1	8185.16	7.988189e-06	0.1	8185.16	2.811591e-11	0.1	8185.16	3.684143e-08	0.1	8185.16	5.312211e-12	0.1
9587.809	1.49970600279e-06	0.1	9587.809	8.453748e-06	0.1	9587.809	2.143006e-11	0.1	9587.809	4.658872e-08	0.1	9587.809	4.913289e-12	0.1
10990.46	1.1404714811217001e-06	0.1	10990.46	8.802812e-06	0.1	10990.46	1.637666e-11	0.1	10990.46	5.677136e-08	0.1	10990.46	4.588874e-12	0.1
12393.11	8.6895282348784e-07	0.1	12393.11	9.063832e-06	0.1	12393.11	1.255707e-11	0.1	12393.11	6.727976e-08	0.1	12393.11	4.33195e-12	0.1
13795.76	6.637293962653899e-07	0.1	13795.76	9.258312e-06	0.1	13795.76	9.669999e-12	0.1	13795.76	7.803112e-08	0.1	13795.76	4.107349e-12	0.1
15198.4	5.0861246296224e-07	0.1	15198.4	9.402502e-06	0.1	15198.4	7.48773e-12	0.1	15198.4	8.896283e-08	0.1	15198.4	3.942274e-12	0.1
16601.05	3.9136634715997003e-07	0.1	16601.05	9.508688e-06	0.1	16601.05	5.838155e-12	0.1	16601.05	1.000276e-07	0.1	16601.05	3.813908e-12	0.1
18293.23	2.8733959784074997e-07	0.1	18293.23	9.599242e-06	0.1	18293.23	4.374443e-12	0.1	18293.23	1.135032e-07	0.1	18293.23	3.692486e-12	0.1
19985.41	2.1311914747486998e-07	0.1	19985.41	9.659894e-06	0.1	19985.41	3.329991e-12	0.1	19985.41	1.270747e-07	0.1	19985.41	3.599578e-12	0.1
21677.59	1.6016158235167997e-07	0.1	21677.59	9.699219e-06	0.1	21677.59	2.584622e-12	0.1	21677.59	1.407089e-07	0.1	21677.59	3.530229e-12	0.1
23585.61	1.1840539225268e-07	0.1	23585.61	9.725557e-06	0.1	23585.61	1.996755e-12	0.1	23585.61	1.561284e-07	0.1	23585.61	3.478287e-12	0.1
