Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
8.659384e-14	1.0	0.1	8.659384e-14	0.0	0.1	8.659384e-14	0.0	0.1	8.659384e-14	0.0	0.1
7.169947e-12	1.0	0.1	7.169947e-12	0.0	0.1	7.169947e-12	0.0	0.1	7.169947e-12	0.0	0.1
2.598726e-11	1.0	0.1	2.598726e-11	0.0	0.1	2.598726e-11	0.0	0.1	2.598726e-11	0.0	0.1
5.704459e-11	1.0	0.1	5.704459e-11	0.0	0.1	5.704459e-11	0.0	0.1	5.704459e-11	0.0	0.1
1.123047e-10	1.0	0.1	1.123047e-10	0.0	0.1	1.123047e-10	0.0	0.1	1.123047e-10	0.0	0.1
1.675647e-10	1.0	0.1	1.675647e-10	0.0	0.1	1.675647e-10	0.0	0.1	1.675647e-10	0.0	0.1
2.542632e-10	1.0	0.1	2.542632e-10	0.0	0.1	2.542632e-10	0.0	0.1	2.542632e-10	0.0	0.1
4.049834e-10	1.0	0.1	4.049834e-10	0.0	0.1	4.049834e-10	0.0	0.1	4.049834e-10	0.0	0.1
6.20298e-10	1.0	0.1	6.20298e-10	0.0	0.1	6.20298e-10	0.0	0.1	6.20298e-10	0.0	0.1
8.894653e-10	1.0	0.1	8.894653e-10	0.0	0.1	8.894653e-10	0.0	0.1	8.894653e-10	0.0	0.1
1.195527e-09	1.0	0.1	1.195527e-09	0.0	0.1	1.195527e-09	0.0	0.1	1.195527e-09	0.0	0.1
1.526185e-09	1.0	0.1	1.526185e-09	0.0	0.1	1.526185e-09	0.0	0.1	1.526185e-09	0.0	0.1
1.856843e-09	1.0	0.1	1.856843e-09	0.0	0.1	1.856843e-09	0.0	0.1	1.856843e-09	0.0	0.1
2.187501e-09	1.0	0.1	2.187501e-09	0.0	0.1	2.187501e-09	0.0	0.1	2.187501e-09	0.0	0.1
2.518158e-09	1.0	0.1	2.518158e-09	0.0	0.1	2.518158e-09	0.0	0.1	2.518158e-09	0.0	0.1
2.848816e-09	1.0	0.1	2.848816e-09	0.0	0.1	2.848816e-09	0.0	0.1	2.848816e-09	0.0	0.1
3.179474e-09	1.0	0.1	3.179474e-09	0.0	0.1	3.179474e-09	0.0	0.1	3.179474e-09	0.0	0.1
3.510132e-09	1.0	0.1	3.510132e-09	0.0	0.1	3.510132e-09	0.0	0.1	3.510132e-09	0.0	0.1
3.84079e-09	1.0	0.1	3.84079e-09	0.0	0.1	3.84079e-09	0.0	0.1	3.84079e-09	0.0	0.1
4.171448e-09	1.0	0.1	4.171448e-09	0.0	0.1	4.171448e-09	0.0	0.1	4.171448e-09	0.0	0.1
4.502106e-09	0.99999999	0.1	4.502106e-09	0.0	0.1	4.502106e-09	0.0	0.1	4.502106e-09	0.0	0.1
4.832764e-09	1.0000000199999999	0.1	4.832764e-09	0.0	0.1	4.832764e-09	0.0	0.1	4.832764e-09	0.0	0.1
5.163422e-09	1.00000001	0.1	5.163422e-09	0.0	0.1	5.163422e-09	0.0	0.1	5.163422e-09	0.0	0.1
5.494079e-09	1.00000002	0.1	5.494079e-09	0.0	0.1	5.494079e-09	0.0	0.1	5.494079e-09	0.0	0.1
5.824737e-09	1.00000002	0.1	5.824737e-09	0.0	0.1	5.824737e-09	0.0	0.1	5.824737e-09	0.0	0.1
6.155395e-09	0.99999998	0.1	6.155395e-09	0.0	0.1	6.155395e-09	0.0	0.1	6.155395e-09	0.0	0.1
6.486053e-09	0.99999999	0.1	6.486053e-09	0.0	0.1	6.486053e-09	0.0	0.1	6.486053e-09	0.0	0.1
