Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
1.372908e-10	9.716791360286e-06	0.1	1.372908e-10	1.371853e-09	0.1	1.372908e-10	2.40715146e-07	0.1	1.372908e-10	2.695509e-11	0.1	1.372908e-10	2.255494e-08	0.1	1.372908e-10	1.356417e-09	0.1	1.372908e-10	2.252928e-14	0.1
2.946564e-10	9.420061794996e-06	0.1	2.946564e-10	2.899373e-09	0.1	2.946564e-10	5.0873395e-07	0.1	2.946564e-10	5.696751e-11	0.1	2.946564e-10	4.766049e-08	0.1	2.946564e-10	2.86675e-09	0.1	2.946564e-10	4.761507e-14	0.1
6.599773e-10	8.76570400580798e-06	0.1	6.599773e-10	6.268288e-09	0.1	6.599773e-10	1.09980279e-06	0.1	6.599773e-10	1.231543e-10	0.1	6.599773e-10	1.02997e-07	0.1	6.599773e-10	6.19776e-09	0.1	6.599773e-10	1.029415e-13	0.1
1.317555e-09	7.700364449495999e-06	0.1	1.317555e-09	1.175431e-08	0.1	1.317555e-09	2.0621867099999998e-06	0.1	1.317555e-09	2.30919e-10	0.1	1.317555e-09	1.930074e-07	0.1	1.317555e-09	1.162205e-08	0.1	1.317555e-09	1.93037e-13	0.1
2.139315e-09	6.549277446968881e-06	0.1	2.139315e-09	1.768364e-08	0.1	2.139315e-09	3.1021537e-06	0.1	2.139315e-09	3.473693e-10	0.1	2.139315e-09	2.901432e-07	0.1	2.139315e-09	1.748467e-08	0.1	2.139315e-09	2.904138e-13	0.1
3.021821e-09	5.50410811390384e-06	0.1	3.021821e-09	2.306905e-08	0.1	3.021821e-09	4.0465427999999995e-06	0.1	3.021821e-09	4.531157e-10	0.1	3.021821e-09	3.782265e-07	0.1	3.021821e-09	2.280948e-08	0.1	3.021821e-09	3.788588e-13	0.1
4.048267e-09	4.49651691951345e-06	0.1	4.048267e-09	2.826246e-08	0.1	4.048267e-09	4.9570917e-06	0.1	4.048267e-09	5.55071e-10	0.1	4.048267e-09	4.630314e-07	0.1	4.048267e-09	2.794446e-08	0.1	4.048267e-09	4.641514e-13	0.1
5.170673e-09	3.60469404177302e-06	0.1	5.170673e-09	3.286061e-08	0.1	5.170673e-09	5.763121000000001e-06	0.1	5.170673e-09	6.453217e-10	0.1	5.170673e-09	5.379933e-07	0.1	5.170673e-09	3.249087e-08	0.1	5.170673e-09	5.396687e-13	0.1
6.293079e-09	2.88982736832986e-06	0.1	6.293079e-09	3.654747e-08	0.1	6.293079e-09	6.409294e-06	0.1	6.293079e-09	7.176721e-10	0.1	6.293079e-09	5.980078e-07	0.1	6.293079e-09	3.613625e-08	0.1	6.293079e-09	6.002201e-13	0.1
7.415486e-09	2.31678294160037e-06	0.1	7.415486e-09	3.950366e-08	0.1	7.415486e-09	6.9273248e-06	0.1	7.415486e-09	7.756741e-10	0.1	7.415486e-09	6.46064e-07	0.1	7.415486e-09	3.905917e-08	0.1	7.415486e-09	6.487717e-13	0.1
8.583962e-09	1.8406363980378498e-06	0.1	8.583962e-09	4.196053e-08	0.1	8.583962e-09	7.3577991e-06	0.1	8.583962e-09	8.238721e-10	0.1	8.583962e-09	6.859556e-07	0.1	8.583962e-09	4.14884e-08	0.1	8.583962e-09	6.89123e-13	0.1
9.93672e-09	1.4102723967570868e-06	0.1	9.93672e-09	4.418166e-08	0.1	9.93672e-09	7.7469168e-06	0.1	9.93672e-09	8.674391e-10	0.1	9.93672e-09	7.219783e-07	0.1	9.93672e-09	4.368454e-08	0.1	9.93672e-09	7.256027e-13	0.1
1.128948e-08	1.0805570139466077e-06	0.1	1.128948e-08	4.588369e-08	0.1	1.128948e-08	8.045057499999999e-06	0.1	1.128948e-08	9.008195e-10	0.1	1.128948e-08	7.495526e-07	0.1	1.128948e-08	4.536742e-08	0.1	1.128948e-08	7.53557e-13	0.1
1.264224e-08	8.2794237844032e-07	0.1	1.264224e-08	4.718794e-08	0.1	1.264224e-08	8.273495000000001e-06	0.1	1.264224e-08	9.263957e-10	0.1	1.264224e-08	7.706632e-07	0.1	1.264224e-08	4.665699e-08	0.1	1.264224e-08	7.749782e-13	0.1
1.399499e-08	6.343948743121441e-07	0.1	1.399499e-08	4.818738e-08	0.1	1.399499e-08	8.4485283e-06	0.1	1.399499e-08	9.459926e-10	0.1	1.399499e-08	7.868274e-07	0.1	1.399499e-08	4.764519e-08	0.1	1.399499e-08	7.913932e-13	0.1
1.557419e-08	4.64911219645488e-07	0.1	1.557419e-08	4.906267e-08	0.1	1.557419e-08	8.601809199999999e-06	0.1	1.557419e-08	9.631539e-10	0.1	1.557419e-08	8.009737e-07	0.1	1.557419e-08	4.851063e-08	0.1	1.557419e-08	8.057693e-13	0.1
1.720999e-08	3.36936881567088e-07	0.1	1.720999e-08	4.972368e-08	0.1	1.720999e-08	8.7175557e-06	0.1	1.720999e-08	9.761126e-10	0.1	1.720999e-08	8.116496e-07	0.1	1.720999e-08	4.91642e-08	0.1	1.720999e-08	8.166259e-13	0.1
