Batch	m_SP	6	P2_L	W4_L	W3	R	P1	P3	
1.750059000000e-10	9.703643952836e-06	1.000000000000e-01	1.750059000000e-10	1.915967600000e-07	1.000000000000e-01	1.750059000000e-10	1.121849000000e-10	1.000000000000e-01	1.750059000000e-10	6.515907000000e-09	1.000000000000e-01	1.750059000000e-10	7.543396000000e-08	1.000000000000e-01	1.750059000000e-10	6.563165000000e-09	1.000000000000e-01
3.757982000000e-10	9.391504287781e-06	1.000000000000e-01	3.757982000000e-10	4.050429700000e-07	1.000000000000e-01	3.757982000000e-10	2.371452000000e-10	1.000000000000e-01	3.757982000000e-10	1.377514000000e-08	1.000000000000e-01	3.757982000000e-10	1.594018000000e-07	1.000000000000e-01	3.757982000000e-10	1.353141000000e-08	1.000000000000e-01
8.455473000000e-10	8.700137513574e-06	1.000000000000e-01	8.455473000000e-10	8.788904900000e-07	1.000000000000e-01	8.455473000000e-10	5.144850000000e-10	1.000000000000e-01	8.455473000000e-10	2.989140000000e-08	1.000000000000e-01	8.455473000000e-10	3.455500000000e-07	1.000000000000e-01	8.455473000000e-10	2.768351000000e-08	1.000000000000e-01
1.691096000000e-09	7.582026048812e-06	1.000000000000e-01	1.691096000000e-09	1.648489800000e-06	1.000000000000e-01	1.691096000000e-09	9.647087000000e-10	1.000000000000e-01	1.691096000000e-09	5.606843000000e-08	1.000000000000e-01	1.691096000000e-09	6.471134000000e-07	1.000000000000e-01	1.691096000000e-09	4.666996000000e-08	1.000000000000e-01
2.499390000000e-09	6.648367381353e-06	1.000000000000e-01	2.499390000000e-09	2.294399300000e-06	1.000000000000e-01	2.499390000000e-09	1.342349000000e-09	1.000000000000e-01	2.499390000000e-09	7.803902000000e-08	1.000000000000e-01	2.499390000000e-09	8.994657000000e-07	1.000000000000e-01	2.499390000000e-09	5.860307000000e-08	1.000000000000e-01
3.110879000000e-09	6.019532985174e-06	1.000000000000e-01	3.110879000000e-09	2.731210000000e-06	1.000000000000e-01	3.110879000000e-09	1.597611000000e-09	1.000000000000e-01	3.110879000000e-09	9.289685000000e-08	1.000000000000e-01	3.110879000000e-09	1.069735000000e-06	1.000000000000e-01	3.110879000000e-09	6.449488000000e-08	1.000000000000e-01
3.948097000000e-09	5.254225557167e-06	1.000000000000e-01	3.948097000000e-09	3.264863400000e-06	1.000000000000e-01	3.948097000000e-09	1.909316000000e-09	1.000000000000e-01	3.948097000000e-09	1.110477000000e-07	1.000000000000e-01	3.948097000000e-09	1.277322000000e-06	1.000000000000e-01	3.948097000000e-09	6.918357000000e-08	1.000000000000e-01
5.139048000000e-09	4.330639456167e-06	1.000000000000e-01	5.139048000000e-09	3.912080700000e-06	1.000000000000e-01	5.139048000000e-09	2.287114000000e-09	1.000000000000e-01	5.139048000000e-09	1.330580000000e-07	1.000000000000e-01	5.139048000000e-09	1.528441000000e-06	1.000000000000e-01	5.139048000000e-09	7.094239000000e-08	1.000000000000e-01
6.775950000000e-09	3.320727774469e-06	1.000000000000e-01	6.775950000000e-09	4.624161300000e-06	1.000000000000e-01	6.775950000000e-09	2.702428000000e-09	1.000000000000e-01	6.775950000000e-09	1.572674000000e-07	1.000000000000e-01	6.775950000000e-09	1.803903000000e-06	1.000000000000e-01	6.775950000000e-09	6.747812000000e-08	1.000000000000e-01
8.412853000000e-09	2.546723761477e-06	1.000000000000e-01	8.412853000000e-09	5.173350400000e-06	1.000000000000e-01	8.412853000000e-09	3.022450000000e-09	1.000000000000e-01	8.412853000000e-09	1.759308000000e-07	1.000000000000e-01	8.412853000000e-09	2.015758000000e-06	1.000000000000e-01	8.412853000000e-09	6.052567000000e-08	1.000000000000e-01
1.004976000000e-08	1.953346444060e-06	1.000000000000e-01	1.004976000000e-08	5.596661200000e-06	1.000000000000e-01	1.004976000000e-08	3.268917000000e-09	1.000000000000e-01	1.004976000000e-08	1.903092000000e-07	1.000000000000e-01	1.004976000000e-08	2.178704000000e-06	1.000000000000e-01	1.004976000000e-08	5.230978000000e-08	1.000000000000e-01
1.168666000000e-08	1.498340786574e-06	1.000000000000e-01	1.168666000000e-08	5.922769800000e-06	1.000000000000e-01	1.168666000000e-08	3.458647000000e-09	1.000000000000e-01	1.168666000000e-08	2.013798000000e-07	1.000000000000e-01	1.168666000000e-08	2.304030000000e-06	1.000000000000e-01	1.168666000000e-08	4.407262000000e-08	1.000000000000e-01
1.332356000000e-08	1.149380423415e-06	1.000000000000e-01	1.332356000000e-08	6.173875500000e-06	1.000000000000e-01	1.332356000000e-08	3.604640000000e-09	1.000000000000e-01	1.332356000000e-08	2.098992000000e-07	1.000000000000e-01	1.332356000000e-08	2.400415000000e-06	1.000000000000e-01	1.332356000000e-08	3.645541000000e-08	1.000000000000e-01
1.496046000000e-08	8.817172845633e-07	1.000000000000e-01	1.496046000000e-08	6.367142100000e-06	1.000000000000e-01	1.496046000000e-08	3.716935000000e-09	1.000000000000e-01	1.496046000000e-08	2.164524000000e-07	1.000000000000e-01	1.496046000000e-08	2.474537000000e-06	1.000000000000e-01	1.496046000000e-08	2.974081000000e-08	1.000000000000e-01
1.673030000000e-08	6.619876725387e-07	1.000000000000e-01	1.673030000000e-08	6.526282700000e-06	1.000000000000e-01	1.673030000000e-08	3.809347000000e-09	1.000000000000e-01	1.673030000000e-08	2.218450000000e-07	1.000000000000e-01	1.673030000000e-08	2.535534000000e-06	1.000000000000e-01	1.673030000000e-08	2.358187000000e-08	1.000000000000e-01
