Batch	m_SP	2	P2_L	W4_L	
1.670846e-13	9.806770860659998e-06	0.1	1.670846e-13	1.7102147e-07	0.1
4.011324e-13	9.54269214234e-06	0.1	4.011324e-13	4.0520706999999997e-07	0.1
8.967509e-13	9.0069419568277e-06	0.1	8.967509e-13	8.8109036e-07	0.1
1.796517e-12	8.11069647172405e-06	0.1	1.796517e-12	1.6796001e-06	0.1
3.081898e-12	6.9840738188590204e-06	0.1	3.081898e-12	2.6878884e-06	0.1
3.929874e-12	6.3286225592419194e-06	0.1	3.929874e-12	3.2769639e-06	0.1
4.936545e-12	5.630497598578431e-06	0.1	4.936545e-12	3.9065242e-06	0.1
6.181257e-12	4.8735771643751695e-06	0.1	6.181257e-12	4.5917501000000005e-06	0.1
8.431568e-12	3.7555097860374397e-06	0.1	8.431568e-12	5.6094124e-06	0.1
1.068188e-11	2.89530183463764e-06	0.1	1.068188e-11	6.3973642000000005e-06	0.1
1.293219e-11	2.233062221286e-06	0.1	1.293219e-11	7.0073589e-06	0.1
1.51825e-11	1.72293897902685e-06	0.1	1.51825e-11	7.4795247999999995e-06	0.1
1.743281e-11	1.32979303868385e-06	0.1	1.743281e-11	7.8449682e-06	0.1
1.968313e-11	1.02666049302843e-06	0.1	1.968313e-11	8.1277888e-06	0.1
2.193344e-11	7.92838337193798e-07	0.1	2.193344e-11	8.346653e-06	0.1
2.463408e-11	5.81586899063072e-07	0.1	2.463408e-11	8.5449982e-06	0.1
2.733473e-11	4.26749538778402e-07	0.1	2.733473e-11	8.6907995e-06	0.1
3.003538e-11	3.13215617625358e-07	0.1	3.003538e-11	8.797971e-06	0.1
3.284994e-11	2.2696094450822797e-07	0.1	3.284994e-11	8.879567e-06	0.1
3.612016e-11	1.56144043366444e-07	0.1	3.612016e-11	8.946689799999998e-06	0.1
3.939039e-11	1.074497134903038e-07	0.1	3.939039e-11	8.992926e-06	0.1
