Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
3.028841e-08	0.9844356	0.1	3.028841e-08	7.064595e-06	0.1	3.028841e-08	4.460274e-06	0.1	3.028841e-08	0.005777402	0.1	3.028841e-08	5.0478931999999996e-05	0.1	3.028841e-08	8.23205e-06	0.1	3.028841e-08	0.001936777	0.1
6.32341e-08	0.9679137	0.1	6.32341e-08	1.456383e-05	0.1	6.32341e-08	9.19496e-06	0.1	6.32341e-08	0.01191025	0.1	6.32341e-08	0.00010406349900000001	0.1	6.32341e-08	1.697056e-05	0.1	6.32341e-08	0.003992711	0.1
1.181436e-07	0.9412816	0.1	1.181436e-07	2.665202e-05	0.1	1.181436e-07	1.682691e-05	0.1	1.181436e-07	0.02179593	0.1	1.181436e-07	0.00019043771	0.1	1.181436e-07	3.105638e-05	0.1	1.181436e-07	0.007306719	0.1
2.133883e-07	0.8975968	0.1	2.133883e-07	4.648035e-05	0.1	2.133883e-07	2.934564e-05	0.1	2.133883e-07	0.03801147	0.1	2.133883e-07	0.00033211783000000004	0.1	2.133883e-07	5.416142e-05	0.1	2.133883e-07	0.01274271	0.1
3.519202e-07	0.8391988	0.1	3.519202e-07	7.298691e-05	0.1	3.519202e-07	4.608072e-05	0.1	3.519202e-07	0.05968845	0.1	3.519202e-07	0.00052151617	0.1	3.519202e-07	8.504831e-05	0.1	3.519202e-07	0.02000955	0.1
5.756288e-07	0.7559401	0.1	5.756288e-07	0.0001107776	0.1	5.756288e-07	6.994012e-05	0.1	5.756288e-07	0.09059358	0.1	5.756288e-07	0.00079154381	0.1	5.756288e-07	0.0001290841	0.1	5.756288e-07	0.03036997	0.1
8.489073e-07	0.6693912	0.1	8.489073e-07	0.0001500618	0.1	8.489073e-07	9.474241e-05	0.1	8.489073e-07	0.12272	0.1	8.489073e-07	0.00107224219	0.1	8.489073e-07	0.0001748602	0.1	8.489073e-07	0.04113982	0.1
1.251764e-06	0.5652045	0.1	1.251764e-06	0.0001973517	0.1	1.251764e-06	0.0001245992	0.1	1.251764e-06	0.1613935	0.1	1.251764e-06	0.0014101444399999999	0.1	1.251764e-06	0.0002299649	0.1	1.251764e-06	0.05410446	0.1
1.654621e-06	0.4819134	0.1	1.654621e-06	0.0002351571	0.1	1.654621e-06	0.0001484678	0.1	1.654621e-06	0.1923107	0.1	1.654621e-06	0.00168027721	0.1	1.654621e-06	0.0002740179	0.1	1.654621e-06	0.06446893	0.1
2.057477e-06	0.4141429	0.1	2.057477e-06	0.0002659178	0.1	2.057477e-06	0.0001678888	0.1	2.057477e-06	0.2174667	0.1	2.057477e-06	0.00190007289	0.1	2.057477e-06	0.0003098619	0.1	2.057477e-06	0.07290205	0.1
