Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
0.001622577	9.8757582538342e-06	0.1	0.001622577	9.481373e-09	0.1	0.001622577	4.028355e-08	0.1	0.001622577	7.43772e-08	0.1
0.004496108	9.659676504307199e-06	0.1	0.004496108	2.598468e-08	0.1	0.004496108	1.104012e-07	0.1	0.004496108	2.038384e-07	0.1
0.009252603	9.312341288136e-06	0.1	0.009252603	5.251251e-08	0.1	0.009252603	2.231102e-07	0.1	0.009252603	4.119375e-07	0.1
0.0171801	8.7609817520231e-06	0.1	0.0171801	9.462286e-08	0.1	0.0171801	4.020246e-07	0.1	0.0171801	7.422747e-07	0.1
0.03268885	7.7749599218466e-06	0.1	0.03268885	1.699307e-07	0.1	0.03268885	7.219853e-07	0.1	0.03268885	1.333031e-06	0.1
0.05320845	6.6388010305672e-06	0.1	0.05320845	2.567056e-07	0.1	0.05320845	1.090666e-06	0.1	0.05320845	2.013742e-06	0.1
0.07706862	5.5247411000521e-06	0.1	0.07706862	3.417928e-07	0.1	0.07706862	1.452177e-06	0.1	0.07706862	2.681214e-06	0.1
0.1058958	4.425141179359199e-06	0.1	0.1058958	4.257759e-07	0.1	0.1058958	1.808996e-06	0.1	0.1058958	3.340025e-06	0.1
0.1421734	3.3468131154413e-06	0.1	0.1421734	5.081344e-07	0.1	0.1421734	2.158913e-06	0.1	0.1421734	3.986091e-06	0.1
0.178451	2.5312562210469e-06	0.1	0.178451	5.704236e-07	0.1	0.178451	2.423561e-06	0.1	0.178451	4.474722e-06	0.1
0.2147286	1.9144354967925e-06	0.1	0.2147286	6.175341e-07	0.1	0.2147286	2.62372e-06	0.1	0.2147286	4.844283e-06	0.1
0.2510062	1.447924081695e-06	0.1	0.2510062	6.531646e-07	0.1	0.2510062	2.775104e-06	0.1	0.2510062	5.123789e-06	0.1
0.2872838	1.0950920689616e-06	0.1	0.2872838	6.801127e-07	0.1	0.2872838	2.889598e-06	0.1	0.2872838	5.335184e-06	0.1
0.3235614	8.282390772936e-07	0.1	0.3235614	7.00494e-07	0.1	0.3235614	2.976192e-06	0.1	0.3235614	5.495067e-06	0.1
0.359839	6.2641298585811e-07	0.1	0.359839	7.159087e-07	0.1	0.359839	3.041685e-06	0.1	0.359839	5.615989e-06	0.1
0.3961167	4.7376819299052e-07	0.1	0.3961167	7.275672e-07	0.1	0.3961167	3.091218e-06	0.1	0.3961167	5.707445e-06	0.1
0.4367618	3.4647205155446e-07	0.1	0.4367618	7.372897e-07	0.1	0.4367618	3.132526e-06	0.1	0.4367618	5.783713e-06	0.1
0.4803186	2.4776239242510004e-07	0.1	0.4803186	7.448288e-07	0.1	0.4803186	3.164558e-06	0.1	0.4803186	5.842854e-06	0.1
0.5238753	1.7717511589064997e-07	0.1	0.5238753	7.5022e-07	0.1	0.5238753	3.187463e-06	0.1	0.5238753	5.885146e-06	0.1
0.5691924	1.2499261259549998e-07	0.1	0.5691924	7.542055e-07	0.1	0.5691924	3.204397e-06	0.1	0.5691924	5.91641e-06	0.1
