Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
28.81355	9.80529094611e-06	0.1	28.81355	8.651801e-11	0.1	28.81355	8.303000300000001e-08	0.1	28.81355	6.169243e-08	0.1	28.81355	4.952573467e-08	0.1	28.81355	9.823065e-11	0.1	28.81355	4.435013e-12	0.1
58.69854	9.6076219620381e-06	0.1	58.69854	1.744764e-10	0.1	58.69854	1.6744235e-07	0.1	58.69854	1.24412e-07	0.1	58.69854	9.987601e-08	0.1	58.69854	1.980967e-10	0.1	58.69854	8.943862e-12	0.1
109.9299	9.2779893635432e-06	0.1	109.9299	3.211567e-10	0.1	109.9299	3.0820917000000004e-07	0.1	109.9299	2.290037e-07	0.1	109.9299	1.8384057414e-07	0.1	109.9299	3.646343e-10	0.1	109.9299	1.646286e-11	0.1
195.3156	8.7535408376007e-06	0.1	195.3156	5.54526e-10	0.1	195.3156	5.3217021e-07	0.1	195.3156	3.954097e-07	0.1	195.3156	3.1742884810000003e-07	0.1	195.3156	6.295966e-10	0.1	195.3156	2.842564e-11	0.1
364.0308	7.802829289132801e-06	0.1	364.0308	9.775743e-10	0.1	364.0308	9.3816326e-07	0.1	364.0308	6.970681e-07	0.1	364.0308	5.595955498e-07	0.1	364.0308	1.109916e-09	0.1	364.0308	5.011159e-11	0.1
612.2008	6.5887911813933e-06	0.1	612.2008	1.517799e-09	0.1	612.2008	1.4566084e-06	0.1	612.2008	1.08228e-06	0.1	612.2008	8.688377184000001e-07	0.1	612.2008	1.723275e-09	0.1	612.2008	7.780411e-11	0.1
880.2345	5.4888405242976e-06	0.1	880.2345	2.007256e-09	0.1	880.2345	1.9263325999999998e-06	0.1	880.2345	1.431292e-06	0.1	880.2345	1.1490194703e-06	0.1	880.2345	2.278994e-09	0.1	880.2345	1.028943e-10	0.1
1233.946	4.313196397670999e-06	0.1	1233.946	2.530396e-09	0.1	1233.946	2.428383e-06	0.1	1233.946	1.804322e-06	0.1	1233.946	1.4484817240000002e-06	0.1	1233.946	2.872956e-09	0.1	1233.946	1.29711e-10	0.1
1644.776	3.2599698579064e-06	0.1	1644.776	2.999063e-09	0.1	1644.776	2.8781549e-06	0.1	1644.776	2.138509e-06	0.1	1644.776	1.7167615816e-06	0.1	1644.776	3.40507e-09	0.1	1644.776	1.537354e-10	0.1
2055.605	2.4639276789117e-06	0.1	2055.605	3.353287e-09	0.1	2055.605	3.2180985000000002e-06	0.1	2055.605	2.391092e-06	0.1	2055.605	1.9195311946999998e-06	0.1	2055.605	3.807249e-09	0.1	2055.605	1.718934e-10	0.1
2466.435	1.8622694662668e-06	0.1	2466.435	3.621015e-09	0.1	2466.435	3.4750331e-06	0.1	2466.435	2.581997e-06	0.1	2466.435	2.0727879488e-06	0.1	2466.435	4.111221e-09	0.1	2466.435	1.856174e-10	0.1
2877.265	1.407527827951e-06	0.1	2877.265	3.823367e-09	0.1	2877.265	3.6692268e-06	0.1	2877.265	2.726286e-06	0.1	2877.265	2.188620426e-06	0.1	2877.265	4.340967e-09	0.1	2877.265	1.959902e-10	0.1
3288.094	1.0638279147557e-06	0.1	3288.094	3.976307e-09	0.1	3288.094	3.8160021e-06	0.1	3288.094	2.835341e-06	0.1	3288.094	2.276168844e-06	0.1	3288.094	4.514612e-09	0.1	3288.094	2.038301e-10	0.1
3698.924	8.040553295902799e-07	0.1	3698.924	4.091902e-09	0.1	3698.924	3.9269357e-06	0.1	3698.924	2.917767e-06	0.1	3698.924	2.342338393e-06	0.1	3698.924	4.645855e-09	0.1	3698.924	2.097556e-10	0.1
4109.754	6.0771576423108e-07	0.1	4109.754	4.179269e-09	0.1	4109.754	4.0107814e-06	0.1	4109.754	2.980065e-06	0.1	4109.754	2.392350482e-06	0.1	4109.754	4.745051e-09	0.1	4109.754	2.142342e-10	0.1
4520.583	4.5931970436504e-07	0.1	4520.583	4.245303e-09	0.1	4520.583	4.0741532e-06	0.1	4520.583	3.027151e-06	0.1	4520.583	2.4301509330000002e-06	0.1	4520.583	4.820024e-09	0.1	4520.583	2.176191e-10	0.1
5014.655	3.280152997575e-07	0.1	5014.655	4.303731e-09	0.1	5014.655	4.1302254e-06	0.1	5014.655	3.068814e-06	0.1	5014.655	2.463596375e-06	0.1	5014.655	4.886362e-09	0.1	5014.655	2.206142e-10	0.1
5508.727	2.342464718825e-07	0.1	5508.727	4.345457e-09	0.1	5508.727	4.1702687e-06	0.1	5508.727	3.098567e-06	0.1	5508.727	2.487481402e-06	0.1	5508.727	4.933736e-09	0.1	5508.727	2.227531e-10	0.1
6002.799	1.67283108935e-07	0.1	6002.799	4.375254e-09	0.1	6002.799	4.1988651e-06	0.1	6002.799	3.119814e-06	0.1	6002.799	2.504539276e-06	0.1	6002.799	4.967567e-09	0.1	6002.799	2.242806e-10	0.1
6556.957	1.146695666125e-07	0.1	6556.957	4.398666e-09	0.1	6556.957	4.221333e-06	0.1	6556.957	3.136508e-06	0.1	6556.957	2.517940464e-06	0.1	6556.957	4.994149e-09	0.1	6556.957	2.254807e-10	0.1
