Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
0.008964644	9.8142508936198e-06	0.1	0.008964644	2.968937e-08	0.1	0.008964644	6.876065e-08	0.1	0.008964644	8.719943e-08	0.1
0.01984721	9.593509185837599e-06	0.1	0.01984721	6.499099e-08	0.1	0.01984721	1.505191e-07	0.1	0.01984721	1.908821e-07	0.1
0.04161235	9.166808914095099e-06	0.1	0.04161235	1.332301e-07	0.1	0.04161235	3.085606e-07	0.1	0.04161235	3.913038e-07	0.1
0.07970135	8.465241341691899e-06	0.1	0.07970135	2.454266e-07	0.1	0.07970135	5.684074e-07	0.1	0.07970135	7.208308e-07	0.1
0.1341142	7.555116581983201e-06	0.1	0.1341142	3.909766e-07	0.1	0.1341142	9.055008e-07	0.1	0.1341142	1.148319e-06	0.1
0.221403	6.29501753419e-06	0.1	0.221403	5.924959e-07	0.1	0.221403	1.372219e-06	0.1	0.221403	1.740191e-06	0.1
0.3086919	5.245089567718e-06	0.1	0.3086919	7.604043e-07	0.1	0.3086919	1.761094e-06	0.1	0.3086919	2.233347e-06	0.1
0.4305323	4.065760012685e-06	0.1	0.4305323	9.490072e-07	0.1	0.4305323	2.197898e-06	0.1	0.4305323	2.787283e-06	0.1
0.5610106	3.0952030950184e-06	0.1	0.5610106	1.104223e-06	0.1	0.5610106	2.557377e-06	0.1	0.5610106	3.24316e-06	0.1
0.691489	2.3563333554992e-06	0.1	0.691489	1.222386e-06	0.1	0.691489	2.831043e-06	0.1	0.691489	3.590212e-06	0.1
0.8219673	1.7938426835463e-06	0.1	0.8219673	1.312342e-06	0.1	0.8219673	3.039381e-06	0.1	0.8219673	3.854417e-06	0.1
0.9524456	1.365626374255e-06	0.1	0.9524456	1.380825e-06	0.1	0.9524456	3.197986e-06	0.1	0.9524456	4.055553e-06	0.1
1.082924	1.0396328061075e-06	0.1	1.082924	1.432959e-06	0.1	1.082924	3.318729e-06	0.1	1.082924	4.208675e-06	0.1
1.213402	7.9145769095091e-07	0.1	1.213402	1.472649e-06	0.1	1.213402	3.41065e-06	0.1	1.213402	4.325245e-06	0.1
1.343881	6.0252571459665e-07	0.1	1.343881	1.502864e-06	0.1	1.343881	3.480627e-06	0.1	1.343881	4.413988e-06	0.1
1.479804	4.535031367966e-07	0.1	1.479804	1.526696e-06	0.1	1.479804	3.535823e-06	0.1	1.479804	4.483985e-06	0.1
1.637508	3.2614599665061e-07	0.1	1.637508	1.547064e-06	0.1	1.637508	3.582994e-06	0.1	1.637508	4.543806e-06	0.1
1.795212	2.3455453102984e-07	0.1	1.795212	1.561711e-06	0.1	1.795212	3.616919e-06	0.1	1.795212	4.586827e-06	0.1
1.952916	1.6868471301326e-07	0.1	1.952916	1.572246e-06	0.1	1.952916	3.641316e-06	0.1	1.952916	4.617766e-06	0.1
2.130584	1.1635457067239e-07	0.1	2.130584	1.580614e-06	0.1	2.130584	3.660698e-06	0.1	2.130584	4.642346e-06	0.1
