Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
5.266849	9.8656613424e-06	0.1	5.266849	1.311783e-07	0.1	5.266849	2.465356e-09	0.1	5.266849	5.911067e-10	0.1
10.81446	9.726218736840001e-06	0.1	10.81446	2.674487e-07	0.1	10.81446	5.026369e-09	0.1	10.81446	1.205146e-09	0.1
21.90968	9.45321846687e-06	0.1	21.90968	5.342385e-07	0.1	21.90968	1.004031e-08	0.1	21.90968	2.40731e-09	0.1
41.88107	8.980983189270001e-06	0.1	41.88107	9.957309e-07	0.1	41.88107	1.871342e-08	0.1	41.88107	4.48681e-09	0.1
76.13813	8.225235746820001e-06	0.1	76.13813	1.734286e-06	0.1	76.13813	3.259354e-08	0.1	76.13813	7.814765e-09	0.1
128.5876	7.1895123851915005e-06	0.1	128.5876	2.746446e-06	0.1	128.5876	5.161569e-08	0.1	128.5876	1.237559e-08	0.1
196.2589	6.0434859601753e-06	0.1	196.2589	3.866402e-06	0.1	196.2589	7.26637e-08	0.1	196.2589	1.742215e-08	0.1
271.3261	4.984639654631e-06	0.1	271.3261	4.90116e-06	0.1	271.3261	9.211054e-08	0.1	271.3261	2.208481e-08	0.1
375.9765	3.8107725108089e-06	0.1	375.9765	6.048323e-06	0.1	375.9765	1.136699e-07	0.1	375.9765	2.725396e-08	0.1
480.6269	2.9133472835546e-06	0.1	480.6269	6.925333e-06	0.1	480.6269	1.301521e-07	0.1	480.6269	3.12058e-08	0.1
585.2773	2.2272632816828e-06	0.1	585.2773	7.595809e-06	0.1	585.2773	1.427527e-07	0.1	585.2773	3.422699e-08	0.1
689.9277	1.7027496317766e-06	0.1	689.9277	8.108391e-06	0.1	689.9277	1.52386e-07	0.1	689.9277	3.65367e-08	0.1
794.5781	1.301756721946e-06	0.1	794.5781	8.500261e-06	0.1	794.5781	1.597506e-07	0.1	794.5781	3.830248e-08	0.1
899.2285	9.951973488835e-07	0.1	899.2285	8.799846e-06	0.1	899.2285	1.653809e-07	0.1	899.2285	3.965242e-08	0.1
1003.879	7.6083143944016e-07	0.1	1003.879	9.028881e-06	0.1	1003.879	1.696853e-07	0.1	1003.879	4.068446e-08	0.1
1108.529	5.8165796702822e-07	0.1	1108.529	9.203978e-06	0.1	1108.529	1.72976e-07	0.1	1108.529	4.147345e-08	0.1
1217.404	4.3988471313016005e-07	0.1	1217.404	9.342526e-06	0.1	1217.404	1.755799e-07	0.1	1217.404	4.209776e-08	0.1
1343.179	3.185502507543e-07	0.1	1343.179	9.461101e-06	0.1	1343.179	1.778083e-07	0.1	1343.179	4.263206e-08	0.1
1468.953	2.3068374700178e-07	0.1	1468.953	9.546968e-06	0.1	1468.953	1.794221e-07	0.1	1468.953	4.301898e-08	0.1
1594.727	1.6705369603492e-07	0.1	1594.727	9.609151e-06	0.1	1594.727	1.805907e-07	0.1	1594.727	4.329918e-08	0.1
1736.088	1.1623201442136001e-07	0.1	1736.088	9.658816e-06	0.1	1736.088	1.815241e-07	0.1	1736.088	4.352297e-08	0.1
