Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
8.746292e-12	9.775104893992e-06	0.1	8.746292e-12	2.989891e-13	0.1	8.746292e-12	6.884188e-25	0.1	8.746292e-12	9.698214e-23	0.1	8.746292e-12	1.847044e-23	0.1	8.746292e-12	7.495413e-15	0.1	8.746292e-12	7.630345e-14	0.1	8.746292e-12	7.864895e-14	0.1	8.746292e-12	5.814051e-14	0.1	8.746292e-12	5.04712e-14	0.1	8.746292e-12	4.758783e-14	0.1	8.746292e-12	6.982276e-13	0.1	8.746292e-12	1.243076e-10	0.1	8.746292e-12	1.279189e-08	0.1	8.746292e-12	3.26883e-08	0.1	8.746292e-12	2.603027e-08	0.1	8.746292e-12	2.671797e-08	0.1	8.746292e-12	4.432509e-08	0.1	8.746292e-12	4.268179e-08	0.1	8.746292e-12	2.10465e-08	0.1	8.746292e-12	1.82938e-08	0.1
1.852922e-11	9.530686082466e-06	0.1	1.852922e-11	6.249662e-13	0.1	1.852922e-11	3.033212e-24	0.1	1.852922e-11	4.273506e-22	0.1	1.852922e-11	8.140138e-23	0.1	1.852922e-11	1.566128e-14	0.1	1.852922e-11	1.592883e-13	0.1	1.852922e-11	1.645692e-13	0.1	1.852922e-11	1.216132e-13	0.1	1.852922e-11	1.05503e-13	0.1	1.852922e-11	9.937892e-14	0.1	1.852922e-11	1.459344e-12	0.1	1.852922e-11	2.597372e-10	0.1	1.852922e-11	2.671296e-08	0.1	1.852922e-11	6.82196e-08	0.1	1.852922e-11	5.407266e-08	0.1	1.852922e-11	5.552405e-08	0.1	1.852922e-11	9.265617e-08	0.1	1.852922e-11	8.941737e-08	0.1	1.852922e-11	4.398905e-08	0.1	1.852922e-11	3.827458e-08	0.1
4.187189e-11	8.975575084908e-06	0.1	4.187189e-11	1.368285e-12	0.1	4.187189e-11	1.482565e-23	0.1	4.187189e-11	2.089268e-21	0.1	4.187189e-11	3.980974e-22	0.1	4.187189e-11	3.425637e-14	0.1	4.187189e-11	3.476571e-13	0.1	4.187189e-11	3.612136e-13	0.1	4.187189e-11	2.667032e-13	0.1	4.187189e-11	2.310118e-13	0.1	4.187189e-11	2.170917e-13	0.1	4.187189e-11	3.194359e-12	0.1	4.187189e-11	5.681582e-10	0.1	4.187189e-11	5.835391e-08	0.1	4.187189e-11	1.488107e-07	0.1	4.187189e-11	1.166591e-07	0.1	4.187189e-11	1.199079e-07	0.1	4.187189e-11	2.028976e-07	0.1	4.187189e-11	1.967955e-07	0.1	4.187189e-11	9.628948e-08	0.1	4.187189e-11	8.396795e-08	0.1
7.455164e-11	8.260191292870001e-06	0.1	7.455164e-11	2.332716e-12	0.1	7.455164e-11	4.422908e-23	0.1	7.455164e-11	6.234788e-21	0.1	7.455164e-11	1.188563e-21	0.1	7.455164e-11	5.832483e-14	0.1	7.455164e-11	5.900801e-13	0.1	7.455164e-11	6.180271e-13	0.1	7.455164e-11	4.557796e-13	0.1	7.455164e-11	3.939032e-13	0.1	7.455164e-11	3.689311e-13	0.1	7.455164e-11	5.444325e-12	0.1	7.455164e-11	9.674627e-10	0.1	7.455164e-11	9.918158e-08	0.1	7.455164e-11	2.5245e-07	0.1	7.455164e-11	1.94913e-07	0.1	7.455164e-11	2.006159e-07	0.1	7.455164e-11	3.460491e-07	0.1	7.455164e-11	3.378639e-07	0.1	7.455164e-11	1.641145e-07	0.1	7.455164e-11	1.43496e-07	0.1
9.789431e-11	7.78956370561e-06	0.1	9.789431e-11	2.971478e-12	0.1	9.789431e-11	7.305501e-23	0.1	9.789431e-11	1.030042e-20	0.1	9.789431e-11	1.964272e-21	0.1	9.789431e-11	7.422526e-14	0.1	9.789431e-11	7.492469e-13	0.1	9.789431e-11	7.893108e-13	0.1	9.789431e-11	5.816013e-13	0.1	9.789431e-11	5.018242e-13	0.1	9.789431e-11	4.688693e-13	0.1	9.789431e-11	6.933787e-12	0.1	9.789431e-11	1.231365e-09	0.1	9.789431e-11	1.260731e-07	0.1	9.789431e-11	3.20493e-07	0.1	9.789431e-11	2.448036e-07	0.1	9.789431e-11	2.522122e-07	0.1	9.789431e-11	4.409772e-07	0.1	9.789431e-11	4.32441e-07	0.1	9.789431e-11	2.090144e-07	0.1	9.789431e-11	1.830451e-07	0.1
1.321468e-10	7.154046416209999e-06	0.1	1.321468e-10	3.839898e-12	0.1	1.321468e-10	1.250663e-22	0.1	1.321468e-10	1.763896e-20	0.1	1.321468e-10	3.365368e-21	0.1	1.321468e-10	9.578302e-14	0.1	1.321468e-10	9.635871e-13	0.1	1.321468e-10	1.023945e-12	0.1	1.321468e-10	7.535463e-13	0.1	1.321468e-10	6.485986e-13	0.1	1.321468e-10	6.038115e-13	0.1	1.321468e-10	8.957796e-12	0.1	1.321468e-10	1.589381e-09	0.1	1.321468e-10	1.624276e-07	0.1	1.321468e-10	4.122005e-07	0.1	1.321468e-10	3.100006e-07	0.1	1.321468e-10	3.198372e-07	0.1	1.321468e-10	5.70258e-07	0.1	1.321468e-10	5.625668e-07	0.1	1.321468e-10	2.700269e-07	0.1	1.321468e-10	2.369175e-07	0.1
1.838465e-10	6.304927998918e-06	0.1	1.838465e-10	5.011707e-12	0.1	1.838465e-10	2.206108e-22	0.1	1.838465e-10	3.112706e-20	0.1	1.838465e-10	5.943143e-21	0.1	1.838465e-10	1.247445e-13	0.1	1.838465e-10	1.248382e-12	0.1	1.838465e-10	1.344404e-12	0.1	1.838465e-10	9.875083e-13	0.1	1.838465e-10	8.467649e-13	0.1	1.838465e-10	7.838904e-13	0.1	1.838465e-10	1.168711e-11	0.1	1.838465e-10	2.070973e-09	0.1	1.838465e-10	2.110752e-07	0.1	1.838465e-10	5.344214e-07	0.1	1.838465e-10	3.928327e-07	0.1	1.838465e-10	4.061598e-07	0.1	1.838465e-10	7.453094e-07	0.1	1.838465e-10	7.411493e-07	0.1	1.838465e-10	3.522935e-07	0.1	1.838465e-10	3.096515e-07	0.1
2.39908e-10	5.512649844797999e-06	0.1	2.39908e-10	6.118347e-12	0.1	2.39908e-10	3.40337e-22	0.1	2.39908e-10	4.803913e-20	0.1	2.39908e-10	9.179397e-21	0.1	2.39908e-10	1.519293e-13	0.1	2.39908e-10	1.511566e-12	0.1	2.39908e-10	1.652125e-12	0.1	2.39908e-10	1.211051e-12	0.1	2.39908e-10	1.034065e-12	0.1	2.39908e-10	9.513271e-13	0.1	2.39908e-10	1.426275e-11	0.1	2.39908e-10	2.524067e-09	0.1	2.39908e-10	2.565402e-07	0.1	2.39908e-10	6.481622e-07	0.1	2.39908e-10	4.651726e-07	0.1	2.39908e-10	4.820421e-07	0.1	2.39908e-10	9.116058e-07	0.1	2.39908e-10	9.131896e-07	0.1	2.39908e-10	4.299124e-07	0.1	2.39908e-10	3.781122e-07	0.1
3.098772e-10	4.6792514131e-06	0.1	3.098772e-10	7.298148e-12	0.1	3.098772e-10	5.033112e-22	0.1	3.098772e-10	7.107423e-20	0.1	3.098772e-10	1.359408e-20	0.1	3.098772e-10	1.806799e-13	0.1	3.098772e-10	1.784145e-12	0.1	3.098772e-10	1.987334e-12	0.1	3.098772e-10	1.453052e-12	0.1	3.098772e-10	1.233972e-12	0.1	3.098772e-10	1.126172e-12	0.1	3.098772e-10	1.700673e-11	0.1	3.098772e-10	3.005102e-09	0.1	3.098772e-10	3.044319e-07	0.1	3.098772e-10	7.67557e-07	0.1	3.098772e-10	5.353833e-07	0.1	3.098772e-10	5.563205e-07	0.1	3.098772e-10	1.090545e-06	0.1	3.098772e-10	1.100511e-06	0.1	3.098772e-10	5.125728e-07	0.1	3.098772e-10	4.503529e-07	0.1
3.89118e-10	3.904111316212e-06	0.1	3.89118e-10	8.411998e-12	0.1	3.89118e-10	6.948192e-22	0.1	3.89118e-10	9.815754e-20	0.1	3.89118e-10	1.879428e-20	0.1	3.89118e-10	2.07527e-13	0.1	3.89118e-10	2.031346e-12	0.1	3.89118e-10	2.312976e-12	0.1	3.89118e-10	1.686292e-12	0.1	3.89118e-10	1.423e-12	0.1	3.89118e-10	1.286579e-12	0.1	3.89118e-10	1.959574e-11	0.1	3.89118e-10	3.457157e-09	0.1	3.89118e-10	3.490164e-07	0.1	3.89118e-10	8.785001e-07	0.1	3.89118e-10	5.944731e-07	0.1	3.89118e-10	6.195564e-07	0.1	3.89118e-10	1.261931e-06	0.1	3.89118e-10	1.281318e-06	0.1	3.89118e-10	5.905117e-07	0.1	3.89118e-10	5.170744e-07	0.1
