Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
1.338579e-10	9.732675725694999e-06	0.1	1.338579e-10	1.050962e-117	0.1	1.338579e-10	1.050962e-117	0.1	1.338579e-10	2.549527e-10	0.1	1.338579e-10	1.050962e-117	0.1	1.338579e-10	3.006466e-08	0.1	1.338579e-10	1.152041e-11	0.1	1.338579e-10	3.871086e-08	0.1	1.338579e-10	1.219751e-07	0.1	1.338579e-10	6.047868e-08	0.1	1.338579e-10	3.100201e-10	0.1	1.338579e-10	1.541612e-08	0.1	1.338579e-10	3.515186e-12	0.1
2.872096e-10	9.4353009283e-06	0.1	2.872096e-10	2.718767e-117	0.1	2.872096e-10	2.718767e-117	0.1	2.872096e-10	5.386612e-10	0.1	2.872096e-10	2.718767e-117	0.1	2.872096e-10	6.350927e-08	0.1	2.872096e-10	2.434252e-11	0.1	2.872096e-10	8.179303e-08	0.1	2.872096e-10	2.577184e-07	0.1	2.872096e-10	1.277824e-07	0.1	2.872096e-10	6.550345e-10	0.1	2.872096e-10	3.257194e-08	0.1	2.872096e-10	7.426989e-12	0.1
6.431446e-10	8.7796385449304e-06	0.1	6.431446e-10	8.416818e-117	0.1	6.431446e-10	8.416818e-117	0.1	6.431446e-10	1.164156e-09	0.1	6.431446e-10	8.416818e-117	0.1	6.431446e-10	1.372003e-07	0.1	6.431446e-10	5.262089e-11	0.1	6.431446e-10	1.767976e-07	0.1	6.431446e-10	5.570368e-07	0.1	6.431446e-10	2.76183e-07	0.1	6.431446e-10	1.415803e-09	0.1	6.431446e-10	7.039929e-08	0.1	6.431446e-10	1.605196e-11	0.1
1.283827e-09	7.712145453143999e-06	0.1	1.283827e-09	2.462569e-116	0.1	1.283827e-09	2.462569e-116	0.1	1.283827e-09	2.182409e-09	0.1	1.283827e-09	2.462569e-116	0.1	1.283827e-09	2.570096e-07	0.1	1.283827e-09	9.868689e-11	0.1	1.283827e-09	3.315287e-07	0.1	1.283827e-09	1.04445e-06	0.1	1.283827e-09	5.178183e-07	0.1	1.283827e-09	2.65465e-09	0.1	1.283827e-09	1.319918e-07	0.1	1.283827e-09	3.009464e-11	0.1
2.084305e-09	6.5589370767987e-06	0.1	2.084305e-09	5.439439e-116	0.1	2.084305e-09	5.439439e-116	0.1	2.084305e-09	3.2822e-09	0.1	2.084305e-09	5.439439e-116	0.1	2.084305e-09	3.861421e-07	0.1	2.084305e-09	1.484952e-10	0.1	2.084305e-09	4.987777e-07	0.1	2.084305e-09	1.571158e-06	0.1	2.084305e-09	7.788946e-07	0.1	2.084305e-09	3.993379e-09	0.1	2.084305e-09	1.985391e-07	0.1	2.084305e-09	4.526531e-11	0.1
2.943853e-09	5.511929831902e-06	0.1	2.943853e-09	9.641685e-116	0.1	2.943853e-09	9.641685e-116	0.1	2.943853e-09	4.280438e-09	0.1	2.943853e-09	9.641685e-116	0.1	2.943853e-09	5.030192e-07	0.1	2.943853e-09	1.937666e-10	0.1	2.943853e-09	6.507396e-07	0.1	2.943853e-09	2.049552e-06	0.1	2.943853e-09	1.015975e-06	0.1	2.943853e-09	5.209323e-09	0.1	2.943853e-09	2.589692e-07	0.1	2.943853e-09	5.903939e-11	0.1
3.943267e-09	4.5028569064324e-06	0.1	3.943267e-09	1.561863e-115	0.1	3.943267e-09	1.561863e-115	0.1	3.943267e-09	5.242158e-09	0.1	3.943267e-09	1.561863e-115	0.1	3.943267e-09	6.151949e-07	0.1	3.943267e-09	2.374578e-10	0.1	3.943267e-09	7.973443e-07	0.1	3.943267e-09	2.510858e-06	0.1	3.943267e-09	1.244526e-06	0.1	3.943267e-09	6.381858e-09	0.1	3.943267e-09	3.172242e-07	0.1	3.943267e-09	7.231505e-11	0.1
5.035923e-09	3.6098243248683e-06	0.1	5.035923e-09	2.324837e-115	0.1	5.035923e-09	2.324837e-115	0.1	5.035923e-09	6.092855e-09	0.1	5.035923e-09	2.324837e-115	0.1	5.035923e-09	7.139039e-07	0.1	5.035923e-09	2.761916e-10	0.1	5.035923e-09	9.272707e-07	0.1	5.035923e-09	2.919413e-06	0.1	5.035923e-09	1.446868e-06	0.1	5.035923e-09	7.420342e-09	0.1	5.035923e-09	3.687975e-07	0.1	5.035923e-09	8.406482e-11	0.1
6.12858e-09	2.8939588277022e-06	0.1	6.12858e-09	3.179497e-115	0.1	6.12858e-09	3.179497e-115	0.1	6.12858e-09	6.774337e-09	0.1	6.12858e-09	3.179497e-115	0.1	6.12858e-09	7.924415e-07	0.1	6.12858e-09	3.073042e-10	0.1	6.12858e-09	1.031609e-06	0.1	6.12858e-09	3.247223e-06	0.1	6.12858e-09	1.609142e-06	0.1	6.12858e-09	8.253623e-09	0.1	6.12858e-09	4.101573e-07	0.1	6.12858e-09	9.348436e-11	0.1
7.221236e-09	2.32011102148e-06	0.1	7.221236e-09	4.10701e-115	0.1	7.221236e-09	4.10701e-115	0.1	7.221236e-09	7.320174e-09	0.1	7.221236e-09	4.10701e-115	0.1	7.221236e-09	8.548112e-07	0.1	7.221236e-09	3.323007e-10	0.1	7.221236e-09	1.115437e-06	0.1	7.221236e-09	3.510307e-06	0.1	7.221236e-09	1.739298e-06	0.1	7.221236e-09	8.922412e-09	0.1	7.221236e-09	4.433299e-07	0.1	7.221236e-09	1.01036e-10	0.1
