Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
3.16192e-12	9.77563624266e-06	0.1	3.16192e-12	1.204875e-08	0.1	3.16192e-12	2.152591e-13	0.1	3.16192e-12	2.066868e-13	0.1	3.16192e-12	8.238904e-08	0.1	3.16192e-12	1.295364e-07	0.1	3.16192e-12	4.809993e-11	0.1	3.16192e-12	7.85791e-11	0.1	3.16192e-12	1.414424e-10	0.1	3.16192e-12	2.133542e-11	0.1	3.16192e-12	1.881136e-17	0.1	3.16192e-12	3.990866e-12	0.1	3.16192e-12	5.28623e-19	0.1
6.962282e-12	9.51273587169e-06	0.1	6.962282e-12	2.617318e-08	0.1	6.962282e-12	4.67604e-13	0.1	6.962282e-12	4.489826e-13	0.1	6.962282e-12	1.789726e-07	0.1	6.962282e-12	2.8139e-07	0.1	6.962282e-12	1.044867e-10	0.1	6.962282e-12	1.706962e-10	0.1	6.962282e-12	3.072531e-10	0.1	6.962282e-12	4.634659e-11	0.1	6.962282e-12	4.086363e-17	0.1	6.962282e-12	8.669296e-12	0.1	6.962282e-12	1.14832e-18	0.1
1.437834e-11	9.01989580014e-06	0.1	1.437834e-11	5.265081e-08	0.1	1.437834e-11	9.406559e-13	0.1	1.437834e-11	9.031962e-13	0.1	1.437834e-11	3.600308e-07	0.1	1.437834e-11	5.660584e-07	0.1	1.437834e-11	2.101908e-10	0.1	1.437834e-11	3.43381e-10	0.1	1.437834e-11	6.180859e-10	0.1	1.437834e-11	9.323315e-11	0.1	1.437834e-11	8.220334e-17	0.1	1.437834e-11	1.743959e-11	0.1	1.437834e-11	2.310018e-18	0.1
2.756245e-11	8.20593093987e-06	0.1	2.756245e-11	9.637945e-08	0.1	2.756245e-11	1.721939e-12	0.1	2.756245e-11	1.653366e-12	0.1	2.756245e-11	6.59064e-07	0.1	2.756245e-11	1.036211e-06	0.1	2.756245e-11	3.847695e-10	0.1	2.756245e-11	6.285838e-10	0.1	2.756245e-11	1.131451e-09	0.1	2.756245e-11	1.7067e-10	0.1	2.756245e-11	1.504791e-16	0.1	2.756245e-11	3.192444e-11	0.1	2.756245e-11	4.228654e-18	0.1
4.587012e-11	7.19601903909e-06	0.1	4.587012e-11	1.506324e-07	0.1	4.587012e-11	2.691301e-12	0.1	4.587012e-11	2.584125e-12	0.1	4.587012e-11	1.030087e-06	0.1	4.587012e-11	1.619544e-06	0.1	4.587012e-11	6.013747e-10	0.1	4.587012e-11	9.824439e-10	0.1	4.587012e-11	1.768399e-09	0.1	4.587012e-11	2.667484e-10	0.1	4.587012e-11	2.351911e-16	0.1	4.587012e-11	4.989624e-11	0.1	4.587012e-11	6.609168e-18	0.1
7.148793e-11	5.98801411926e-06	0.1	7.148793e-11	2.15522e-07	0.1	7.148793e-11	3.850802e-12	0.1	7.148793e-11	3.697452e-12	0.1	7.148793e-11	1.47389e-06	0.1	7.148793e-11	2.317297e-06	0.1	7.148793e-11	8.604669e-10	0.1	7.148793e-11	1.405713e-09	0.1	7.148793e-11	2.530284e-09	0.1	7.148793e-11	3.816725e-10	0.1	7.148793e-11	3.365192e-16	0.1	7.148793e-11	7.13932e-11	0.1	7.148793e-11	9.456617e-18	0.1
9.710574e-11	4.98279917151e-06	0.1	9.710574e-11	2.695128e-07	0.1	9.710574e-11	4.815657e-12	0.1	9.710574e-11	4.623883e-12	0.1	9.710574e-11	1.843198e-06	0.1	9.710574e-11	2.897917e-06	0.1	9.710574e-11	1.076065e-09	0.1	9.710574e-11	1.757928e-09	0.1	9.710574e-11	3.16427e-09	0.1	9.710574e-11	4.773041e-10	0.1	9.710574e-11	4.208373e-16	0.1	9.710574e-11	8.928143e-11	0.1	9.710574e-11	1.182606e-17	0.1
1.359349e-10	3.77142428538e-06	0.1	1.359349e-10	3.34566e-07	0.1	1.359349e-10	5.978393e-12	0.1	1.359349e-10	5.740316e-12	0.1	1.359349e-10	2.288257e-06	0.1	1.359349e-10	3.597615e-06	0.1	1.359349e-10	1.33588e-09	0.1	1.359349e-10	2.182378e-09	0.1	1.359349e-10	3.928281e-09	0.1	1.359349e-10	5.925487e-10	0.1	1.359349e-10	5.224481e-16	0.1	1.359349e-10	1.108384e-10	0.1	1.359349e-10	1.468145e-17	0.1
1.74764e-10	2.85454845423e-06	0.1	1.74764e-10	3.837915e-07	0.1	1.74764e-10	6.858455e-12	0.1	1.74764e-10	6.585331e-12	0.1	1.74764e-10	2.625131e-06	0.1	1.74764e-10	4.127209e-06	0.1	1.74764e-10	1.532531e-09	0.1	1.74764e-10	2.50364e-09	0.1	1.74764e-10	4.506551e-09	0.1	1.74764e-10	6.797761e-10	0.1	1.74764e-10	5.993561e-16	0.1	1.74764e-10	1.271545e-10	0.1	1.74764e-10	1.684267e-17	0.1
2.135932e-10	2.16057539403e-06	0.1	2.135932e-10	4.210372e-07	0.1	2.135932e-10	7.524563e-12	0.1	2.135932e-10	7.224914e-12	0.1	2.135932e-10	2.880119e-06	0.1	2.135932e-10	4.528053e-06	0.1	2.135932e-10	1.681374e-09	0.1	2.135932e-10	2.746799e-09	0.1	2.135932e-10	4.944238e-09	0.1	2.135932e-10	7.457975e-10	0.1	2.135932e-10	6.57567e-16	0.1	2.135932e-10	1.395041e-10	0.1	2.135932e-10	1.847846e-17	0.1
