Batch	m_SP	7	W4_L	R	W3	P1	P2_L	P3	P4											
0.002222706	0.98945012	0.1	0.002222706	6.667612e-05	0.1	0.002222706	1.962789e-06	0.1	0.002222706	0.003170837	0.1	0.002222706	0.00113185031	0.1	0.002222706	6.909359e-05	0.1	0.002222706	9.066378e-11	0.1
0.002455911	0.98844559	0.1	0.002455911	7.361583e-05	0.1	0.002455911	2.167845e-06	0.1	0.002455911	0.003539525	0.1	0.002455911	0.00124965428	0.1	0.002455911	7.628492e-05	0.1	0.002455911	1.001002e-10	0.1
0.002716029	0.98732549	0.1	0.002716029	8.134389e-05	0.1	0.002716029	2.396209e-06	0.1	0.002716029	0.003951536	0.1	0.002716029	0.0013808415	0.1	0.002716029	8.429318e-05	0.1	0.002716029	1.106086e-10	0.1
0.002976148	0.9862064100000001	0.1	0.002976148	8.905878e-05	0.1	0.002976148	2.624194e-06	0.1	0.002976148	0.004363874	0.1	0.002976148	0.00151180433	0.1	0.002976148	9.228778e-05	0.1	0.002976148	1.210991e-10	0.1
0.003268123	0.9849517099999999	0.1	0.003268123	9.770286e-05	0.1	0.003268123	2.879645e-06	0.1	0.003268123	0.004826683	0.1	0.003268123	0.00165853999	0.1	0.003268123	0.0001012453	0.1	0.003268123	1.328531e-10	0.1
0.003581336	0.98360768	0.1	0.003581336	0.0001069574	0.1	0.003581336	3.153141e-06	0.1	0.003581336	0.005322781	0.1	0.003581336	0.00181563857	0.1	0.003581336	0.0001108353	0.1	0.003581336	1.454371e-10	0.1
0.003907639	0.98221017	0.1	0.003907639	0.0001165785	0.1	0.003907639	3.437477e-06	0.1	0.003907639	0.005838949	0.1	0.003907639	0.0019789617700000004	0.1	0.003907639	0.0001208053	0.1	0.003907639	1.585196e-10	0.1
0.004286302	0.9805916600000001	0.1	0.004286302	0.0001277179	0.1	0.004286302	3.766683e-06	0.1	0.004286302	0.006436884	0.1	0.004286302	0.00216805584	0.1	0.004286302	0.0001323486	0.1	0.004286302	1.736666e-10	0.1
0.004681198	0.9789078200000001	0.1	0.004681198	0.0001393055	0.1	0.004681198	4.10914e-06	0.1	0.004681198	0.007059085	0.1	0.004681198	0.00236476036	0.1	0.004681198	0.0001443563	0.1	0.004681198	1.894232e-10	0.1
0.005141024	0.9769524399999999	0.1	0.005141024	0.000152761	0.1	0.005141024	4.5068e-06	0.1	0.005141024	0.007781721	0.1	0.005141024	0.00259317228	0.1	0.005141024	0.0001582997	0.1	0.005141024	2.077196e-10	0.1
0.005640677	0.9748342000000001	0.1	0.005640677	0.0001673365	0.1	0.005640677	4.937558e-06	0.1	0.005640677	0.008564589	0.1	0.005640677	0.0028405956900000003	0.1	0.005640677	0.0001734036	0.1	0.005640677	2.275389e-10	0.1
0.006200072	0.97247085	0.1	0.006200072	0.0001835987	0.1	0.006200072	5.418167e-06	0.1	0.006200072	0.009438103	0.1	0.006200072	0.00311665159	0.1	0.006200072	0.0001902554	0.1	0.006200072	2.496517e-10	0.1
0.006876202	0.9696257	0.1	0.006876202	0.000203176	0.1	0.006876202	5.996753e-06	0.1	0.006876202	0.01048972	0.1	0.006876202	0.00344898488	0.1	0.006876202	0.0002105426	0.1	0.006876202	2.762725e-10	0.1
0.007652928	0.96637247	0.1	0.007652928	0.0002255608	0.1	0.007652928	6.658309e-06	0.1	0.007652928	0.01169216	0.1	0.007652928	0.0038289752900000002	0.1	0.007652928	0.000233739	0.1	0.007652928	3.067107e-10	0.1
0.008550597	0.9626327800000001	0.1	0.008550597	0.0002512919	0.1	0.008550597	7.418761e-06	0.1	0.008550597	0.01307435	0.1	0.008550597	0.00426576972	0.1	0.008550597	0.000260403	0.1	0.008550597	3.416991e-10	0.1
0.009663785	0.9580253999999999	0.1	0.009663785	0.0002829951	0.1	0.009663785	8.35571e-06	0.1	0.009663785	0.01477734	0.1	0.009663785	0.00480394231	0.1	0.009663785	0.0002932556	0.1	0.009663785	3.848082e-10	0.1
0.01114717	0.95193644	0.1	0.01114717	0.0003248912	0.1	0.01114717	9.593899e-06	0.1	0.01114717	0.01702787	0.1	0.01114717	0.005515143	0.1	0.01114717	0.0003366708	0.1	0.01114717	4.417773e-10	0.1
0.01317351	0.94371161	0.1	0.01317351	0.0003814854	0.1	0.01317351	1.126647e-05	0.1	0.01317351	0.02006793	0.1	0.01317351	0.006475849380000001	0.1	0.01317351	0.0003953169	0.1	0.01317351	5.187325e-10	0.1
0.01640704	0.9308035299999999	0.1	0.01640704	0.0004703028	0.1	0.01640704	1.389136e-05	0.1	0.01640704	0.02483892	0.1	0.01640704	0.00798355685	0.1	0.01640704	0.0004873546	0.1	0.01640704	6.395039e-10	0.1
0.02176687	0.9099763100000001	0.1	0.02176687	0.0006136098	0.1	0.02176687	1.812663e-05	0.1	0.02176687	0.03253692	0.1	0.02176687	0.0104162453	0.1	0.02176687	0.0006358575	0.1	0.02176687	8.343687e-10	0.1
0.03248654	0.87033294	0.1	0.03248654	0.0008863876	0.1	0.03248654	2.618825e-05	0.1	0.03248654	0.04718969	0.1	0.03248654	0.0150467401	0.1	0.03248654	0.0009185254	0.1	0.03248654	1.205284e-09	0.1
0.04934526	0.81291948	0.1	0.04934526	0.001281437	0.1	0.04934526	3.786345e-05	0.1	0.04934526	0.06841047	0.1	0.04934526	0.021752842	0.1	0.04934526	0.001327898	0.1	0.04934526	1.742461e-09	0.1
0.07654152	0.7312345560000001	0.1	0.07654152	0.001843492	0.1	0.07654152	5.447433e-05	0.1	0.07654152	0.09860233	0.1	0.07654152	0.0312939297	0.1	0.07654152	0.001910332	0.1	0.07654152	2.506728e-09	0.1
0.1096063	0.646799881	0.1	0.1096063	0.002424469	0.1	0.1096063	7.16444e-05	0.1	0.1096063	0.1298106	0.1	0.1096063	0.0411562255	0.1	0.1096063	0.002512373	0.1	0.1096063	3.296724e-09	0.1
0.1574498	0.5469006369999999	0.1	0.1574498	0.003111853	0.1	0.1574498	9.195922e-05	0.1	0.1574498	0.1667347	0.1	0.1574498	0.0528248159	0.1	0.1574498	0.00322468	0.1	0.1574498	4.231409e-09	0.1
