Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.0289328	9.8766342449866e-06	0.1	0.0289328	3.870462e-09	0.1	0.0289328	4.7783369999999996e-110	0.1	0.0289328	3.31298e-09	0.1	0.0289328	9.892753099999999e-08	0.1	0.0289328	6.179998e-09	0.1	0.0289328	1.097425e-08	0.1
0.08008125	9.6624264759822e-06	0.1	0.08008125	1.059655e-08	0.1	0.08008125	1.3082000999999999e-109	0.1	0.08008125	9.070187e-09	0.1	0.08008125	2.7084133400000003e-07	0.1	0.08008125	1.691963e-08	0.1	0.08008125	3.0045e-08	0.1
0.1563992	9.3514178739198e-06	0.1	0.1563992	2.036238e-08	0.1	0.1563992	2.5138152e-109	0.1	0.1563992	1.742912e-08	0.1	0.1563992	5.20444698e-07	0.1	0.1563992	3.251289e-08	0.1	0.1563992	5.773397e-08	0.1
0.2579719	8.952962516329e-06	0.1	0.2579719	3.287399e-08	0.1	0.2579719	4.058409e-109	0.1	0.2579719	2.813831e-08	0.1	0.2579719	8.4022812e-07	0.1	0.2579719	5.24904e-08	0.1	0.2579719	9.320815e-08	0.1
0.3138369	8.741096098627201e-06	0.1	0.3138369	3.952667e-08	0.1	0.3138369	4.879701e-109	0.1	0.3138369	3.38326e-08	0.1	0.3138369	1.01026343e-06	0.1	0.3138369	6.311283e-08	0.1	0.3138369	1.120705e-07	0.1
0.3392301	8.6464582939172e-06	0.1	0.3392301	4.249834e-08	0.1	0.3392301	5.246562e-109	0.1	0.3392301	3.637617e-08	0.1	0.3392301	1.08621598e-06	0.1	0.3392301	6.785775e-08	0.1	0.3392301	1.204961e-07	0.1
0.3747805	8.5156839200966e-06	0.1	0.3747805	4.66047e-08	0.1	0.3747805	5.753505e-109	0.1	0.3747805	3.989098e-08	0.1	0.3747805	1.1911707399999999e-06	0.1	0.3747805	7.441443e-08	0.1	0.3747805	1.321389e-07	0.1
0.4458814	8.260037356432201e-06	0.1	0.4458814	5.463203e-08	0.1	0.4458814	6.744507e-109	0.1	0.4458814	4.676191e-08	0.1	0.4458814	1.39634122e-06	0.1	0.4458814	8.723181e-08	0.1	0.4458814	1.548989e-07	0.1
0.5474541	7.908086101828e-06	0.1	0.5474541	6.568342e-08	0.1	0.5474541	8.108834999999999e-109	0.1	0.5474541	5.622126e-08	0.1	0.5474541	1.67880361e-06	0.1	0.5474541	1.048777e-07	0.1	0.5474541	1.86233e-07	0.1
0.6490269	7.57113111681e-06	0.1	0.6490269	7.626391e-08	0.1	0.6490269	9.415032000000001e-109	0.1	0.6490269	6.527756e-08	0.1	0.6490269	1.94923028e-06	0.1	0.6490269	1.217718e-07	0.1	0.6490269	2.162319e-07	0.1
0.7813921	7.153478434304e-06	0.1	0.7813921	8.937836e-08	0.1	0.7813921	1.1034054e-108	0.1	0.7813921	7.650277e-08	0.1	0.7813921	2.2844231600000003e-06	0.1	0.7813921	1.427118e-07	0.1	0.7813921	2.534155e-07	0.1
0.8381201	6.9816129360313e-06	0.1	0.8381201	9.477499e-08	0.1	0.8381201	1.1700285e-108	0.1	0.8381201	8.112197e-08	0.1	0.8381201	2.42235521e-06	0.1	0.8381201	1.513287e-07	0.1	0.8381201	2.687166e-07	0.1
0.9515761	6.6501705515553e-06	0.1	0.9515761	1.051824e-07	0.1	0.9515761	1.2985112999999998e-108	0.1	0.9515761	9.003012e-08	0.1	0.9515761	2.68835794e-06	0.1	0.9515761	1.679464e-07	0.1	0.9515761	2.982248e-07	0.1
1.140669	6.1323623722314e-06	0.1	1.140669	1.214418e-07	0.1	1.140669	1.4992386e-108	0.1	1.140669	1.039472e-07	0.1	1.140669	3.10393197e-06	0.1	1.140669	1.93908e-07	0.1	1.140669	3.443252e-07	0.1
1.472584	5.3190343409648e-06	0.1	1.472584	1.469806e-07	0.1	1.472584	1.8145238999999997e-108	0.1	1.472584	1.25807e-07	0.1	1.472584	3.7566789199999997e-06	0.1	1.472584	2.346862e-07	0.1	1.472584	4.167357e-07	0.1
1.655137	4.918646711072e-06	0.1	1.655137	1.59553e-07	0.1	1.655137	1.969734e-108	0.1	1.655137	1.365682e-07	0.1	1.655137	4.07801649e-06	0.1	1.655137	2.547607e-07	0.1	1.655137	4.523823e-07	0.1
