Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.447553e-13	1.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1
1.359673e-10	1.0	0.1	1.359673e-10	0.0	0.1	1.359673e-10	0.0	0.1	1.359673e-10	0.0	0.1
2.178055e-09	1.0	0.1	2.178055e-09	0.0	0.1	2.178055e-09	0.0	0.1	2.178055e-09	0.0	0.1
6.215568e-09	1.0	0.1	6.215568e-09	0.0	0.1	6.215568e-09	0.0	0.1	6.215568e-09	0.0	0.1
1.291848e-08	1.0	0.1	1.291848e-08	0.0	0.1	1.291848e-08	0.0	0.1	1.291848e-08	0.0	0.1
2.318288e-08	1.0	0.1	2.318288e-08	0.0	0.1	2.318288e-08	0.0	0.1	2.318288e-08	0.0	0.1
3.344728e-08	1.0	0.1	3.344728e-08	0.0	0.1	3.344728e-08	0.0	0.1	3.344728e-08	0.0	0.1
5.149606e-08	1.0	0.1	5.149606e-08	0.0	0.1	5.149606e-08	0.0	0.1	5.149606e-08	0.0	0.1
8.348785e-08	1.0	0.1	8.348785e-08	0.0	0.1	8.348785e-08	0.0	0.1	8.348785e-08	0.0	0.1
1.254898e-07	1.0	0.1	1.254898e-07	0.0	0.1	1.254898e-07	0.0	0.1	1.254898e-07	0.0	0.1
1.755403e-07	1.0	0.1	1.755403e-07	0.0	0.1	1.755403e-07	0.0	0.1	1.755403e-07	0.0	0.1
2.347879e-07	1.0	0.1	2.347879e-07	0.0	0.1	2.347879e-07	0.0	0.1	2.347879e-07	0.0	0.1
2.963348e-07	1.0	0.1	2.963348e-07	0.0	0.1	2.963348e-07	0.0	0.1	2.963348e-07	0.0	0.1
3.578816e-07	1.0	0.1	3.578816e-07	0.0	0.1	3.578816e-07	0.0	0.1	3.578816e-07	0.0	0.1
4.194285e-07	1.0	0.1	4.194285e-07	0.0	0.1	4.194285e-07	0.0	0.1	4.194285e-07	0.0	0.1
4.809754e-07	1.0	0.1	4.809754e-07	0.0	0.1	4.809754e-07	0.0	0.1	4.809754e-07	0.0	0.1
5.425223e-07	1.0	0.1	5.425223e-07	0.0	0.1	5.425223e-07	0.0	0.1	5.425223e-07	0.0	0.1
6.040691e-07	1.0	0.1	6.040691e-07	0.0	0.1	6.040691e-07	0.0	0.1	6.040691e-07	0.0	0.1
6.65616e-07	1.0	0.1	6.65616e-07	0.0	0.1	6.65616e-07	0.0	0.1	6.65616e-07	0.0	0.1
7.271629e-07	1.0	0.1	7.271629e-07	0.0	0.1	7.271629e-07	0.0	0.1	7.271629e-07	0.0	0.1
7.887098e-07	1.00000005	0.1	7.887098e-07	0.0	0.1	7.887098e-07	0.0	0.1	7.887098e-07	0.0	0.1
8.502566e-07	0.99999996	0.1	8.502566e-07	0.0	0.1	8.502566e-07	0.0	0.1	8.502566e-07	0.0	0.1
9.118035e-07	0.9999999900000001	0.1	9.118035e-07	0.0	0.1	9.118035e-07	0.0	0.1	9.118035e-07	0.0	0.1
9.733504e-07	1.00000004	0.1	9.733504e-07	0.0	0.1	9.733504e-07	0.0	0.1	9.733504e-07	0.0	0.1
1.034897e-06	0.99999998	0.1	1.034897e-06	0.0	0.1	1.034897e-06	0.0	0.1	1.034897e-06	0.0	0.1
1.096444e-06	1.00000004	0.1	1.096444e-06	0.0	0.1	1.096444e-06	0.0	0.1	1.096444e-06	0.0	0.1
1.157991e-06	1.00000003	0.1	1.157991e-06	0.0	0.1	1.157991e-06	0.0	0.1	1.157991e-06	0.0	0.1
1.219538e-06	0.99999999	0.1	1.219538e-06	0.0	0.1	1.219538e-06	0.0	0.1	1.219538e-06	0.0	0.1
1.281085e-06	1.00000001	0.1	1.281085e-06	0.0	0.1	1.281085e-06	0.0	0.1	1.281085e-06	0.0	0.1
1.342632e-06	0.99999996	0.1	1.342632e-06	0.0	0.1	1.342632e-06	0.0	0.1	1.342632e-06	0.0	0.1
1.404179e-06	0.99999997	0.1	1.404179e-06	0.0	0.1	1.404179e-06	0.0	0.1	1.404179e-06	0.0	0.1
1.465725e-06	1.0	0.1	1.465725e-06	0.0	0.1	1.465725e-06	0.0	0.1	1.465725e-06	0.0	0.1
1.527272e-06	0.99999996	0.1	1.527272e-06	0.0	0.1	1.527272e-06	0.0	0.1	1.527272e-06	0.0	0.1
1.588819e-06	0.99999999	0.1	1.588819e-06	0.0	0.1	1.588819e-06	0.0	0.1	1.588819e-06	0.0	0.1
1.650366e-06	0.9999999700000001	0.1	1.650366e-06	0.0	0.1	1.650366e-06	0.0	0.1	1.650366e-06	0.0	0.1
1.711913e-06	1.0	0.1	1.711913e-06	0.0	0.1	1.711913e-06	0.0	0.1	1.711913e-06	0.0	0.1
1.77346e-06	0.99999998	0.1	1.77346e-06	0.0	0.1	1.77346e-06	0.0	0.1	1.77346e-06	0.0	0.1
1.835007e-06	1.00000005	0.1	1.835007e-06	0.0	0.1	1.835007e-06	0.0	0.1	1.835007e-06	0.0	0.1
1.896554e-06	1.0000000199999999	0.1	1.896554e-06	0.0	0.1	1.896554e-06	0.0	0.1	1.896554e-06	0.0	0.1
1.9581e-06	0.999999995	0.1	1.9581e-06	0.0	0.1	1.9581e-06	0.0	0.1	1.9581e-06	0.0	0.1
2.019647e-06	0.9999999519999999	0.1	2.019647e-06	0.0	0.1	2.019647e-06	0.0	0.1	2.019647e-06	0.0	0.1
2.091061e-06	1.000000029	0.1	2.091061e-06	0.0	0.1	2.091061e-06	0.0	0.1	2.091061e-06	0.0	0.1
2.164941e-06	0.999999969	0.1	2.164941e-06	0.0	0.1	2.164941e-06	0.0	0.1	2.164941e-06	0.0	0.1
2.238821e-06	0.9999999509999999	0.1	2.238821e-06	0.0	0.1	2.238821e-06	0.0	0.1	2.238821e-06	0.0	0.1
2.312701e-06	1.0000000070000001	0.1	2.312701e-06	0.0	0.1	2.312701e-06	0.0	0.1	2.312701e-06	0.0	0.1
2.386581e-06	1.000000046	0.1	2.386581e-06	0.0	0.1	2.386581e-06	0.0	0.1	2.386581e-06	0.0	0.1
2.460461e-06	0.999999997	0.1	2.460461e-06	0.0	0.1	2.460461e-06	0.0	0.1	2.460461e-06	0.0	0.1
2.534341e-06	1.000000005	0.1	2.534341e-06	0.0	0.1	2.534341e-06	0.0	0.1	2.534341e-06	0.0	0.1
2.608221e-06	0.999999964	0.1	2.608221e-06	0.0	0.1	2.608221e-06	0.0	0.1	2.608221e-06	0.0	0.1
2.682101e-06	0.999999991	0.1	2.682101e-06	0.0	0.1	2.682101e-06	0.0	0.1	2.682101e-06	0.0	0.1
2.755982e-06	1.0000000310000001	0.1	2.755982e-06	0.0	0.1	2.755982e-06	0.0	0.1	2.755982e-06	0.0	0.1
2.835819e-06	1.000000049	0.1	2.835819e-06	0.0	0.1	2.835819e-06	0.0	0.1	2.835819e-06	0.0	0.1
2.924592e-06	0.999999989	0.1	2.924592e-06	0.0	0.1	2.924592e-06	0.0	0.1	2.924592e-06	0.0	0.1
3.013365e-06	0.999999957	0.1	3.013365e-06	0.0	0.1	3.013365e-06	0.0	0.1	3.013365e-06	0.0	0.1
