Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
1.022608e-08	0.9894889	0.1	1.022608e-08	2.157042e-06	0.1	1.022608e-08	1.333056e-05	0.1	1.022608e-08	0.0018534	0.1	1.022608e-08	1.9602605799999997e-05	0.1	1.022608e-08	3.012641e-06	0.1	1.022608e-08	0.003237355	0.1
1.221369e-08	0.9874827	0.1	1.221369e-08	2.574376e-06	0.1	1.221369e-08	1.597695e-05	0.1	1.221369e-08	0.002215336	0.1	1.221369e-08	2.33863508e-05	0.1	1.221369e-08	3.595133e-06	0.1	1.221369e-08	0.003860822	0.1
1.427067e-08	0.9854149	0.1	1.427067e-08	3.005228e-06	0.1	1.427067e-08	1.871873e-05	0.1	1.427067e-08	0.002590076	0.1	1.427067e-08	2.7291532999999998e-05	0.1	1.427067e-08	4.196439e-06	0.1	1.427067e-08	0.004504077	0.1
1.632765e-08	0.9833546	0.1	1.632765e-08	3.434938e-06	0.1	1.632765e-08	2.146031e-05	0.1	1.632765e-08	0.00296485	0.1	1.632765e-08	3.1185608000000004e-05	0.1	1.632765e-08	4.796111e-06	0.1	1.632765e-08	0.005145331	0.1
1.855735e-08	0.9811293	0.1	1.855735e-08	3.899378e-06	0.1	1.855735e-08	2.442917e-05	0.1	1.855735e-08	0.003370989	0.1	1.855735e-08	3.539388e-05	0.1	1.855735e-08	5.444221e-06	0.1	1.855735e-08	0.005838176	0.1
2.104615e-08	0.9786545	0.1	2.104615e-08	4.416071e-06	0.1	2.104615e-08	2.773694e-05	0.1	2.104615e-08	0.003824021	0.1	2.104615e-08	4.0075210999999995e-05	0.1	2.104615e-08	6.16522e-06	0.1	2.104615e-08	0.006608771	0.1
2.353494e-08	0.976189	0.1	2.353494e-08	4.930916e-06	0.1	2.353494e-08	3.103643e-05	0.1	2.353494e-08	0.004276569	0.1	2.353494e-08	4.4739581e-05	0.1	2.353494e-08	6.883621e-06	0.1	2.353494e-08	0.007376466	0.1
2.632721e-08	0.9734335	0.1	2.632721e-08	5.50631e-06	0.1	2.632721e-08	3.47268e-05	0.1	2.632721e-08	0.00478354	0.1	2.632721e-08	4.9952426000000004e-05	0.1	2.632721e-08	7.686497e-06	0.1	2.632721e-08	0.008234336	0.1
2.93218e-08	0.9704905	0.1	2.93218e-08	6.120758e-06	0.1	2.93218e-08	3.866987e-05	0.1	2.93218e-08	0.005326154	0.1	2.93218e-08	5.5519094e-05	0.1	2.93218e-08	8.543856e-06	0.1	2.93218e-08	0.00915035	0.1
3.244145e-08	0.9674381	0.1	3.244145e-08	6.75796e-06	0.1	3.244145e-08	4.276055e-05	0.1	3.244145e-08	0.005890029	0.1	3.244145e-08	6.1291967e-05	0.1	3.244145e-08	9.432956e-06	0.1	3.244145e-08	0.01010023	0.1
3.606135e-08	0.9639131	0.1	3.606135e-08	7.493626e-06	0.1	3.606135e-08	4.748464e-05	0.1	3.606135e-08	0.006542304	0.1	3.606135e-08	6.795705e-05	0.1	3.606135e-08	1.045944e-05	0.1	3.606135e-08	0.01119684	0.1
3.983673e-08	0.9602561	0.1	3.983673e-08	8.256655e-06	0.1	3.983673e-08	5.238538e-05	0.1	3.983673e-08	0.007220047	0.1	3.983673e-08	7.4870223e-05	0.1	3.983673e-08	1.15241e-05	0.1	3.983673e-08	0.01233421	0.1
4.423401e-08	0.9560215	0.1	4.423401e-08	9.139956e-06	0.1	4.423401e-08	5.805938e-05	0.1	4.423401e-08	0.008005882	0.1	4.423401e-08	8.2873307e-05	0.1	4.423401e-08	1.275657e-05	0.1	4.423401e-08	0.01365084	0.1
4.901e-08	0.9514526	0.1	4.901e-08	1.009278e-05	0.1	4.901e-08	6.418055e-05	0.1	4.901e-08	0.008854796	0.1	4.901e-08	9.150653e-05	0.1	4.901e-08	1.408605e-05	0.1	4.901e-08	0.01507108	0.1
5.435406e-08	0.9463776	0.1	5.435406e-08	1.115093e-05	0.1	5.435406e-08	7.09788e-05	0.1	5.435406e-08	0.009798715	0.1	5.435406e-08	0.000101094285	0.1	5.435406e-08	1.556248e-05	0.1	5.435406e-08	0.01664831	0.1
6.076721e-08	0.9403391	0.1	6.076721e-08	1.240971e-05	0.1	6.076721e-08	7.906655e-05	0.1	6.076721e-08	0.01092283	0.1	6.076721e-08	0.000112500307	0.1	6.076721e-08	1.731887e-05	0.1	6.076721e-08	0.0185246	0.1
6.795147e-08	0.9336411	0.1	6.795147e-08	1.380574e-05	0.1	6.795147e-08	8.803643e-05	0.1	6.795147e-08	0.01217063	0.1	6.795147e-08	0.000125150068	0.1	6.795147e-08	1.926674e-05	0.1	6.795147e-08	0.02060544	0.1
7.56498e-08	0.9265412	0.1	7.56498e-08	1.528536e-05	0.1	7.56498e-08	9.754364e-05	0.1	7.56498e-08	0.01349405	0.1	7.56498e-08	0.000138557564	0.1	7.56498e-08	2.133125e-05	0.1	7.56498e-08	0.02281087	0.1
8.437258e-08	0.9185919	0.1	8.437258e-08	1.694182e-05	0.1	8.437258e-08	0.0001081874	0.1	8.437258e-08	0.01497638	0.1	8.437258e-08	0.000153567561	0.1	8.437258e-08	2.364251e-05	0.1	8.437258e-08	0.0252799	0.1
9.377833e-08	0.9101322	0.1	9.377833e-08	1.870454e-05	0.1	9.377833e-08	0.0001195141	0.1	9.377833e-08	0.01655436	0.1	9.377833e-08	0.000169540632	0.1	9.377833e-08	2.610204e-05	0.1	9.377833e-08	0.02790731	0.1
1.035861e-07	0.9014325	0.1	1.035861e-07	2.05172e-05	0.1	1.035861e-07	0.0001311617	0.1	1.035861e-07	0.01817741	0.1	1.035861e-07	0.000185966306	0.1	1.035861e-07	2.863123e-05	0.1	1.035861e-07	0.03060915	0.1
1.150019e-07	0.8914596	0.1	1.150019e-07	2.259507e-05	0.1	1.150019e-07	0.0001445136	0.1	1.150019e-07	0.0200382	0.1	1.150019e-07	0.000204795211	0.1	1.150019e-07	3.153048e-05	0.1	1.150019e-07	0.03370629	0.1
1.269232e-07	0.8812172	0.1	1.269232e-07	2.472907e-05	0.1	1.269232e-07	0.0001582263	0.1	1.269232e-07	0.02194945	0.1	1.269232e-07	0.000224132819	0.1	1.269232e-07	3.450805e-05	0.1	1.269232e-07	0.03688711	0.1
1.408671e-07	0.8694547	0.1	1.408671e-07	2.717974e-05	0.1	1.408671e-07	0.0001739738	0.1	1.408671e-07	0.02414443	0.1	1.408671e-07	0.00024634010200000003	0.1	1.408671e-07	3.792747e-05	0.1	1.408671e-07	0.04053993	0.1
1.560615e-07	0.8568971	0.1	1.560615e-07	2.979605e-05	0.1	1.560615e-07	0.0001907858	0.1	1.560615e-07	0.02648783	0.1	1.560615e-07	0.00027004821	0.1	1.560615e-07	4.157801e-05	0.1	1.560615e-07	0.04443965	0.1
1.73132e-07	0.8431027	0.1	1.73132e-07	3.267005e-05	0.1	1.73132e-07	0.0002092536	0.1	1.73132e-07	0.02906208	0.1	1.73132e-07	0.00029609158	0.1	1.73132e-07	4.558809e-05	0.1	1.73132e-07	0.04872345	0.1
1.939201e-07	0.8267366	0.1	1.939201e-07	3.607983e-05	0.1	1.939201e-07	0.0002311642	0.1	1.939201e-07	0.03211625	0.1	1.939201e-07	0.00032698992	0.1	1.939201e-07	5.034575e-05	0.1	1.939201e-07	0.05380585	0.1
2.179523e-07	0.8083853	0.1	2.179523e-07	3.990323e-05	0.1	2.179523e-07	0.0002557326	0.1	2.179523e-07	0.03554091	0.1	2.179523e-07	0.0003616363	0.1	2.179523e-07	5.568053e-05	0.1	2.179523e-07	0.05950476	0.1
2.459249e-07	0.787758	0.1	2.459249e-07	4.420081e-05	0.1	2.459249e-07	0.0002833481	0.1	2.459249e-07	0.03939031	0.1	2.459249e-07	0.0004005797	0.1	2.459249e-07	6.167696e-05	0.1	2.459249e-07	0.06591047	0.1
2.810082e-07	0.7629421	0.1	2.810082e-07	4.937108e-05	0.1	2.810082e-07	0.0003165712	0.1	2.810082e-07	0.04402138	0.1	2.810082e-07	0.00044743101999999995	0.1	2.810082e-07	6.889103e-05	0.1	2.810082e-07	0.07361694	0.1
