Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
1191.606	9.8830781799022e-06	0.1	1191.606	5.244407e-08	0.1	1191.606	4.493656e-08	0.1	1191.606	1.944163e-08	0.1
3401.913	9.6699893651024e-06	0.1	3401.913	1.481055e-07	0.1	3401.913	1.269038e-07	0.1	3401.913	5.490445e-08	0.1
7110.386	9.3227360425368e-06	0.1	7110.386	3.039964e-07	0.1	7110.386	2.604785e-07	0.1	7110.386	1.12695e-07	0.1
13291.18	8.7714711442545e-06	0.1	13291.18	5.51474e-07	0.1	13291.18	4.725291e-07	0.1	13291.18	2.044379e-07	0.1
25460.66	7.779527868312e-06	0.1	25460.66	9.967839e-07	0.1	25460.66	8.540916e-07	0.1	25460.66	3.695195e-07	0.1
41562.09	6.637345014654401e-06	0.1	41562.09	1.509541e-06	0.1	41562.09	1.293446e-06	0.1	41562.09	5.596044e-07	0.1
60284.83	5.5183500197625e-06	0.1	60284.83	2.011889e-06	0.1	60284.83	1.723881e-06	0.1	60284.83	7.458307e-07	0.1
82892.22	4.4155741552207995e-06	0.1	82892.22	2.506956e-06	0.1	82892.22	2.148079e-06	0.1	82892.22	9.293581e-07	0.1
111326.6	3.335874297896e-06	0.1	111326.6	2.991665e-06	0.1	111326.6	2.5634e-06	0.1	111326.6	1.109045e-06	0.1
139761.0	2.520184464898e-06	0.1	139761.0	3.357852e-06	0.1	139761.0	2.877167e-06	0.1	139761.0	1.244795e-06	0.1
168195.3	1.9039473923625e-06	0.1	168195.3	3.634499e-06	0.1	168195.3	3.114211e-06	0.1	168195.3	1.347351e-06	0.1
196629.7	1.4383938552995e-06	0.1	196629.7	3.8435e-06	0.1	196629.7	3.293293e-06	0.1	196629.7	1.424831e-06	0.1
225064.1	1.0866778082594e-06	0.1	225064.1	4.001396e-06	0.1	225064.1	3.428586e-06	0.1	225064.1	1.483364e-06	0.1
253498.4	8.2096280327448e-07	0.1	253498.4	4.120684e-06	0.1	253498.4	3.530797e-06	0.1	253498.4	1.527586e-06	0.1
281932.8	6.202209724979199e-07	0.1	281932.8	4.210803e-06	0.1	281932.8	3.608015e-06	0.1	281932.8	1.560994e-06	0.1
310367.2	4.6856443085451996e-07	0.1	310367.2	4.278886e-06	0.1	310367.2	3.666352e-06	0.1	310367.2	1.586233e-06	0.1
342273.8	3.4207536616682e-07	0.1	342273.8	4.335671e-06	0.1	342273.8	3.715008e-06	0.1	342273.8	1.607284e-06	0.1
376495.1	2.4409594086462e-07	0.1	376495.1	4.379657e-06	0.1	376495.1	3.752697e-06	0.1	376495.1	1.62359e-06	0.1
410716.5	1.7418041758026002e-07	0.1	410716.5	4.411044e-06	0.1	410716.5	3.779591e-06	0.1	410716.5	1.635226e-06	0.1
446329.7	1.2259621198926e-07	0.1	446329.7	4.434202e-06	0.1	446329.7	3.799434e-06	0.1	446329.7	1.643811e-06	0.1
