Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
0.002781323	0.9889967	0.1	0.002781323	2.485987e-06	0.1	0.002781323	2.152946e-05	0.1	0.002781323	0.004782425	0.1	0.002781323	4.2607695299999996e-05	0.1	0.002781323	2.440251e-06	0.1	0.002781323	1.821517e-09	0.1
0.00313248	0.98776086	0.1	0.00313248	2.798328e-06	0.1	0.00313248	2.15431e-05	0.1	0.00313248	0.005399443	0.1	0.00313248	4.25684534e-05	0.1	0.00313248	2.43816e-06	0.1	0.00313248	2.067813e-09	0.1
0.003540651	0.98632651	0.1	0.003540651	3.160191e-06	0.1	0.003540651	2.15358e-05	0.1	0.003540651	0.006116109	0.1	0.003540651	4.25224851e-05	0.1	0.003540651	2.435602e-06	0.1	0.003540651	2.353677e-09	0.1
0.003948823	0.9848945	0.1	0.003948823	3.52077e-06	0.1	0.003948823	2.151853e-05	0.1	0.003948823	0.00683187	0.1	0.003948823	4.2476415199999996e-05	0.1	0.003948823	2.432991e-06	0.1	0.003948823	2.639021e-09	0.1
0.004442487	0.98316633	0.1	0.004442487	3.955161e-06	0.1	0.004442487	2.149287e-05	0.1	0.004442487	0.007696023	0.1	0.004442487	4.24207134e-05	0.1	0.004442487	2.429813e-06	0.1	0.004442487	2.98339e-09	0.1
0.004936152	0.9814423199999999	0.1	0.004936152	4.387683e-06	0.1	0.004936152	2.146549e-05	0.1	0.004936152	0.008558277	0.1	0.004936152	4.2365099499999994e-05	0.1	0.004936152	2.426631e-06	0.1	0.004936152	3.326924e-09	0.1
0.005514295	0.97942874	0.1	0.005514295	4.891854e-06	0.1	0.005514295	2.143283e-05	0.1	0.005514295	0.009565485	0.1	0.005514295	4.2300123699999996e-05	0.1	0.005514295	2.42291e-06	0.1	0.005514295	3.728162e-09	0.1
0.006113558	0.9773478200000001	0.1	0.006113558	5.411761e-06	0.1	0.006113558	2.139887e-05	0.1	0.006113558	0.0106064	0.1	0.006113558	4.22329548e-05	0.1	0.006113558	2.419063e-06	0.1	0.006113558	4.142803e-09	0.1
0.006822957	0.9748930600000001	0.1	0.006822957	6.02371e-06	0.1	0.006822957	2.135874e-05	0.1	0.006822957	0.01183447	0.1	0.006822957	4.2153704e-05	0.1	0.006822957	2.414524e-06	0.1	0.006822957	4.631971e-09	0.1
0.00755989	0.9723526199999999	0.1	0.00755989	6.655404e-06	0.1	0.00755989	2.131718e-05	0.1	0.00755989	0.0131054	0.1	0.00755989	4.20716614e-05	0.1	0.00755989	2.409825e-06	0.1	0.00755989	5.138163e-09	0.1
0.008471726	0.9692229200000001	0.1	0.008471726	7.431414e-06	0.1	0.008471726	2.126596e-05	0.1	0.008471726	0.01467119	0.1	0.008471726	4.1970562499999995e-05	0.1	0.008471726	2.404034e-06	0.1	0.008471726	5.761677e-09	0.1
0.009511019	0.96567382	0.1	0.009511019	8.308385e-06	0.1	0.009511019	2.120787e-05	0.1	0.009511019	0.01644671	0.1	0.009511019	4.18558997e-05	0.1	0.009511019	2.397466e-06	0.1	0.009511019	6.46846e-09	0.1
0.01069832	0.9616431200000001	0.1	0.01069832	9.300551e-06	0.1	0.01069832	2.114186e-05	0.1	0.01069832	0.01846327	0.1	0.01069832	4.17256122e-05	0.1	0.01069832	2.390004e-06	0.1	0.01069832	7.270714e-09	0.1
0.0121378	0.95678982	0.1	0.0121378	1.048971e-05	0.1	0.0121378	2.106236e-05	0.1	0.0121378	0.02089135	0.1	0.0121378	4.15686844e-05	0.1	0.0121378	2.381015e-06	0.1	0.0121378	8.235736e-09	0.1
0.01400627	0.9505443	0.1	0.01400627	1.201112e-05	0.1	0.01400627	2.095999e-05	0.1	0.01400627	0.02401595	0.1	0.01400627	4.13666286e-05	0.1	0.01400627	2.369441e-06	0.1	0.01400627	9.475513e-09	0.1
