Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
0.0	1.00000002	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
5.907618e-14	1.0	0.1	5.907618e-14	0.0	0.1	5.907618e-14	0.0	0.1	5.907618e-14	0.0	0.1	5.907618e-14	0.0	0.1	5.907618e-14	0.0	0.1	5.907618e-14	0.0	0.1	5.907618e-14	0.0	0.1	5.907618e-14	0.0	0.1	5.907618e-14	0.0	0.1	5.907618e-14	0.0	0.1
3.585183e-13	0.99999998	0.1	3.585183e-13	0.0	0.1	3.585183e-13	0.0	0.1	3.585183e-13	0.0	0.1	3.585183e-13	0.0	0.1	3.585183e-13	0.0	0.1	3.585183e-13	0.0	0.1	3.585183e-13	0.0	0.1	3.585183e-13	0.0	0.1	3.585183e-13	0.0	0.1	3.585183e-13	0.0	0.1
9.67905e-13	0.9999999399999999	0.1	9.67905e-13	0.0	0.1	9.67905e-13	0.0	0.1	9.67905e-13	0.0	0.1	9.67905e-13	0.0	0.1	9.67905e-13	0.0	0.1	9.67905e-13	0.0	0.1	9.67905e-13	0.0	0.1	9.67905e-13	0.0	0.1	9.67905e-13	0.0	0.1	9.67905e-13	0.0	0.1
2.023481e-12	0.99999999	0.1	2.023481e-12	0.0	0.1	2.023481e-12	0.0	0.1	2.023481e-12	0.0	0.1	2.023481e-12	0.0	0.1	2.023481e-12	0.0	0.1	2.023481e-12	0.0	0.1	2.023481e-12	0.0	0.1	2.023481e-12	0.0	0.1	2.023481e-12	0.0	0.1	2.023481e-12	0.0	0.1
3.284221e-12	0.99999996	0.1	3.284221e-12	0.0	0.1	3.284221e-12	0.0	0.1	3.284221e-12	0.0	0.1	3.284221e-12	0.0	0.1	3.284221e-12	0.0	0.1	3.284221e-12	0.0	0.1	3.284221e-12	0.0	0.1	3.284221e-12	0.0	0.1	3.284221e-12	0.0	0.1	3.284221e-12	0.0	0.1
4.787549e-12	1.00000004	0.1	4.787549e-12	0.0	0.1	4.787549e-12	0.0	0.1	4.787549e-12	0.0	0.1	4.787549e-12	0.0	0.1	4.787549e-12	0.0	0.1	4.787549e-12	0.0	0.1	4.787549e-12	0.0	0.1	4.787549e-12	0.0	0.1	4.787549e-12	0.0	0.1	4.787549e-12	0.0	0.1
7.261232e-12	0.99999999	0.1	7.261232e-12	0.0	0.1	7.261232e-12	0.0	0.1	7.261232e-12	0.0	0.1	7.261232e-12	0.0	0.1	7.261232e-12	0.0	0.1	7.261232e-12	0.0	0.1	7.261232e-12	0.0	0.1	7.261232e-12	0.0	0.1	7.261232e-12	0.0	0.1	7.261232e-12	0.0	0.1
1.22086e-11	1.0000000199999999	0.1	1.22086e-11	0.0	0.1	1.22086e-11	0.0	0.1	1.22086e-11	0.0	0.1	1.22086e-11	0.0	0.1	1.22086e-11	0.0	0.1	1.22086e-11	0.0	0.1	1.22086e-11	0.0	0.1	1.22086e-11	0.0	0.1	1.22086e-11	0.0	0.1	1.22086e-11	0.0	0.1
1.791001e-11	0.99999999	0.1	1.791001e-11	0.0	0.1	1.791001e-11	0.0	0.1	1.791001e-11	0.0	0.1	1.791001e-11	0.0	0.1	1.791001e-11	0.0	0.1	1.791001e-11	0.0	0.1	1.791001e-11	0.0	0.1	1.791001e-11	0.0	0.1	1.791001e-11	0.0	0.1	1.791001e-11	0.0	0.1
2.440108e-11	1.00000008	0.1	2.440108e-11	0.0	0.1	2.440108e-11	0.0	0.1	2.440108e-11	0.0	0.1	2.440108e-11	0.0	0.1	2.440108e-11	0.0	0.1	2.440108e-11	0.0	0.1	2.440108e-11	0.0	0.1	2.440108e-11	0.0	0.1	2.440108e-11	0.0	0.1	2.440108e-11	0.0	0.1
3.204004e-11	1.0000000500000001	0.1	3.204004e-11	0.0	0.1	3.204004e-11	0.0	0.1	3.204004e-11	0.0	0.1	3.204004e-11	0.0	0.1	3.204004e-11	0.0	0.1	3.204004e-11	0.0	0.1	3.204004e-11	0.0	0.1	3.204004e-11	0.0	0.1	3.204004e-11	0.0	0.1	3.204004e-11	0.0	0.1
3.967899e-11	0.99999999	0.1	3.967899e-11	0.0	0.1	3.967899e-11	0.0	0.1	3.967899e-11	0.0	0.1	3.967899e-11	0.0	0.1	3.967899e-11	0.0	0.1	3.967899e-11	0.0	0.1	3.967899e-11	0.0	0.1	3.967899e-11	0.0	0.1	3.967899e-11	0.0	0.1	3.967899e-11	0.0	0.1
4.731795e-11	0.99999996	0.1	4.731795e-11	0.0	0.1	4.731795e-11	0.0	0.1	4.731795e-11	0.0	0.1	4.731795e-11	0.0	0.1	4.731795e-11	0.0	0.1	4.731795e-11	0.0	0.1	4.731795e-11	0.0	0.1	4.731795e-11	0.0	0.1	4.731795e-11	0.0	0.1	4.731795e-11	0.0	0.1
5.49569e-11	1.00000004	0.1	5.49569e-11	0.0	0.1	5.49569e-11	0.0	0.1	5.49569e-11	0.0	0.1	5.49569e-11	0.0	0.1	5.49569e-11	0.0	0.1	5.49569e-11	0.0	0.1	5.49569e-11	0.0	0.1	5.49569e-11	0.0	0.1	5.49569e-11	0.0	0.1	5.49569e-11	0.0	0.1
6.259586e-11	0.99999997	0.1	6.259586e-11	0.0	0.1	6.259586e-11	0.0	0.1	6.259586e-11	0.0	0.1	6.259586e-11	0.0	0.1	6.259586e-11	0.0	0.1	6.259586e-11	0.0	0.1	6.259586e-11	0.0	0.1	6.259586e-11	0.0	0.1	6.259586e-11	0.0	0.1	6.259586e-11	0.0	0.1
7.023481e-11	0.9999999399999999	0.1	7.023481e-11	0.0	0.1	7.023481e-11	0.0	0.1	7.023481e-11	0.0	0.1	7.023481e-11	0.0	0.1	7.023481e-11	0.0	0.1	7.023481e-11	0.0	0.1	7.023481e-11	0.0	0.1	7.023481e-11	0.0	0.1	7.023481e-11	0.0	0.1	7.023481e-11	0.0	0.1
7.787377e-11	1.00000003	0.1	7.787377e-11	0.0	0.1	7.787377e-11	0.0	0.1	7.787377e-11	0.0	0.1	7.787377e-11	0.0	0.1	7.787377e-11	0.0	0.1	7.787377e-11	0.0	0.1	7.787377e-11	0.0	0.1	7.787377e-11	0.0	0.1	7.787377e-11	0.0	0.1	7.787377e-11	0.0	0.1
8.551273e-11	1.0	0.1	8.551273e-11	0.0	0.1	8.551273e-11	0.0	0.1	8.551273e-11	0.0	0.1	8.551273e-11	0.0	0.1	8.551273e-11	0.0	0.1	8.551273e-11	0.0	0.1	8.551273e-11	0.0	0.1	8.551273e-11	0.0	0.1	8.551273e-11	0.0	0.1	8.551273e-11	0.0	0.1
9.315168e-11	1.0	0.1	9.315168e-11	0.0	0.1	9.315168e-11	0.0	0.1	9.315168e-11	0.0	0.1	9.315168e-11	0.0	0.1	9.315168e-11	0.0	0.1	9.315168e-11	0.0	0.1	9.315168e-11	0.0	0.1	9.315168e-11	0.0	0.1	9.315168e-11	0.0	0.1	9.315168e-11	0.0	0.1
1.007906e-10	0.9999999500000001	0.1	1.007906e-10	0.0	0.1	1.007906e-10	0.0	0.1	1.007906e-10	0.0	0.1	1.007906e-10	0.0	0.1	1.007906e-10	0.0	0.1	1.007906e-10	0.0	0.1	1.007906e-10	0.0	0.1	1.007906e-10	0.0	0.1	1.007906e-10	0.0	0.1	1.007906e-10	0.0	0.1
1.084296e-10	1.0000000299999998	0.1	1.084296e-10	0.0	0.1	1.084296e-10	0.0	0.1	1.084296e-10	0.0	0.1	1.084296e-10	0.0	0.1	1.084296e-10	0.0	0.1	1.084296e-10	0.0	0.1	1.084296e-10	0.0	0.1	1.084296e-10	0.0	0.1	1.084296e-10	0.0	0.1	1.084296e-10	0.0	0.1
1.173037e-10	0.9999999800000001	0.1	1.173037e-10	0.0	0.1	1.173037e-10	0.0	0.1	1.173037e-10	0.0	0.1	1.173037e-10	0.0	0.1	1.173037e-10	0.0	0.1	1.173037e-10	0.0	0.1	1.173037e-10	0.0	0.1	1.173037e-10	0.0	0.1	1.173037e-10	0.0	0.1	1.173037e-10	0.0	0.1
1.264865e-10	0.999999933	0.1	1.264865e-10	0.0	0.1	1.264865e-10	0.0	0.1	1.264865e-10	0.0	0.1	1.264865e-10	0.0	0.1	1.264865e-10	0.0	0.1	1.264865e-10	0.0	0.1	1.264865e-10	0.0	0.1	1.264865e-10	0.0	0.1	1.264865e-10	0.0	0.1	1.264865e-10	0.0	0.1
1.356694e-10	0.999999955	0.1	1.356694e-10	0.0	0.1	1.356694e-10	0.0	0.1	1.356694e-10	0.0	0.1	1.356694e-10	0.0	0.1	1.356694e-10	0.0	0.1	1.356694e-10	0.0	0.1	1.356694e-10	0.0	0.1	1.356694e-10	0.0	0.1	1.356694e-10	0.0	0.1	1.356694e-10	0.0	0.1
1.448522e-10	1.000000026	0.1	1.448522e-10	0.0	0.1	1.448522e-10	0.0	0.1	1.448522e-10	0.0	0.1	1.448522e-10	0.0	0.1	1.448522e-10	0.0	0.1	1.448522e-10	0.0	0.1	1.448522e-10	0.0	0.1	1.448522e-10	0.0	0.1	1.448522e-10	0.0	0.1	1.448522e-10	0.0	0.1
1.540351e-10	1.000000066	0.1	1.540351e-10	0.0	0.1	1.540351e-10	0.0	0.1	1.540351e-10	0.0	0.1	1.540351e-10	0.0	0.1	1.540351e-10	0.0	0.1	1.540351e-10	0.0	0.1	1.540351e-10	0.0	0.1	1.540351e-10	0.0	0.1	1.540351e-10	0.0	0.1	1.540351e-10	0.0	0.1
1.632179e-10	1.000000038	0.1	1.632179e-10	0.0	0.1	1.632179e-10	0.0	0.1	1.632179e-10	0.0	0.1	1.632179e-10	0.0	0.1	1.632179e-10	0.0	0.1	1.632179e-10	0.0	0.1	1.632179e-10	0.0	0.1	1.632179e-10	0.0	0.1	1.632179e-10	0.0	0.1	1.632179e-10	0.0	0.1
