Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
5.622146e-08	0.9899904	0.1	5.622146e-08	6.439286e-07	0.1	5.622146e-08	8.82753e-06	0.1	5.622146e-08	0.000378439	0.1	5.622146e-08	0.000569187	0.1	5.622146e-08	0.002313891	0.1	5.622146e-08	0.001514162	0.1	5.622146e-08	0.0003188185	0.1	5.622146e-08	1.228686e-07	0.1	5.622146e-08	9.467655e-05	0.1	5.622146e-08	6.348678e-10	0.1
5.994708e-08	0.9894481	0.1	5.994708e-08	6.564665e-07	0.1	5.994708e-08	9.517206e-06	0.1	5.994708e-08	0.0004017114	0.1	5.994708e-08	0.0006060649	0.1	5.994708e-08	0.002511497	0.1	5.994708e-08	0.001532483	0.1	5.994708e-08	0.0003223616	0.1	5.994708e-08	1.357302e-07	0.1	5.994708e-08	9.744803e-05	0.1	5.994708e-08	6.841154e-10	0.1
6.615646e-08	0.9885579	0.1	6.615646e-08	6.739691e-07	0.1	6.615646e-08	1.067739e-05	0.1	6.615646e-08	0.0004395372	0.1	6.615646e-08	0.0006665048	0.1	6.615646e-08	0.00284587	0.1	6.615646e-08	0.001554944	0.1	6.615646e-08	0.0003266372	0.1	6.615646e-08	1.576891e-07	0.1	6.615646e-08	0.000101469	0.1	6.615646e-08	7.618641e-10	0.1
7.390684e-08	0.9874651	0.1	7.390684e-08	6.909601e-07	0.1	7.390684e-08	1.213949e-05	0.1	7.390684e-08	0.0004849764	0.1	7.390684e-08	0.0007398948	0.1	7.390684e-08	0.003270004	0.1	7.390684e-08	0.00157286	0.1	7.390684e-08	0.000329973	0.1	7.390684e-08	1.857972e-07	0.1	7.390684e-08	0.0001056098	0.1	7.390684e-08	8.508025e-10	0.1
8.268457e-08	0.9862455	0.1	8.268457e-08	7.052035e-07	0.1	8.268457e-08	1.380816e-05	0.1	8.268457e-08	0.0005339919	0.1	8.268457e-08	0.0008199167	0.1	8.268457e-08	0.003756925	0.1	8.268457e-08	0.001584486	0.1	8.268457e-08	0.0003320928	0.1	8.268457e-08	2.183051e-07	0.1	8.268457e-08	0.000109364	0.1	8.268457e-08	9.406741e-10	0.1
9.146229e-08	0.9850401	0.1	9.146229e-08	7.154995e-07	0.1	9.146229e-08	1.548559e-05	0.1	9.146229e-08	0.0005804097	0.1	9.146229e-08	0.0008963468	0.1	9.146229e-08	0.004248862	0.1	9.146229e-08	0.001590628	0.1	9.146229e-08	0.0003332112	0.1	9.146229e-08	2.513291e-07	0.1	9.146229e-08	0.0001123469	0.1	9.146229e-08	1.019753e-09	0.1
1.0024e-07	0.983846	0.1	1.0024e-07	7.229038e-07	0.1	1.0024e-07	1.716859e-05	0.1	1.0024e-07	0.0006242882	0.1	1.0024e-07	0.0009689686	0.1	1.0024e-07	0.004744527	0.1	1.0024e-07	0.001593623	0.1	1.0024e-07	0.0003337919	0.1	1.0024e-07	2.847433e-07	0.1	1.0024e-07	0.0001147337	0.1	1.0024e-07	1.089169e-09	0.1
1.090177e-07	0.9826614	0.1	1.090177e-07	7.281924e-07	0.1	1.090177e-07	1.885513e-05	0.1	1.090177e-07	0.0006657186	0.1	1.090177e-07	0.001037648	0.1	1.090177e-07	0.005243109	0.1	1.090177e-07	0.001594838	0.1	1.090177e-07	0.0003340956	0.1	1.090177e-07	3.18473e-07	0.1	1.090177e-07	0.0001166556	0.1	1.090177e-07	1.15014e-09	0.1
1.177955e-07	0.9814853	0.1	1.177955e-07	7.319349e-07	0.1	1.177955e-07	2.054388e-05	0.1	1.177955e-07	0.0007048085	0.1	1.177955e-07	0.00110232	0.1	1.177955e-07	0.005744086	0.1	1.177955e-07	0.001595064	0.1	1.177955e-07	0.0003342646	0.1	1.177955e-07	3.524735e-07	0.1	1.177955e-07	0.000118212	0.1	1.177955e-07	1.203825e-09	0.1
1.265732e-07	0.9803172	0.1	1.265732e-07	7.345483e-07	0.1	1.265732e-07	2.223398e-05	0.1	1.265732e-07	0.0007416719	0.1	1.265732e-07	0.001162975	0.1	1.265732e-07	0.006247104	0.1	1.265732e-07	0.001594751	0.1	1.265732e-07	0.0003343739	0.1	1.265732e-07	3.867169e-07	0.1	1.265732e-07	0.0001194786	0.1	1.265732e-07	1.251265e-09	0.1
1.353509e-07	0.9791567	0.1	1.353509e-07	7.363378e-07	0.1	1.353509e-07	2.392484e-05	0.1	1.353509e-07	0.0007764239	0.1	1.353509e-07	0.001219651	0.1	1.353509e-07	0.006751911	0.1	1.353509e-07	0.001594152	0.1	1.353509e-07	0.000334461	0.1	1.353509e-07	4.211847e-07	0.1	1.353509e-07	0.0001205138	0.1	1.353509e-07	1.293361e-09	0.1
