Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
63.25847	9.87471325188e-06	0.1	63.25847	1.250072e-07	0.1	63.25847	3.914448e-11	0.1	63.25847	3.895285e-12	0.1
129.7279	9.744938549639999e-06	0.1	129.7279	2.547411e-07	0.1	129.7279	7.976007e-11	0.1	129.7279	7.936353e-12	0.1
262.6666	9.490485094200002e-06	0.1	262.6666	5.091164e-07	0.1	262.6666	1.593969e-10	0.1	262.6666	1.585986e-11	0.1
501.9564	9.04909350816e-06	0.1	501.9564	9.503705e-07	0.1	501.9564	2.975397e-10	0.1	501.9564	2.960444e-11	0.1
927.3604	8.31447385443e-06	0.1	927.3604	1.684763e-06	0.1	927.3604	5.274547e-10	0.1	927.3604	5.247995e-11	0.1
1591.965	7.28431815609e-06	0.1	1591.965	2.714599e-06	0.1	1591.965	8.49864e-10	0.1	1591.965	8.455823e-11	0.1
2455.842	6.13364366295e-06	0.1	2455.842	3.864917e-06	0.1	2455.842	1.209992e-09	0.1	2455.842	1.203893e-10	0.1
3413.633	5.069098308510001e-06	0.1	3413.633	4.929132e-06	0.1	3413.633	1.543164e-09	0.1	3413.633	1.535385e-10	0.1
4747.076	3.88752312438e-06	0.1	4747.076	6.110341e-06	0.1	4747.076	1.912964e-09	0.1	4747.076	1.903319e-10	0.1
6080.519	2.98136518605e-06	0.1	6080.519	7.016218e-06	0.1	6080.519	2.196565e-09	0.1	6080.519	2.185489e-10	0.1
7413.962	2.2864271355e-06	0.1	7413.962	7.71094e-06	0.1	7413.962	2.414061e-09	0.1	7413.962	2.401888e-10	0.1
8747.405	1.7534754650700001e-06	0.1	8747.405	8.243727e-06	0.1	8747.405	2.580859e-09	0.1	8747.405	2.567845e-10	0.1
10080.85	1.3447505523600002e-06	0.1	10080.85	8.652325e-06	0.1	10080.85	2.708778e-09	0.1	10080.85	2.695118e-10	0.1
11414.29	1.03129768692e-06	0.1	11414.29	8.965681e-06	0.1	11414.29	2.80688e-09	0.1	11414.29	2.792725e-10	0.1
12747.73	7.909085908349999e-07	0.1	12747.73	9.205996e-06	0.1	12747.73	2.882115e-09	0.1	12747.73	2.867581e-10	0.1
14081.18	6.065526344130001e-07	0.1	14081.18	9.390294e-06	0.1	14081.18	2.939813e-09	0.1	14081.18	2.924988e-10	0.1
15469.41	4.60124198712e-07	0.1	15469.41	9.536677e-06	0.1	15469.41	2.985641e-09	0.1	15469.41	2.970584e-10	0.1
17076.79	3.34148258484e-07	0.1	17076.79	9.662614e-06	0.1	17076.79	3.025068e-09	0.1	17076.79	3.009812e-10	0.1
18684.17	2.42662873347e-07	0.1	18684.17	9.754071e-06	0.1	18684.17	3.0537e-09	0.1	18684.17	3.0383e-10	0.1
20291.55	1.76225037732e-07	0.1	20291.55	9.820489e-06	0.1	20291.55	3.074494e-09	0.1	20291.55	3.058989e-10	0.1
22096.13	1.2305126947500001e-07	0.1	22096.13	9.873646e-06	0.1	22096.13	3.091135e-09	0.1	22096.13	3.075546e-10	0.1
